complex_id,month,day_group,ridership
436,10,total,117401.0
436,10,weekday,99475.67
436,10,weekend,17925.33
437,10,total,95272.0
437,10,weekday,80966.5
437,10,weekend,14305.5
438,10,total,411244.33
438,10,weekday,342343.0
438,10,weekend,68901.33
439,10,total,435094.33
439,10,weekday,354505.0
439,10,weekend,80589.33
440,10,total,314750.33
440,10,weekday,256387.33
440,10,weekend,58363.0
441,10,total,250968.33
441,10,weekday,206742.33
441,10,weekend,44226.0
442,10,total,124497.33
442,10,weekday,114457.0
442,10,weekend,10040.33
443,10,total,102431.33
443,10,weekday,93498.67
443,10,weekend,8932.67
444,10,total,121202.67
444,10,weekday,110335.67
444,10,weekend,10867.0
445,10,total,84690.67
445,10,weekday,79225.67
445,10,weekend,5465.0
446,10,total,64300.33
446,10,weekday,59611.33
446,10,weekend,4689.0
447,10,total,1589074.67
447,10,weekday,1342219.67
447,10,weekend,246855.0
448,10,total,93376.67
448,10,weekday,70642.33
448,10,weekend,22734.33
449,10,total,349948.33
449,10,weekday,260201.0
449,10,weekend,89747.33
450,10,total,568068.33
450,10,weekday,464738.67
450,10,weekend,103329.67
451,10,total,614140.0
451,10,weekday,499700.0
451,10,weekend,114440.0
452,10,total,469422.67
452,10,weekday,383615.0
452,10,weekend,85807.67
453,10,total,433594.0
453,10,weekday,352399.0
453,10,weekend,81195.0
455,10,total,142311.67
455,10,weekday,117185.0
455,10,weekend,25126.67
456,10,total,485806.67
456,10,weekday,399425.0
456,10,weekend,86381.67
457,10,total,169535.33
457,10,weekday,142416.67
457,10,weekend,27118.67
458,10,total,366600.67
458,10,weekday,306198.67
458,10,weekend,60402.0
459,10,total,285507.67
459,10,weekday,245614.67
459,10,weekend,39893.0
460,10,total,318976.33
460,10,weekday,298957.0
460,10,weekend,20019.33
461,10,total,452278.33
461,10,weekday,352513.0
461,10,weekend,99765.33
463,10,total,176786.0
463,10,weekday,168955.67
463,10,weekend,7830.33
464,10,total,409951.67
464,10,weekday,361950.0
464,10,weekend,48001.67
471,10,total,427151.67
471,10,weekday,359077.67
471,10,weekend,68074.0
475,10,total,541853.33
475,10,weekday,459844.0
475,10,weekend,82009.33
476,10,total,722542.33
476,10,weekday,601060.0
476,10,weekend,121482.33
477,10,total,826082.33
477,10,weekday,721077.67
477,10,weekend,105004.67
601,10,total,1428766.67
601,10,weekday,1190427.0
601,10,weekend,238339.67
602,10,total,3011603.33
602,10,weekday,2487519.33
602,10,weekend,524084.0
603,10,total,389519.33
603,10,weekday,334959.0
603,10,weekend,54560.33
604,10,total,730452.33
604,10,weekday,615926.0
604,10,weekend,114526.33
605,10,total,713320.0
605,10,weekday,596730.5
605,10,weekend,116589.5
606,10,total,664232.33
606,10,weekday,576995.67
606,10,weekend,87236.67
607,10,total,3461814.67
607,10,weekday,2918600.0
607,10,weekend,543214.67
608,10,total,381490.33
608,10,weekday,321024.67
608,10,weekend,60465.67
609,10,total,1467132.67
609,10,weekday,1309219.67
609,10,weekend,157913.0
610,10,total,4062770.0
610,10,weekday,3616802.67
610,10,weekend,445967.33
611,10,total,5719399.33
611,10,weekday,4715901.0
611,10,weekend,1003498.33
612,10,total,1696697.67
612,10,weekday,1527484.0
612,10,weekend,169213.67
613,10,total,1539611.0
613,10,weekday,1309732.0
613,10,weekend,229879.0
614,10,total,2151557.67
614,10,weekday,1798507.67
614,10,weekend,353050.0
615,10,total,127473.33
615,10,weekday,106418.67
615,10,weekend,21054.67
616,10,total,1507270.33
616,10,weekday,1218278.0
616,10,weekend,288992.33
617,10,total,1296795.0
617,10,weekday,1060993.33
617,10,weekend,235801.67
618,10,total,1289145.67
618,10,weekday,1055592.67
618,10,weekend,233553.0
619,10,total,1078276.33
619,10,weekday,884925.33
619,10,weekend,193351.0
620,10,total,979779.33
620,10,weekday,879987.67
620,10,weekend,99791.67
621,10,total,260952.33
621,10,weekday,201681.33
621,10,weekend,59271.0
622,10,total,852271.67
622,10,weekday,753096.0
622,10,weekend,99175.67
623,10,total,1380512.67
623,10,weekday,1083124.33
623,10,weekend,297388.33
624,10,total,1934083.0
624,10,weekday,1696128.0
624,10,weekend,237955.0
625,10,total,761725.67
625,10,weekday,605840.0
625,10,weekend,155885.67
626,10,total,446884.33
626,10,weekday,366635.0
626,10,weekend,80249.33
627,10,total,185141.0
627,10,weekday,150658.33
627,10,weekend,34482.67
628,10,total,2500648.33
628,10,weekday,2190333.33
628,10,weekend,310315.0
629,10,total,429461.67
629,10,weekday,337821.0
629,10,weekend,91640.67
630,10,total,585346.33
630,10,weekday,488861.0
630,10,weekend,96485.33
635,10,total,950292.33
635,10,weekday,811065.67
635,10,weekend,139226.67
636,10,total,1213973.33
636,10,weekday,1067187.0
636,10,weekend,146786.33
1,11,total,430833.33
1,11,weekday,359723.0
1,11,weekend,71110.33
2,11,total,382398.0
2,11,weekday,317848.5
2,11,weekend,64549.5
3,11,total,475040.0
3,11,weekday,394255.0
3,11,weekend,80785.0
4,11,total,375798.5
4,11,weekday,312110.0
4,11,weekend,63688.5
5,11,total,163991.0
5,11,weekday,137066.0
5,11,weekend,26925.0
6,11,total,126838.0
6,11,weekday,109094.0
6,11,weekend,17744.0
8,11,total,434392.33
8,11,weekday,350857.0
8,11,weekend,83535.33
9,11,total,962018.0
9,11,weekday,788275.0
9,11,weekend,173743.0
10,11,total,643139.0
10,11,weekday,518262.0
10,11,weekend,124877.0
13,11,total,356130.33
13,11,weekday,294620.67
13,11,weekend,61509.67
14,11,total,656193.67
14,11,weekday,549530.67
14,11,weekend,106663.0
16,11,total,476015.33
16,11,weekday,371201.0
16,11,weekend,104814.33
17,11,total,401189.67
17,11,weekday,294967.33
17,11,weekend,106222.33
20,11,total,159971.0
20,11,weekday,142523.33
20,11,weekend,17447.67
22,11,total,171724.67
22,11,weekday,147841.0
22,11,weekend,23883.67
26,11,total,558895.33
26,11,weekday,481008.33
26,11,weekend,77887.0
28,11,total,180398.0
28,11,weekday,149177.33
28,11,weekend,31220.67
30,11,total,133689.33
30,11,weekday,114353.0
30,11,weekend,19336.33
31,11,total,99561.67
31,11,weekday,83221.67
31,11,weekend,16340.0
32,11,total,364516.33
32,11,weekday,293937.33
32,11,weekend,70579.0
33,11,total,195930.0
33,11,weekday,161958.67
33,11,weekend,33971.33
34,11,total,209105.0
34,11,weekday,172527.0
34,11,weekend,36578.0
35,11,total,341043.67
35,11,weekday,269577.67
35,11,weekend,71466.0
36,11,total,191427.33
36,11,weekday,160876.33
36,11,weekend,30551.0
37,11,total,142774.67
37,11,weekday,122695.67
37,11,weekend,20079.0
38,11,total,294913.33
38,11,weekday,251543.67
38,11,weekend,43369.67
39,11,total,147491.67
39,11,weekday,127268.67
39,11,weekend,20223.0
41,11,total,241203.33
41,11,weekday,215152.33
41,11,weekend,26051.0
42,11,total,258355.0
42,11,weekday,215007.0
42,11,weekend,43348.0
43,11,total,141305.0
43,11,weekday,124171.67
43,11,weekend,17133.33
44,11,total,409558.67
44,11,weekday,355371.33
44,11,weekend,54187.33
45,11,total,81452.33
45,11,weekday,72437.0
45,11,weekend,9015.33
46,11,total,153310.33
46,11,weekday,134783.0
46,11,weekend,18527.33
47,11,total,263016.67
47,11,weekday,229108.0
47,11,weekend,33908.67
48,11,total,85126.0
48,11,weekday,77804.67
48,11,weekend,7321.33
49,11,total,149906.0
49,11,weekday,132609.33
49,11,weekend,17296.67
50,11,total,145238.67
50,11,weekday,130494.33
50,11,weekend,14744.33
51,11,total,494833.33
51,11,weekday,432334.0
51,11,weekend,62499.33
52,11,total,186759.0
52,11,weekday,157632.67
52,11,weekend,29126.33
53,11,total,111619.0
53,11,weekday,95490.33
53,11,weekend,16128.67
54,11,total,346402.0
54,11,weekday,301963.33
54,11,weekend,44438.67
55,11,total,317510.67
55,11,weekday,267634.67
55,11,weekend,49876.0
56,11,total,77748.0
56,11,weekday,67895.0
56,11,weekend,9853.0
57,11,total,50457.0
57,11,weekday,43219.67
57,11,weekend,7237.33
58,11,total,297532.67
58,11,weekday,242121.0
58,11,weekend,55411.67
59,11,total,147378.33
59,11,weekday,120044.67
59,11,weekend,27333.67
60,11,total,104684.67
60,11,weekday,89059.0
60,11,weekend,15625.67
61,11,total,84384.0
61,11,weekday,71926.33
61,11,weekend,12457.67
62,11,total,54921.0
62,11,weekday,47291.33
62,11,weekend,7629.67
64,11,total,146086.33
64,11,weekday,120963.67
64,11,weekend,25122.67
65,11,total,163273.67
65,11,weekday,136974.67
65,11,weekend,26299.0
66,11,total,162245.67
66,11,weekday,134038.67
66,11,weekend,28207.0
67,11,total,130344.33
67,11,weekday,107739.33
67,11,weekend,22605.0
68,11,total,210532.67
68,11,weekday,168385.0
68,11,weekend,42147.67
69,11,total,135507.67
69,11,weekday,113132.33
69,11,weekend,22375.33
70,11,total,71157.67
70,11,weekday,59419.0
70,11,weekend,11738.67
71,11,total,300907.33
71,11,weekday,247615.0
71,11,weekend,53292.33
72,11,total,112019.67
72,11,weekday,96087.67
72,11,weekend,15932.0
74,11,total,95142.67
74,11,weekday,78897.67
74,11,weekend,16245.0
75,11,total,86723.0
75,11,weekday,74319.33
75,11,weekend,12403.67
76,11,total,181563.67
76,11,weekday,154346.0
76,11,weekend,27217.67
77,11,total,101500.67
77,11,weekday,85538.67
77,11,weekend,15962.0
78,11,total,76463.0
78,11,weekday,62487.67
78,11,weekend,13975.33
79,11,total,54115.33
79,11,weekday,45141.67
79,11,weekend,8973.67
80,11,total,40015.33
80,11,weekday,34313.33
80,11,weekend,5702.0
81,11,total,77696.5
81,11,weekday,68776.5
81,11,weekend,8920.0
82,11,total,42908.0
82,11,weekday,37088.33
82,11,weekend,5819.67
83,11,total,125104.67
83,11,weekday,107465.0
83,11,weekend,17639.67
84,11,total,95057.0
84,11,weekday,81864.67
84,11,weekend,13192.33
85,11,total,90447.0
85,11,weekday,78272.0
85,11,weekend,12175.0
86,11,total,37526.33
86,11,weekday,32993.33
86,11,weekend,4533.0
87,11,total,123934.33
87,11,weekday,100159.67
87,11,weekend,23774.67
88,11,total,84397.0
88,11,weekday,70353.67
88,11,weekend,14043.33
89,11,total,79363.0
89,11,weekday,66371.67
89,11,weekend,12991.33
90,11,total,71017.67
90,11,weekday,58741.33
90,11,weekend,12276.33
91,11,total,58801.33
91,11,weekday,49165.33
91,11,weekend,9636.0
93,11,total,91209.67
93,11,weekday,72627.67
93,11,weekend,18582.0
94,11,total,175186.33
94,11,weekday,141375.33
94,11,weekend,33811.0
95,11,total,189988.67
95,11,weekday,156724.67
95,11,weekend,33264.0
96,11,total,159422.33
96,11,weekday,131527.67
96,11,weekend,27894.67
97,11,total,328661.33
97,11,weekday,269594.33
97,11,weekend,59067.0
98,11,total,227181.67
98,11,weekday,184632.67
98,11,weekend,42549.0
99,11,total,145359.67
99,11,weekday,115070.0
99,11,weekend,30289.67
100,11,total,92958.0
100,11,weekday,68114.67
100,11,weekend,24843.33
101,11,total,363380.33
101,11,weekday,292067.0
101,11,weekend,71313.33
103,11,total,102994.33
103,11,weekday,78742.0
103,11,weekend,24252.33
107,11,total,168778.33
107,11,weekday,153760.0
107,11,weekend,15018.33
108,11,total,84805.67
108,11,weekday,72856.0
108,11,weekend,11949.67
109,11,total,129971.0
109,11,weekday,110079.33
109,11,weekend,19891.67
110,11,total,89063.67
110,11,weekday,73894.67
110,11,weekend,15169.0
111,11,total,62918.0
111,11,weekday,47392.33
111,11,weekend,15525.67
113,11,total,136850.0
113,11,weekday,98809.0
113,11,weekend,38041.0
114,11,total,133039.0
114,11,weekday,99082.0
114,11,weekend,33957.0
118,11,total,161917.67
118,11,weekday,135577.33
118,11,weekend,26340.33
119,11,total,485710.67
119,11,weekday,417945.0
119,11,weekend,67765.67
120,11,total,671932.0
120,11,weekday,546669.67
120,11,weekend,125262.33
122,11,total,242758.67
122,11,weekday,210255.0
122,11,weekend,32503.67
123,11,total,167369.67
123,11,weekday,146273.67
123,11,weekend,21096.0
124,11,total,168386.67
124,11,weekday,142099.67
124,11,weekend,26287.0
125,11,total,186598.33
125,11,weekday,154199.0
125,11,weekend,32399.33
126,11,total,191762.33
126,11,weekday,158564.67
126,11,weekend,33197.67
127,11,total,302811.67
127,11,weekday,259399.0
127,11,weekend,43412.67
129,11,total,201951.67
129,11,weekday,173896.67
129,11,weekend,28055.0
130,11,total,112313.67
130,11,weekday,94581.0
130,11,weekend,17732.67
131,11,total,51817.33
131,11,weekday,43823.67
131,11,weekend,7993.67
133,11,total,44333.0
133,11,weekday,38701.33
133,11,weekend,5631.67
134,11,total,99613.33
134,11,weekday,84325.33
134,11,weekend,15288.0
135,11,total,79290.33
135,11,weekday,67276.67
135,11,weekend,12013.67
136,11,total,119122.33
136,11,weekday,101140.0
136,11,weekend,17982.33
137,11,total,92860.67
137,11,weekday,80199.0
137,11,weekend,12661.67
138,11,total,290642.67
138,11,weekday,249404.67
138,11,weekend,41238.0
141,11,total,42199.0
141,11,weekday,35199.67
141,11,weekend,6999.33
143,11,total,239740.33
143,11,weekday,200762.67
143,11,weekend,38977.67
144,11,total,174170.0
144,11,weekday,143258.33
144,11,weekend,30911.67
145,11,total,122796.33
145,11,weekday,101822.33
145,11,weekend,20974.0
146,11,total,279618.0
146,11,weekday,232034.67
146,11,weekend,47583.33
147,11,total,331297.67
147,11,weekday,275377.0
147,11,weekend,55920.67
149,11,total,114644.5
149,11,weekday,92928.0
149,11,weekend,21716.5
150,11,total,70820.67
150,11,weekday,58629.33
150,11,weekend,12191.33
151,11,total,638424.33
151,11,weekday,517676.67
151,11,weekend,120747.67
152,11,total,147402.67
152,11,weekday,127414.67
152,11,weekend,19988.0
153,11,total,764193.67
153,11,weekday,612176.33
153,11,weekend,152017.33
154,11,total,185599.67
154,11,weekday,154268.0
154,11,weekend,31331.67
155,11,total,198696.5
155,11,weekday,160929.5
155,11,weekend,37767.0
156,11,total,116060.33
156,11,weekday,98835.33
156,11,weekend,17225.0
157,11,total,244771.0
157,11,weekday,212005.67
157,11,weekend,32765.33
158,11,total,280354.0
158,11,weekday,237685.5
158,11,weekend,42668.5
159,11,total,334461.67
159,11,weekday,268714.67
159,11,weekend,65747.0
160,11,total,233038.5
160,11,weekday,187350.0
160,11,weekend,45688.5
162,11,total,553543.33
162,11,weekday,443000.0
162,11,weekend,110543.33
164,11,total,2117705.33
164,11,weekday,1757908.33
164,11,weekend,359797.0
165,11,total,629511.33
165,11,weekday,536523.67
165,11,weekend,92987.67
167,11,total,1146248.67
167,11,weekday,891201.67
167,11,weekend,255047.0
168,11,total,332974.33
168,11,weekday,289389.33
168,11,weekend,43585.0
169,11,total,508410.33
169,11,weekday,433104.33
169,11,weekend,75306.0
173,11,total,266382.33
173,11,weekday,211305.33
173,11,weekend,55077.0
175,11,total,291876.33
175,11,weekday,232754.0
175,11,weekend,59122.33
176,11,total,143034.67
176,11,weekday,108776.67
176,11,weekend,34258.0
177,11,total,187133.67
177,11,weekday,154761.67
177,11,weekend,32372.0
179,11,total,467573.67
179,11,weekday,377342.0
179,11,weekend,90231.67
180,11,total,176121.67
180,11,weekday,143428.67
180,11,weekend,32693.0
181,11,total,432059.33
181,11,weekday,349567.67
181,11,weekend,82491.67
182,11,total,154932.33
182,11,weekday,125471.67
182,11,weekend,29460.67
183,11,total,152245.67
183,11,weekday,124533.33
183,11,weekend,27712.33
185,11,total,71268.33
185,11,weekday,61052.0
185,11,weekend,10216.33
186,11,total,80072.0
186,11,weekday,66485.33
186,11,weekend,13586.67
187,11,total,83409.67
187,11,weekday,70028.0
187,11,weekend,13381.67
188,11,total,282527.33
188,11,weekday,229258.67
188,11,weekend,53268.67
189,11,total,154882.67
189,11,weekday,131080.0
189,11,weekend,23802.67
190,11,total,111894.33
190,11,weekday,95311.67
190,11,weekend,16582.67
191,11,total,72388.33
191,11,weekday,62668.0
191,11,weekend,9720.33
192,11,total,194230.33
192,11,weekday,165277.67
192,11,weekend,28952.67
193,11,total,46023.67
193,11,weekday,40289.67
193,11,weekend,5734.0
194,11,total,63578.67
194,11,weekday,56388.33
194,11,weekend,7190.33
195,11,total,190859.33
195,11,weekday,165299.0
195,11,weekend,25560.33
196,11,total,51172.0
196,11,weekday,36083.67
196,11,weekend,15088.33
197,11,total,23166.67
197,11,weekday,20208.67
197,11,weekend,2958.0
198,11,total,63951.33
198,11,weekday,49379.0
198,11,weekend,14572.33
199,11,total,7692.67
199,11,weekday,6844.33
199,11,weekend,848.33
200,11,total,24728.67
200,11,weekday,18750.67
200,11,weekend,5978.0
201,11,total,11256.0
201,11,weekday,9898.33
201,11,weekend,1357.67
202,11,total,5218.0
202,11,weekday,4726.67
202,11,weekend,491.33
203,11,total,15994.33
203,11,weekday,13218.0
203,11,weekend,2776.33
204,11,total,57258.0
204,11,weekday,47971.0
204,11,weekend,9287.0
205,11,total,54115.67
205,11,weekday,45658.33
205,11,weekend,8457.33
206,11,total,18071.33
206,11,weekday,15242.33
206,11,weekend,2829.0
207,11,total,24028.33
207,11,weekday,20455.33
207,11,weekend,3573.0
208,11,total,45779.33
208,11,weekday,39594.67
208,11,weekend,6184.67
209,11,total,115205.0
209,11,weekday,97247.0
209,11,weekend,17958.0
210,11,total,223533.67
210,11,weekday,186185.67
210,11,weekend,37348.0
211,11,total,179869.33
211,11,weekday,150014.33
211,11,weekend,29855.0
212,11,total,209984.67
212,11,weekday,174588.0
212,11,weekend,35396.67
213,11,total,308740.67
213,11,weekday,252334.33
213,11,weekend,56406.33
214,11,total,125557.33
214,11,weekday,103589.33
214,11,weekend,21968.0
215,11,total,275979.0
215,11,weekday,228638.0
215,11,weekend,47341.0
216,11,total,137359.5
216,11,weekday,113104.5
216,11,weekend,24255.0
217,11,total,212437.0
217,11,weekday,176007.33
217,11,weekend,36429.67
218,11,total,259387.0
218,11,weekday,208597.5
218,11,weekend,50789.5
220,11,total,95534.33
220,11,weekday,79105.33
220,11,weekend,16429.0
221,11,total,278854.67
221,11,weekday,235078.0
221,11,weekend,43776.67
222,11,total,191344.67
222,11,weekday,159327.0
222,11,weekend,32017.67
223,11,total,564222.67
223,11,weekday,478204.0
223,11,weekend,86018.67
224,11,total,407697.0
224,11,weekday,327611.0
224,11,weekend,80086.0
225,11,total,1541168.0
225,11,weekday,1356651.33
225,11,weekend,184516.67
228,11,total,759413.0
228,11,weekday,655017.5
228,11,weekend,104395.5
231,11,total,627964.67
231,11,weekday,508044.0
231,11,weekend,119920.67
232,11,total,453914.0
232,11,weekday,355163.67
232,11,weekend,98750.33
234,11,total,366558.67
234,11,weekday,300452.67
234,11,weekend,66106.0
235,11,total,282560.0
235,11,weekday,239095.67
235,11,weekend,43464.33
236,11,total,300972.0
236,11,weekday,244580.33
236,11,weekend,56391.67
237,11,total,302987.0
237,11,weekday,255037.0
237,11,weekend,47950.0
238,11,total,122090.67
238,11,weekday,99962.67
238,11,weekend,22128.0
240,11,total,311968.33
240,11,weekday,258229.0
240,11,weekend,53739.33
241,11,total,159512.67
241,11,weekday,134656.33
241,11,weekend,24856.33
242,11,total,151970.67
242,11,weekday,127454.33
242,11,weekend,24516.33
243,11,total,270199.0
243,11,weekday,213540.0
243,11,weekend,56659.0
244,11,total,103297.0
244,11,weekday,88734.0
244,11,weekend,14563.0
245,11,total,105218.0
245,11,weekday,89236.33
245,11,weekend,15981.67
246,11,total,40956.0
246,11,weekday,35233.33
246,11,weekend,5722.67
247,11,total,25140.0
247,11,weekday,20890.33
247,11,weekend,4249.67
248,11,total,66040.0
248,11,weekday,57043.0
248,11,weekend,8997.0
249,11,total,53737.0
249,11,weekday,46035.67
249,11,weekend,7701.33
250,11,total,117628.33
250,11,weekday,99407.67
250,11,weekend,18220.67
251,11,total,37558.67
251,11,weekday,31237.67
251,11,weekend,6321.0
252,11,total,63547.0
252,11,weekday,54247.33
252,11,weekend,9299.67
253,11,total,40132.67
253,11,weekday,34683.0
253,11,weekend,5449.67
254,11,total,536197.33
254,11,weekday,470449.33
254,11,weekend,65748.0
255,11,total,216475.33
255,11,weekday,181535.0
255,11,weekend,34940.33
256,11,total,178762.33
256,11,weekday,146359.0
256,11,weekend,32403.33
257,11,total,114565.67
257,11,weekday,94618.33
257,11,weekend,19947.33
258,11,total,129393.0
258,11,weekday,110750.33
258,11,weekend,18642.67
259,11,total,665597.67
259,11,weekday,556225.33
259,11,weekend,109372.33
260,11,total,85592.67
260,11,weekday,74607.33
260,11,weekend,10985.33
261,11,total,694218.33
261,11,weekday,585532.67
261,11,weekend,108685.67
262,11,total,220161.0
262,11,weekday,193337.0
262,11,weekend,26824.0
263,11,total,402183.33
263,11,weekday,341512.67
263,11,weekend,60670.67
264,11,total,555039.0
264,11,weekday,461310.0
264,11,weekend,93729.0
265,11,total,480314.33
265,11,weekday,407733.67
265,11,weekend,72580.67
266,11,total,317623.33
266,11,weekday,271113.33
266,11,weekend,46510.0
268,11,total,90851.33
268,11,weekday,76617.67
268,11,weekend,14233.67
269,11,total,172718.67
269,11,weekday,148863.67
269,11,weekend,23855.0
270,11,total,221622.0
270,11,weekday,188142.67
270,11,weekend,33479.33
271,11,total,396352.0
271,11,weekday,327659.0
271,11,weekend,68693.0
272,11,total,120790.67
272,11,weekday,109014.0
272,11,weekend,11776.67
273,11,total,354552.33
273,11,weekday,300772.33
273,11,weekend,53780.0
276,11,total,659699.67
276,11,weekday,603817.0
276,11,weekend,55882.67
277,11,total,455205.0
277,11,weekday,392713.33
277,11,weekend,62491.67
278,11,total,892810.67
278,11,weekday,793410.33
278,11,weekend,99400.33
279,11,total,600462.0
279,11,weekday,510911.67
279,11,weekend,89550.33
280,11,total,115241.67
280,11,weekday,100832.0
280,11,weekend,14409.67
282,11,total,46871.33
282,11,weekday,37175.67
282,11,weekend,9695.67
283,11,total,261578.0
283,11,weekday,214896.67
283,11,weekend,46681.33
284,11,total,255493.67
284,11,weekday,203546.67
284,11,weekend,51947.0
286,11,total,128831.33
286,11,weekday,101650.0
286,11,weekend,27181.33
287,11,total,70578.67
287,11,weekday,60319.33
287,11,weekend,10259.33
288,11,total,153247.67
288,11,weekday,126317.33
288,11,weekend,26930.33
289,11,total,231063.0
289,11,weekday,188810.0
289,11,weekend,42253.0
290,11,total,144873.33
290,11,weekday,116665.33
290,11,weekend,28208.0
291,11,total,139122.67
291,11,weekday,114314.67
291,11,weekend,24808.0
292,11,total,161397.33
292,11,weekday,126931.67
292,11,weekend,34465.67
293,11,total,201693.67
293,11,weekday,167619.67
293,11,weekend,34074.0
294,11,total,115581.5
294,11,weekday,95640.0
294,11,weekend,19941.5
295,11,total,271934.0
295,11,weekday,225067.0
295,11,weekend,46867.0
296,11,total,145905.33
296,11,weekday,118422.0
296,11,weekend,27483.33
297,11,total,50326.33
297,11,weekday,39957.67
297,11,weekend,10368.67
298,11,total,174521.0
298,11,weekday,138595.0
298,11,weekend,35926.0
299,11,total,191806.67
299,11,weekday,152577.0
299,11,weekend,39229.67
300,11,total,217588.0
300,11,weekday,175467.67
300,11,weekend,42120.33
301,11,total,317144.33
301,11,weekday,253024.33
301,11,weekend,64120.0
303,11,total,308125.33
303,11,weekday,244776.0
303,11,weekend,63349.33
304,11,total,262742.0
304,11,weekday,205703.0
304,11,weekend,57039.0
305,11,total,363374.33
305,11,weekday,299750.33
305,11,weekend,63624.0
306,11,total,209073.0
306,11,weekday,167744.33
306,11,weekend,41328.67
307,11,total,409114.67
307,11,weekday,347008.33
307,11,weekend,62106.33
308,11,total,331049.0
308,11,weekday,266197.33
308,11,weekend,64851.67
309,11,total,334449.0
309,11,weekday,267141.0
309,11,weekend,67308.0
310,11,total,988099.0
310,11,weekday,787811.0
310,11,weekend,200288.0
311,11,total,511623.67
311,11,weekday,415350.33
311,11,weekend,96273.33
312,11,total,425302.0
312,11,weekday,336035.0
312,11,weekend,89267.0
313,11,total,1106991.0
313,11,weekday,851362.0
313,11,weekend,255629.0
314,11,total,619144.0
314,11,weekday,518122.67
314,11,weekend,101021.33
316,11,total,639534.0
316,11,weekday,557360.67
316,11,weekend,82173.33
318,11,total,2207994.0
318,11,weekday,1852296.33
318,11,weekend,355697.67
319,11,total,373091.33
319,11,weekday,320450.67
319,11,weekend,52640.67
320,11,total,399485.0
320,11,weekday,327899.0
320,11,weekend,71586.0
321,11,total,222310.33
321,11,weekday,187755.67
321,11,weekend,34554.67
323,11,total,272031.0
323,11,weekday,206571.0
323,11,weekend,65460.0
324,11,total,361193.67
324,11,weekday,321281.33
324,11,weekend,39912.33
325,11,total,153715.0
325,11,weekday,133950.33
325,11,weekend,19764.67
326,11,total,144326.0
326,11,weekday,125453.33
326,11,weekend,18872.67
327,11,total,518593.33
327,11,weekday,465228.33
327,11,weekend,53365.0
328,11,total,338272.0
328,11,weekday,282072.0
328,11,weekend,56200.0
329,11,total,224102.0
329,11,weekday,189687.67
329,11,weekend,34414.33
333,11,total,536868.67
333,11,weekday,506819.33
333,11,weekend,30049.33
334,11,total,131152.0
334,11,weekday,113291.67
334,11,weekend,17860.33
336,11,total,179192.67
336,11,weekday,157277.33
336,11,weekend,21915.33
337,11,total,273891.0
337,11,weekday,225285.0
337,11,weekend,48606.0
339,11,total,100029.67
339,11,weekday,82663.0
339,11,weekend,17366.67
340,11,total,190741.33
340,11,weekday,157250.0
340,11,weekend,33491.33
341,11,total,112115.67
341,11,weekday,87716.0
341,11,weekend,24399.67
343,11,total,106348.33
343,11,weekday,86788.33
343,11,weekend,19560.0
344,11,total,122279.33
344,11,weekday,101122.33
344,11,weekend,21157.0
345,11,total,661567.33
345,11,weekday,554176.33
345,11,weekend,107391.0
346,11,total,168141.5
346,11,weekday,144106.5
346,11,weekend,24035.0
347,11,total,131673.33
347,11,weekday,113948.33
347,11,weekend,17725.0
348,11,total,122053.67
348,11,weekday,103913.0
348,11,weekend,18140.67
349,11,total,55988.5
349,11,weekday,47583.5
349,11,weekend,8405.0
350,11,total,112483.33
350,11,weekday,96308.33
350,11,weekend,16175.0
351,11,total,73698.33
351,11,weekday,63378.33
351,11,weekend,10320.0
352,11,total,145447.33
352,11,weekday,124330.67
352,11,weekend,21116.67
353,11,total,101881.0
353,11,weekday,88425.0
353,11,weekend,13456.0
354,11,total,147043.67
354,11,weekday,121974.0
354,11,weekend,25069.67
355,11,total,183539.0
355,11,weekday,157699.0
355,11,weekend,25840.0
356,11,total,244772.33
356,11,weekday,203686.0
356,11,weekend,41086.33
357,11,total,113327.0
357,11,weekday,94187.67
357,11,weekend,19139.33
358,11,total,189805.33
358,11,weekday,159960.33
358,11,weekend,29845.0
359,11,total,520764.0
359,11,weekday,451215.0
359,11,weekend,69549.0
360,11,total,179890.33
360,11,weekday,155193.67
360,11,weekend,24696.67
361,11,total,94197.33
361,11,weekday,82900.0
361,11,weekend,11297.33
362,11,total,50862.67
362,11,weekday,45254.0
362,11,weekend,5608.67
363,11,total,152883.33
363,11,weekday,134399.0
363,11,weekend,18484.33
364,11,total,66478.0
364,11,weekday,57726.0
364,11,weekend,8752.0
365,11,total,165780.33
365,11,weekday,141523.0
365,11,weekend,24257.33
366,11,total,414299.33
366,11,weekday,345075.67
366,11,weekend,69223.67
367,11,total,108432.0
367,11,weekday,89207.33
367,11,weekend,19224.67
368,11,total,167761.0
368,11,weekday,139010.33
368,11,weekend,28750.67
369,11,total,169196.0
369,11,weekday,138704.0
369,11,weekend,30492.0
370,11,total,49779.33
370,11,weekday,41467.67
370,11,weekend,8311.67
371,11,total,272145.33
371,11,weekday,230591.0
371,11,weekend,41554.33
372,11,total,78885.67
372,11,weekday,66823.0
372,11,weekend,12062.67
373,11,total,127075.67
373,11,weekday,105940.67
373,11,weekend,21135.0
374,11,total,26839.33
374,11,weekday,23456.0
374,11,weekend,3383.33
375,11,total,92136.0
375,11,weekday,78059.0
375,11,weekend,14077.0
376,11,total,155180.33
376,11,weekday,128519.33
