puma,year,month,period,day_group,ridership,omny_pct
4406,2023,8,2023-08-01,weekday,785963.0,37.67
4406,2023,8,2023-08-01,weekend,148873.0,40.46
4407,2023,8,2023-08-01,total,1216922.0,33.19
4407,2023,8,2023-08-01,weekday,979987.0,32.59
4407,2023,8,2023-08-01,weekend,236935.0,35.69
4409,2023,8,2023-08-01,total,417247.0,34.04
4409,2023,8,2023-08-01,weekday,377648.0,34.13
4409,2023,8,2023-08-01,weekend,39599.0,33.25
4410,2023,8,2023-08-01,total,478511.0,32.87
4410,2023,8,2023-08-01,weekday,399241.0,32.73
4410,2023,8,2023-08-01,weekend,79270.0,33.61
4412,2023,8,2023-08-01,total,1660318.0,30.01
4412,2023,8,2023-08-01,weekday,1433674.0,29.85
4412,2023,8,2023-08-01,weekend,226644.0,31.03
4414,2023,8,2023-08-01,total,330066.0,36.22
4414,2023,8,2023-08-01,weekday,250138.0,33.17
4414,2023,8,2023-08-01,weekend,79928.0,45.78
4103,2023,9,2023-09-01,total,2315603.0,54.17
4103,2023,9,2023-09-01,weekday,1722736.0,51.33
4103,2023,9,2023-09-01,weekend,592867.0,62.41
4104,2023,9,2023-09-01,total,3557337.0,56.79
4104,2023,9,2023-09-01,weekday,2794054.0,55.59
4104,2023,9,2023-09-01,weekend,763283.0,61.19
4107,2023,9,2023-09-01,total,5451581.0,51.88
4107,2023,9,2023-09-01,weekday,4241704.0,50.06
4107,2023,9,2023-09-01,weekend,1209877.0,58.26
4108,2023,9,2023-09-01,total,4489813.0,51.68
4108,2023,9,2023-09-01,weekday,3700344.0,50.33
4108,2023,9,2023-09-01,weekend,789469.0,58.0
4109,2023,9,2023-09-01,total,1917118.0,48.23
4109,2023,9,2023-09-01,weekday,1528671.0,47.1
4109,2023,9,2023-09-01,weekend,388447.0,52.66
4110,2023,9,2023-09-01,total,1096948.0,40.33
4110,2023,9,2023-09-01,weekday,859870.0,38.77
4110,2023,9,2023-09-01,weekend,237078.0,45.96
4111,2023,9,2023-09-01,total,1340392.0,40.55
4111,2023,9,2023-09-01,weekday,1074603.0,38.95
4111,2023,9,2023-09-01,weekend,265789.0,47.06
4112,2023,9,2023-09-01,total,2018273.0,40.18
4112,2023,9,2023-09-01,weekday,1648510.0,39.21
4112,2023,9,2023-09-01,weekend,369763.0,44.5
4121,2023,9,2023-09-01,total,10597657.0,54.61
4121,2023,9,2023-09-01,weekday,8420238.0,53.07
4121,2023,9,2023-09-01,weekend,2177419.0,60.59
4165,2023,9,2023-09-01,total,20492383.0,54.04
4165,2023,9,2023-09-01,weekday,16420053.0,53.23
4165,2023,9,2023-09-01,weekend,4072330.0,57.29
4204,2023,9,2023-09-01,total,1003229.0,33.93
4204,2023,9,2023-09-01,weekday,798392.0,32.79
4204,2023,9,2023-09-01,weekend,204837.0,38.38
4205,2023,9,2023-09-01,total,674756.0,29.71
4205,2023,9,2023-09-01,weekday,569491.0,29.36
4205,2023,9,2023-09-01,weekend,105265.0,31.63
4207,2023,9,2023-09-01,total,888530.0,30.58
4207,2023,9,2023-09-01,weekday,730930.0,30.05
4207,2023,9,2023-09-01,weekend,157600.0,33.02
4208,2023,9,2023-09-01,total,453024.0,32.29
4208,2023,9,2023-09-01,weekday,379859.0,31.63
4208,2023,9,2023-09-01,weekend,73165.0,35.72
4209,2023,9,2023-09-01,total,535437.0,31.73
4209,2023,9,2023-09-01,weekday,432433.0,31.27
4209,2023,9,2023-09-01,weekend,103004.0,33.65
4210,2023,9,2023-09-01,total,357530.0,30.98
4210,2023,9,2023-09-01,weekday,312556.0,31.03
4210,2023,9,2023-09-01,weekend,44974.0,30.64
4211,2023,9,2023-09-01,total,388492.0,33.56
4211,2023,9,2023-09-01,weekday,327957.0,33.25
4211,2023,9,2023-09-01,weekend,60535.0,35.23
4212,2023,9,2023-09-01,total,526486.0,25.25
4212,2023,9,2023-09-01,weekday,437674.0,24.96
4212,2023,9,2023-09-01,weekend,88812.0,26.69
4221,2023,9,2023-09-01,total,1474260.0,30.18
4221,2023,9,2023-09-01,weekday,1219937.0,29.68
4221,2023,9,2023-09-01,weekend,254323.0,32.59
4263,2023,9,2023-09-01,total,414875.0,30.18
4263,2023,9,2023-09-01,weekday,340190.0,29.46
4263,2023,9,2023-09-01,weekend,74685.0,33.46
4301,2023,9,2023-09-01,total,2535531.0,62.57
4301,2023,9,2023-09-01,weekday,1898191.0,60.06
4301,2023,9,2023-09-01,weekend,637340.0,70.06
4302,2023,9,2023-09-01,total,3514135.0,52.08
4302,2023,9,2023-09-01,weekday,2828007.0,50.02
4302,2023,9,2023-09-01,weekend,686128.0,60.59
4303,2023,9,2023-09-01,total,1419176.0,51.84
4303,2023,9,2023-09-01,weekday,1125216.0,50.22
4303,2023,9,2023-09-01,weekend,293960.0,58.01
4304,2023,9,2023-09-01,total,1387956.0,53.91
4304,2023,9,2023-09-01,weekday,1080656.0,51.84
4304,2023,9,2023-09-01,weekend,307300.0,61.18
4305,2023,9,2023-09-01,total,929682.0,30.48
4305,2023,9,2023-09-01,weekday,765605.0,29.79
4305,2023,9,2023-09-01,weekend,164077.0,33.69
4306,2023,9,2023-09-01,total,1997671.0,50.35
4306,2023,9,2023-09-01,weekday,1574038.0,48.3
4306,2023,9,2023-09-01,weekend,423633.0,57.97
4307,2023,9,2023-09-01,total,1421548.0,39.25
4307,2023,9,2023-09-01,weekday,1143999.0,38.37
4307,2023,9,2023-09-01,weekend,277549.0,42.87
4308,2023,9,2023-09-01,total,196298.0,56.98
4308,2023,9,2023-09-01,weekday,172778.0,56.28
4308,2023,9,2023-09-01,weekend,23520.0,62.06
4309,2023,9,2023-09-01,total,1445416.0,43.12
4309,2023,9,2023-09-01,weekday,1164269.0,41.63
4309,2023,9,2023-09-01,weekend,281147.0,49.31
4310,2023,9,2023-09-01,total,552870.0,36.97
4310,2023,9,2023-09-01,weekday,456313.0,36.19
4310,2023,9,2023-09-01,weekend,96557.0,40.63
4311,2023,9,2023-09-01,total,1181392.0,29.33
4311,2023,9,2023-09-01,weekday,951444.0,29.06
4311,2023,9,2023-09-01,weekend,229948.0,30.43
4312,2023,9,2023-09-01,total,773245.0,34.27
4312,2023,9,2023-09-01,weekday,637299.0,33.56
4312,2023,9,2023-09-01,weekend,135946.0,37.61
4313,2023,9,2023-09-01,total,742303.0,33.0
4313,2023,9,2023-09-01,weekday,582624.0,31.56
4313,2023,9,2023-09-01,weekend,159679.0,38.21
4314,2023,9,2023-09-01,total,1234684.0,37.57
4314,2023,9,2023-09-01,weekday,1041223.0,37.04
4314,2023,9,2023-09-01,weekend,193461.0,40.42
4315,2023,9,2023-09-01,total,930114.0,35.5
4315,2023,9,2023-09-01,weekday,784008.0,35.09
4315,2023,9,2023-09-01,weekend,146106.0,37.67
4316,2023,9,2023-09-01,total,794265.0,32.59
4316,2023,9,2023-09-01,weekday,638388.0,31.06
4316,2023,9,2023-09-01,weekend,155877.0,38.88
4317,2023,9,2023-09-01,total,358774.0,36.05
4317,2023,9,2023-09-01,weekday,288309.0,34.47
4317,2023,9,2023-09-01,weekend,70465.0,42.53
4318,2023,9,2023-09-01,total,54197.0,25.47
4318,2023,9,2023-09-01,weekday,46312.0,25.27
4318,2023,9,2023-09-01,weekend,7885.0,26.63
4401,2023,9,2023-09-01,total,1980332.0,48.61
4401,2023,9,2023-09-01,weekday,1606232.0,47.42
4401,2023,9,2023-09-01,weekend,374100.0,53.73
4402,2023,9,2023-09-01,total,2593539.0,45.32
4402,2023,9,2023-09-01,weekday,2101972.0,44.05
4402,2023,9,2023-09-01,weekend,491567.0,50.73
4403,2023,9,2023-09-01,total,642010.0,31.23
4403,2023,9,2023-09-01,weekday,499302.0,30.88
4403,2023,9,2023-09-01,weekend,142708.0,32.45
4404,2023,9,2023-09-01,total,3965417.0,36.84
4404,2023,9,2023-09-01,weekday,3111820.0,36.0
4404,2023,9,2023-09-01,weekend,853597.0,39.89
4405,2023,9,2023-09-01,total,400632.0,45.97
4405,2023,9,2023-09-01,weekday,339009.0,44.5
4405,2023,9,2023-09-01,weekend,61623.0,54.03
4406,2023,9,2023-09-01,total,914573.0,37.61
4406,2023,9,2023-09-01,weekday,756988.0,36.78
4406,2023,9,2023-09-01,weekend,157585.0,41.64
4407,2023,9,2023-09-01,total,1194432.0,32.71
4407,2023,9,2023-09-01,weekday,937343.0,31.79
4407,2023,9,2023-09-01,weekend,257089.0,36.07
4409,2023,9,2023-09-01,total,436038.0,32.4
4409,2023,9,2023-09-01,weekday,380841.0,32.22
4409,2023,9,2023-09-01,weekend,55197.0,33.64
4410,2023,9,2023-09-01,total,430537.0,32.43
4410,2023,9,2023-09-01,weekday,385106.0,32.36
4410,2023,9,2023-09-01,weekend,45431.0,33.0
4412,2023,9,2023-09-01,total,1677312.0,29.78
4412,2023,9,2023-09-01,weekday,1404051.0,29.45
4412,2023,9,2023-09-01,weekend,273261.0,31.5
4414,2023,9,2023-09-01,total,292285.0,33.43
4414,2023,9,2023-09-01,weekday,238935.0,32.49
4414,2023,9,2023-09-01,weekend,53350.0,37.63
4103,2023,10,2023-10-01,total,2507151.0,53.72
4103,2023,10,2023-10-01,weekday,1891531.0,50.53
4103,2023,10,2023-10-01,weekend,615620.0,63.55
4104,2023,10,2023-10-01,total,4004001.0,56.84
4104,2023,10,2023-10-01,weekday,3181721.0,55.34
4104,2023,10,2023-10-01,weekend,822280.0,62.67
4107,2023,10,2023-10-01,total,6122736.0,51.56
4107,2023,10,2023-10-01,weekday,4822940.0,49.56
4107,2023,10,2023-10-01,weekend,1299796.0,58.96
4108,2023,10,2023-10-01,total,4957919.0,51.61
4108,2023,10,2023-10-01,weekday,4130268.0,50.11
4108,2023,10,2023-10-01,weekend,827651.0,59.07
4109,2023,10,2023-10-01,total,2127193.0,47.8
4109,2023,10,2023-10-01,weekday,1724810.0,46.48
4109,2023,10,2023-10-01,weekend,402383.0,53.46
4110,2023,10,2023-10-01,total,1177487.0,39.6
4110,2023,10,2023-10-01,weekday,950418.0,37.95
4110,2023,10,2023-10-01,weekend,227069.0,46.51
4111,2023,10,2023-10-01,total,1423445.0,39.46
4111,2023,10,2023-10-01,weekday,1178835.0,38.2
4111,2023,10,2023-10-01,weekend,244610.0,45.54
4112,2023,10,2023-10-01,total,2250939.0,40.13
4112,2023,10,2023-10-01,weekday,1837593.0,38.94
4112,2023,10,2023-10-01,weekend,413346.0,45.45
4121,2023,10,2023-10-01,total,11602888.0,54.69
4121,2023,10,2023-10-01,weekday,9339185.0,52.95
4121,2023,10,2023-10-01,weekend,2263703.0,61.87
4165,2023,10,2023-10-01,total,22562046.0,54.16
4165,2023,10,2023-10-01,weekday,18283831.0,53.25
4165,2023,10,2023-10-01,weekend,4278215.0,58.08
4204,2023,10,2023-10-01,total,957341.0,29.5
4204,2023,10,2023-10-01,weekday,799709.0,28.88
4204,2023,10,2023-10-01,weekend,157632.0,32.66
4205,2023,10,2023-10-01,total,762281.0,29.38
4205,2023,10,2023-10-01,weekday,644597.0,28.74
4205,2023,10,2023-10-01,weekend,117684.0,32.84
4207,2023,10,2023-10-01,total,942035.0,29.17
4207,2023,10,2023-10-01,weekday,792070.0,28.59
4207,2023,10,2023-10-01,weekend,149965.0,32.26
4208,2023,10,2023-10-01,total,510914.0,31.52
4208,2023,10,2023-10-01,weekday,426533.0,30.54
4208,2023,10,2023-10-01,weekend,84381.0,36.48
4209,2023,10,2023-10-01,total,575969.0,30.6
4209,2023,10,2023-10-01,weekday,476730.0,29.96
4209,2023,10,2023-10-01,weekend,99239.0,33.66
4210,2023,10,2023-10-01,total,408527.0,30.52
4210,2023,10,2023-10-01,weekday,359178.0,30.26
4210,2023,10,2023-10-01,weekend,49349.0,32.41
4211,2023,10,2023-10-01,total,417417.0,32.74
4211,2023,10,2023-10-01,weekday,367600.0,32.47
4211,2023,10,2023-10-01,weekend,49817.0,34.71
4212,2023,10,2023-10-01,total,569969.0,24.41
4212,2023,10,2023-10-01,weekday,490657.0,24.04
4212,2023,10,2023-10-01,weekend,79312.0,26.69
4221,2023,10,2023-10-01,total,1607518.0,29.33
4221,2023,10,2023-10-01,weekday,1366770.0,28.71
4221,2023,10,2023-10-01,weekend,240748.0,32.85
4263,2023,10,2023-10-01,total,456387.0,29.3
4263,2023,10,2023-10-01,weekday,384119.0,28.45
4263,2023,10,2023-10-01,weekend,72268.0,33.82
4301,2023,10,2023-10-01,total,2812181.0,62.83
4301,2023,10,2023-10-01,weekday,2134675.0,60.1
4301,2023,10,2023-10-01,weekend,677506.0,71.43
4302,2023,10,2023-10-01,total,3953390.0,51.73
4302,2023,10,2023-10-01,weekday,3219893.0,49.39
4302,2023,10,2023-10-01,weekend,733497.0,61.96
4303,2023,10,2023-10-01,total,1530679.0,51.56
4303,2023,10,2023-10-01,weekday,1232306.0,49.79
4303,2023,10,2023-10-01,weekend,298373.0,58.85
4304,2023,10,2023-10-01,total,1508909.0,53.25
4304,2023,10,2023-10-01,weekday,1188806.0,50.91
4304,2023,10,2023-10-01,weekend,320103.0,61.93
4305,2023,10,2023-10-01,total,1038303.0,29.49
4305,2023,10,2023-10-01,weekday,863265.0,28.56
4305,2023,10,2023-10-01,weekend,175038.0,34.08
4306,2023,10,2023-10-01,total,2298471.0,50.28
4306,2023,10,2023-10-01,weekday,1807509.0,47.76
4306,2023,10,2023-10-01,weekend,490962.0,59.58
4307,2023,10,2023-10-01,total,1606221.0,38.79
4307,2023,10,2023-10-01,weekday,1296138.0,37.4
4307,2023,10,2023-10-01,weekend,310083.0,44.6
4308,2023,10,2023-10-01,total,202336.0,55.64
4308,2023,10,2023-10-01,weekday,195953.0,55.7
4308,2023,10,2023-10-01,weekend,6383.0,53.88
4309,2023,10,2023-10-01,total,1564946.0,42.57
4309,2023,10,2023-10-01,weekday,1298382.0,40.99
4309,2023,10,2023-10-01,weekend,266564.0,50.27
4310,2023,10,2023-10-01,total,626126.0,37.16
4310,2023,10,2023-10-01,weekday,515562.0,35.62
4310,2023,10,2023-10-01,weekend,110564.0,44.34
4311,2023,10,2023-10-01,total,1317125.0,28.49
4311,2023,10,2023-10-01,weekday,1079808.0,28.05
4311,2023,10,2023-10-01,weekend,237317.0,30.47
4312,2023,10,2023-10-01,total,882786.0,34.03
4312,2023,10,2023-10-01,weekday,729377.0,32.89
4312,2023,10,2023-10-01,weekend,153409.0,39.45
4313,2023,10,2023-10-01,total,758028.0,30.66
4313,2023,10,2023-10-01,weekday,621096.0,29.53
4313,2023,10,2023-10-01,weekend,136932.0,35.76
4314,2023,10,2023-10-01,total,1317094.0,36.38
4314,2023,10,2023-10-01,weekday,1169107.0,36.07
4314,2023,10,2023-10-01,weekend,147987.0,38.73
4315,2023,10,2023-10-01,total,1015102.0,34.69
4315,2023,10,2023-10-01,weekday,880798.0,34.31
4315,2023,10,2023-10-01,weekend,134304.0,37.18
4316,2023,10,2023-10-01,total,865510.0,31.95
4316,2023,10,2023-10-01,weekday,715046.0,30.42
4316,2023,10,2023-10-01,weekend,150464.0,39.2
4317,2023,10,2023-10-01,total,401092.0,35.63
4317,2023,10,2023-10-01,weekday,323293.0,33.6
4317,2023,10,2023-10-01,weekend,77799.0,44.04
4318,2023,10,2023-10-01,total,59678.0,26.66
4318,2023,10,2023-10-01,weekday,50329.0,26.45
4318,2023,10,2023-10-01,weekend,9349.0,27.77
4401,2023,10,2023-10-01,total,2194298.0,48.3
4401,2023,10,2023-10-01,weekday,1796662.0,47.0
4401,2023,10,2023-10-01,weekend,397636.0,54.17
4402,2023,10,2023-10-01,total,2790018.0,44.66
4402,2023,10,2023-10-01,weekday,2315727.0,43.48
4402,2023,10,2023-10-01,weekend,474291.0,50.41
4403,2023,10,2023-10-01,total,665169.0,30.87
4403,2023,10,2023-10-01,weekday,531269.0,30.6
4403,2023,10,2023-10-01,weekend,133900.0,31.96
4404,2023,10,2023-10-01,total,4010427.0,34.13
4404,2023,10,2023-10-01,weekday,3247619.0,33.65
4404,2023,10,2023-10-01,weekend,762808.0,36.16
4405,2023,10,2023-10-01,total,504798.0,45.83
4405,2023,10,2023-10-01,weekday,426043.0,44.23
4405,2023,10,2023-10-01,weekend,78755.0,54.47
4406,2023,10,2023-10-01,total,1019572.0,37.76
4406,2023,10,2023-10-01,weekday,852459.0,36.78
4406,2023,10,2023-10-01,weekend,167113.0,42.75
4407,2023,10,2023-10-01,total,1274252.0,32.0
4407,2023,10,2023-10-01,weekday,1023323.0,31.19
4407,2023,10,2023-10-01,weekend,250929.0,35.32
4409,2023,10,2023-10-01,total,481650.0,31.77
4409,2023,10,2023-10-01,weekday,427139.0,31.44
4409,2023,10,2023-10-01,weekend,54511.0,34.3
4410,2023,10,2023-10-01,total,455491.0,31.16
4410,2023,10,2023-10-01,weekday,430532.0,31.06
4410,2023,10,2023-10-01,weekend,24959.0,32.79
4412,2023,10,2023-10-01,total,1825927.0,30.06
4412,2023,10,2023-10-01,weekday,1545452.0,29.44
4412,2023,10,2023-10-01,weekend,280475.0,33.46
4414,2023,10,2023-10-01,total,301791.0,32.11
4414,2023,10,2023-10-01,weekday,259166.0,31.69
4414,2023,10,2023-10-01,weekend,42625.0,34.7
4103,2023,11,2023-11-01,total,2296261.0,54.33
4103,2023,11,2023-11-01,weekday,1787203.0,51.72
4103,2023,11,2023-11-01,weekend,509058.0,63.49
4104,2023,11,2023-11-01,total,3659472.0,58.17
4104,2023,11,2023-11-01,weekday,2963318.0,56.78
4104,2023,11,2023-11-01,weekend,696154.0,64.07
4107,2023,11,2023-11-01,total,5900750.0,53.37
4107,2023,11,2023-11-01,weekday,4667388.0,51.22
4107,2023,11,2023-11-01,weekend,1233362.0,61.52
4108,2023,11,2023-11-01,total,4757305.0,53.0
4108,2023,11,2023-11-01,weekday,3970835.0,51.33
4108,2023,11,2023-11-01,weekend,786470.0,61.43
4109,2023,11,2023-11-01,total,1947574.0,48.4
4109,2023,11,2023-11-01,weekday,1597805.0,47.22
4109,2023,11,2023-11-01,weekend,349769.0,53.8
4110,2023,11,2023-11-01,total,1133630.0,41.42
4110,2023,11,2023-11-01,weekday,916416.0,39.61
4110,2023,11,2023-11-01,weekend,217214.0,49.05
4111,2023,11,2023-11-01,total,1352160.0,40.93
4111,2023,11,2023-11-01,weekday,1116242.0,39.41
4111,2023,11,2023-11-01,weekend,235918.0,48.13
4112,2023,11,2023-11-01,total,2126663.0,40.89
4112,2023,11,2023-11-01,weekday,1749686.0,39.83
4112,2023,11,2023-11-01,weekend,376977.0,45.78
4121,2023,11,2023-11-01,total,10676829.0,56.39
4121,2023,11,2023-11-01,weekday,8694370.0,54.71
4121,2023,11,2023-11-01,weekend,1982459.0,63.78
4165,2023,11,2023-11-01,total,21860640.0,55.97
4165,2023,11,2023-11-01,weekday,17840334.0,54.88
4165,2023,11,2023-11-01,weekend,4020306.0,60.81
4204,2023,11,2023-11-01,total,914076.0,31.14
4204,2023,11,2023-11-01,weekday,762164.0,30.18
4204,2023,11,2023-11-01,weekend,151912.0,35.89
4205,2023,11,2023-11-01,total,721536.0,31.11
4205,2023,11,2023-11-01,weekday,620855.0,30.47
4205,2023,11,2023-11-01,weekend,100681.0,35.09
4207,2023,11,2023-11-01,total,887806.0,30.65
4207,2023,11,2023-11-01,weekday,752322.0,29.96
4207,2023,11,2023-11-01,weekend,135484.0,34.47
4208,2023,11,2023-11-01,total,484752.0,32.67
4208,2023,11,2023-11-01,weekday,401929.0,31.62
4208,2023,11,2023-11-01,weekend,82823.0,37.76
4209,2023,11,2023-11-01,total,536010.0,31.86
4209,2023,11,2023-11-01,weekday,449294.0,31.27
4209,2023,11,2023-11-01,weekend,86716.0,34.92
4210,2023,11,2023-11-01,total,388377.0,31.91
4210,2023,11,2023-11-01,weekday,336021.0,31.46
4210,2023,11,2023-11-01,weekend,52356.0,34.77
4211,2023,11,2023-11-01,total,392729.0,34.01
4211,2023,11,2023-11-01,weekday,343124.0,33.61
4211,2023,11,2023-11-01,weekend,49605.0,36.76
4212,2023,11,2023-11-01,total,531260.0,25.62
4212,2023,11,2023-11-01,weekday,457026.0,25.07
4212,2023,11,2023-11-01,weekend,74234.0,28.98
4221,2023,11,2023-11-01,total,1538032.0,30.89
4221,2023,11,2023-11-01,weekday,1300892.0,30.15
4221,2023,11,2023-11-01,weekend,237140.0,34.96
4263,2023,11,2023-11-01,total,435317.0,30.55
4263,2023,11,2023-11-01,weekday,365620.0,29.69
4263,2023,11,2023-11-01,weekend,69697.0,35.06
4301,2023,11,2023-11-01,total,2598713.0,63.51
4301,2023,11,2023-11-01,weekday,2003142.0,60.94
4301,2023,11,2023-11-01,weekend,595571.0,72.15
4302,2023,11,2023-11-01,total,3650667.0,52.9
4302,2023,11,2023-11-01,weekday,2998962.0,50.67
4302,2023,11,2023-11-01,weekend,651705.0,63.17
4303,2023,11,2023-11-01,total,1440019.0,52.58
4303,2023,11,2023-11-01,weekday,1169066.0,50.92
4303,2023,11,2023-11-01,weekend,270953.0,59.76
4304,2023,11,2023-11-01,total,1430200.0,54.0
4304,2023,11,2023-11-01,weekday,1144499.0,51.91
4304,2023,11,2023-11-01,weekend,285701.0,62.36
4305,2023,11,2023-11-01,total,948790.0,30.5
4305,2023,11,2023-11-01,weekday,805874.0,29.68
4305,2023,11,2023-11-01,weekend,142916.0,35.1
4306,2023,11,2023-11-01,total,2149305.0,51.71
4306,2023,11,2023-11-01,weekday,1727048.0,49.51
4306,2023,11,2023-11-01,weekend,422257.0,60.71
4307,2023,11,2023-11-01,total,1524006.0,39.8
4307,2023,11,2023-11-01,weekday,1238799.0,38.6
4307,2023,11,2023-11-01,weekend,285207.0,45.01
4308,2023,11,2023-11-01,total,229104.0,58.64
4308,2023,11,2023-11-01,weekday,186912.0,56.9
4308,2023,11,2023-11-01,weekend,42192.0,66.36
4309,2023,11,2023-11-01,total,1499222.0,43.53
4309,2023,11,2023-11-01,weekday,1225888.0,41.87
4309,2023,11,2023-11-01,weekend,273334.0,50.96
4310,2023,11,2023-11-01,total,603757.0,37.63
4310,2023,11,2023-11-01,weekday,503082.0,36.41
4310,2023,11,2023-11-01,weekend,100675.0,43.73
4311,2023,11,2023-11-01,total,1230235.0,29.29
4311,2023,11,2023-11-01,weekday,1024418.0,28.79
4311,2023,11,2023-11-01,weekend,205817.0,31.79
4312,2023,11,2023-11-01,total,822815.0,34.21
4312,2023,11,2023-11-01,weekday,705320.0,33.37
4312,2023,11,2023-11-01,weekend,117495.0,39.28
4313,2023,11,2023-11-01,total,649053.0,30.93
4313,2023,11,2023-11-01,weekday,561640.0,30.2
4313,2023,11,2023-11-01,weekend,87413.0,35.61
4314,2023,11,2023-11-01,total,1237695.0,37.63
4314,2023,11,2023-11-01,weekday,1107366.0,36.95
4314,2023,11,2023-11-01,weekend,130329.0,43.38
4315,2023,11,2023-11-01,total,929752.0,35.68
4315,2023,11,2023-11-01,weekday,841454.0,35.3
4315,2023,11,2023-11-01,weekend,88298.0,39.23
4316,2023,11,2023-11-01,total,814571.0,33.43
4316,2023,11,2023-11-01,weekday,678532.0,32.03
4316,2023,11,2023-11-01,weekend,136039.0,40.44
4317,2023,11,2023-11-01,total,372085.0,36.59
4317,2023,11,2023-11-01,weekday,307747.0,35.16
4317,2023,11,2023-11-01,weekend,64338.0,43.41
4318,2023,11,2023-11-01,total,53457.0,26.97
4318,2023,11,2023-11-01,weekday,45162.0,26.74
4318,2023,11,2023-11-01,weekend,8295.0,28.22
4401,2023,11,2023-11-01,total,2077246.0,49.76
4401,2023,11,2023-11-01,weekday,1700174.0,48.49
4401,2023,11,2023-11-01,weekend,377072.0,55.46
4402,2023,11,2023-11-01,total,2551825.0,46.24
4402,2023,11,2023-11-01,weekday,2173706.0,44.83
4402,2023,11,2023-11-01,weekend,378119.0,54.34
4403,2023,11,2023-11-01,total,632635.0,31.9
4403,2023,11,2023-11-01,weekday,514358.0,31.57
4403,2023,11,2023-11-01,weekend,118277.0,33.38
4404,2023,11,2023-11-01,total,3827808.0,35.92
4404,2023,11,2023-11-01,weekday,3125855.0,35.47
4404,2023,11,2023-11-01,weekend,701953.0,37.95
4405,2023,11,2023-11-01,total,433288.0,46.3
4405,2023,11,2023-11-01,weekday,377725.0,44.82
4405,2023,11,2023-11-01,weekend,55563.0,56.37
4406,2023,11,2023-11-01,total,952381.0,37.77
4406,2023,11,2023-11-01,weekday,806631.0,37.1
4406,2023,11,2023-11-01,weekend,145750.0,41.54
4407,2023,11,2023-11-01,total,1217973.0,33.25
4407,2023,11,2023-11-01,weekday,986469.0,32.35
4407,2023,11,2023-11-01,weekend,231504.0,37.08
4409,2023,11,2023-11-01,total,447594.0,32.57
4409,2023,11,2023-11-01,weekday,399029.0,32.27
4409,2023,11,2023-11-01,weekend,48565.0,34.98
4410,2023,11,2023-11-01,total,480555.0,32.56
4410,2023,11,2023-11-01,weekday,409035.0,32.2
4410,2023,11,2023-11-01,weekend,71520.0,34.65
4412,2023,11,2023-11-01,total,1722586.0,31.6
4412,2023,11,2023-11-01,weekday,1472508.0,30.97
4412,2023,11,2023-11-01,weekend,250078.0,35.33
4414,2023,11,2023-11-01,total,288246.0,34.82
4414,2023,11,2023-11-01,weekday,246172.0,33.95
4414,2023,11,2023-11-01,weekend,42074.0,39.86
4103,2023,12,2023-12-01,total,2374622.0,55.76
4103,2023,12,2023-12-01,weekday,1700291.0,52.53
4103,2023,12,2023-12-01,weekend,674331.0,63.88
4104,2023,12,2023-12-01,total,3745995.0,59.43
4104,2023,12,2023-12-01,weekday,2725550.0,57.47
4104,2023,12,2023-12-01,weekend,1020445.0,64.67
4107,2023,12,2023-12-01,total,5658160.0,54.02
4107,2023,12,2023-12-01,weekday,4234506.0,51.96
4107,2023,12,2023-12-01,weekend,1423654.0,60.12
4108,2023,12,2023-12-01,total,4558272.0,54.63
4108,2023,12,2023-12-01,weekday,3594492.0,52.78
4108,2023,12,2023-12-01,weekend,963780.0,61.54
4109,2023,12,2023-12-01,total,1788890.0,48.8
4109,2023,12,2023-12-01,weekday,1368478.0,47.27
4109,2023,12,2023-12-01,weekend,420412.0,53.79
4110,2023,12,2023-12-01,total,1100123.0,42.33
4110,2023,12,2023-12-01,weekday,837387.0,40.5
4110,2023,12,2023-12-01,weekend,262736.0,48.16
4111,2023,12,2023-12-01,total,1265626.0,42.34
4111,2023,12,2023-12-01,weekday,990371.0,40.73
4111,2023,12,2023-12-01,weekend,275255.0,48.1
4112,2023,12,2023-12-01,total,2032560.0,42.07
4112,2023,12,2023-12-01,weekday,1589846.0,40.78
4112,2023,12,2023-12-01,weekend,442714.0,46.71
4121,2023,12,2023-12-01,total,10849985.0,57.18
4121,2023,12,2023-12-01,weekday,8250644.0,55.34
4121,2023,12,2023-12-01,weekend,2599341.0,63.01
4165,2023,12,2023-12-01,total,22543008.0,56.8
4165,2023,12,2023-12-01,weekday,17147341.0,55.61
4165,2023,12,2023-12-01,weekend,5395667.0,60.56
4204,2023,12,2023-12-01,total,882908.0,32.98
4204,2023,12,2023-12-01,weekday,700247.0,32.15
4204,2023,12,2023-12-01,weekend,182661.0,36.2
4205,2023,12,2023-12-01,total,689146.0,33.09
4205,2023,12,2023-12-01,weekday,562240.0,32.18
4205,2023,12,2023-12-01,weekend,126906.0,37.14
4207,2023,12,2023-12-01,total,819965.0,32.73
4207,2023,12,2023-12-01,weekday,663025.0,31.78
4207,2023,12,2023-12-01,weekend,156940.0,36.73
4208,2023,12,2023-12-01,total,447938.0,33.8
4208,2023,12,2023-12-01,weekday,352882.0,32.87
4208,2023,12,2023-12-01,weekend,95056.0,37.24
4209,2023,12,2023-12-01,total,509966.0,33.84
4209,2023,12,2023-12-01,weekday,404998.0,32.93
4209,2023,12,2023-12-01,weekend,104968.0,37.37
4210,2023,12,2023-12-01,total,387105.0,33.84
