puma,period,ridership,baseline_ridership,baseline_comparison,omny_pct
4121,2021-07-01,6470836,15659049.0,0.4132,27.57
4121,2021-08-01,6269902,15652823.8,0.4006,28.65
4121,2021-09-01,7211894,15845742.6,0.4551,29.92
4121,2021-10-01,8093868,17070399.6,0.4741,31.0
4121,2021-11-01,8045134,15312796.4,0.5254,31.92
4121,2021-12-01,7691861,15320351.4,0.5021,30.86
4121,2022-01-01,5650189,14179277.0,0.3985,31.95
4121,2022-02-01,6729673,13950572.4,0.4824,34.53
4121,2022-03-01,8671417,16034644.8,0.5408,35.8
4121,2022-04-01,8614873,15899669.2,0.5418,36.99
4121,2022-05-01,8904644,16338840.4,0.545,38.55
4121,2022-06-01,9186881,16116927.0,0.57,40.54
4121,2022-07-01,8685883,15659049.0,0.5547,41.51
4121,2022-08-01,8958394,15652823.8,0.5723,41.95
4121,2022-09-01,9799364,15845742.6,0.6184,44.72
4121,2022-10-01,10143238,17070399.6,0.5942,45.68
4121,2022-11-01,9342817,15312796.4,0.6101,46.74
4121,2022-12-01,9725641,15320351.4,0.6348,46.84
4121,2023-01-01,9170773,14179277.0,0.6468,48.86
4121,2023-02-01,8796648,13950572.4,0.6306,49.75
4121,2023-03-01,10586065,16034644.8,0.6602,49.69
4121,2023-04-01,10264462,15899669.2,0.6456,50.1
4121,2023-05-01,11115151,16338840.4,0.6803,50.78
4121,2023-06-01,10552235,16116927.0,0.6547,52.48
4121,2023-07-01,10223611,15659049.0,0.6529,52.93
4121,2023-08-01,10590204,15652823.8,0.6766,52.66
4121,2023-09-01,10598703,15845742.6,0.6689,54.61
4121,2023-10-01,11604310,17070399.6,0.6798,54.69
4121,2023-11-01,10678716,15312796.4,0.6974,56.38
4121,2023-12-01,10851365,15320351.4,0.7083,57.17
4121,2024-01-01,9984905,14179277.0,0.7042,58.2
4121,2024-02-01,10038169,13950572.4,0.7196,59.15
4121,2024-03-01,11197432,16034644.8,0.6983,59.4
4121,2024-04-01,11155413,15899669.2,0.7016,59.08
4121,2024-05-01,11778390,16338840.4,0.7209,60.98
4121,2024-06-01,10870951,16116927.0,0.6745,63.48
4121,2024-07-01,10987253,15659049.0,0.7017,64.02
4121,2024-08-01,10703715,15652823.8,0.6838,64.2
4121,2024-09-01,11637873,15845742.6,0.7344,68.27
4121,2024-10-01,12833711,17070399.6,0.7518,68.92
4121,2024-11-01,11210474,15312796.4,0.7321,70.48
4121,2024-12-01,11605856,15320351.4,0.7575,70.19
4121,2025-01-01,10691254,14179277.0,0.754,72.04
4121,2025-02-01,10222074,13950572.4,0.7327,73.8
4121,2025-03-01,11884990,16034644.8,0.7412,73.8
4121,2025-04-01,12359264,15899669.2,0.7773,75.45
4121,2025-05-01,6245275,16338840.4,0.3822,74.72
4165,2020-07-01,5038176,31043642.4,0.1623,7.44
4165,2020-08-01,5539914,30944180.2,0.179,9.15
4165,2020-09-01,6613374,30467848.6,0.2171,9.99
4165,2020-10-01,7555074,33304280.200000003,0.2268,11.32
4165,2020-11-01,6835962,31208829.200000003,0.219,12.57
4165,2020-12-01,7046569,32235754.8,0.2186,13.71
4165,2021-01-01,6436792,29775160.6,0.2162,15.16
4165,2021-02-01,6088128,28537345.8,0.2133,17.13
4165,2021-03-01,8092088,32500104.6,0.249,18.16
4165,2021-04-01,8566366,31802675.8,0.2694,19.98
4165,2021-05-01,9704848,32501103.8,0.2986,22.01
4165,2021-06-01,11715496,32290482.8,0.3628,23.59
4165,2021-07-01,12453368,31043642.4,0.4012,25.34
4165,2021-08-01,12333788,30944180.2,0.3986,26.39
4165,2021-09-01,13530096,30467848.6,0.4441,27.92
4165,2021-10-01,15616687,33304280.200000003,0.4689,29.31
4165,2021-11-01,16316531,31208829.200000003,0.5228,30.59
4165,2021-12-01,16027730,32235754.8,0.4972,29.98
4165,2022-01-01,11441213,29775160.6,0.3843,30.91
4165,2022-02-01,13181641,28537345.8,0.4619,32.95
4165,2022-03-01,17033054,32500104.6,0.5241,34.56
4165,2022-04-01,16690710,31802675.8,0.5248,35.66
4165,2022-05-01,17539390,32501103.8,0.5397,37.31
4165,2022-06-01,18088739,32290482.8,0.5602,39.3
4165,2022-07-01,16955887,31043642.4,0.5462,40.55
4165,2022-08-01,17668700,30944180.2,0.571,41.11
4165,2022-09-01,18867320,30467848.6,0.6193,43.62
4165,2022-10-01,19973780,33304280.200000003,0.5997,44.69
4165,2022-11-01,19466024,31208829.200000003,0.6237,45.94
4165,2022-12-01,20692507,32235754.8,0.6419,46.45
4165,2023-01-01,18675146,29775160.6,0.6272,47.95
4165,2023-02-01,17643176,28537345.8,0.6182,48.83
4165,2023-03-01,21052917,32500104.6,0.6478,49.17
4165,2023-04-01,20019795,31802675.8,0.6295,49.24
4165,2023-05-01,21725509,32501103.8,0.6685,50.33
4165,2023-06-01,20774112,32290482.8,0.6434,51.66
4165,2023-07-01,20040747,31043642.4,0.6456,52.56
4165,2023-08-01,20696132,30944180.2,0.6688,52.38
4165,2023-09-01,20495421,30467848.6,0.6727,54.03
4165,2023-10-01,22566120,33304280.200000003,0.6776,54.16
4165,2023-11-01,21866014,31208829.200000003,0.7006,55.95
4165,2023-12-01,22546821,32235754.8,0.6994,56.79
4165,2024-01-01,20208419,29775160.6,0.6787,57.62
4165,2024-02-01,19842288,28537345.8,0.6953,58.46
4165,2024-03-01,21902632,32500104.6,0.6739,58.76
4165,2024-04-01,21973596,31802675.8,0.6909,58.6
4165,2024-05-01,23292814,32501103.8,0.7167,60.35
4165,2024-06-01,21292741,32290482.8,0.6594,62.69
4165,2024-07-01,21765824,31043642.4,0.7011,64.51
4165,2024-08-01,21369926,30944180.2,0.6906,64.74
4165,2024-09-01,22479741,30467848.6,0.7378,67.91
4165,2024-10-01,25140256,33304280.200000003,0.7549,68.65
4165,2024-11-01,23021807,31208829.200000003,0.7377,70.1
4165,2024-12-01,24754302,32235754.8,0.7679,70.62
4165,2025-01-01,21933988,29775160.6,0.7367,72.0
4165,2025-02-01,20615118,28537345.8,0.7224,73.55
4165,2025-03-01,23626992,32500104.6,0.727,73.92
4165,2025-04-01,24392483,31802675.8,0.767,75.67
4165,2025-05-01,12012293,32501103.8,0.3696,73.87
4204,2020-07-01,553435,1037835.0,0.5333,7.19
4204,2020-08-01,561926,1038224.2,0.5412,8.31
4204,2020-09-01,668900,1054722.2,0.6342,7.24
4204,2020-10-01,733282,1117658.6,0.6561,7.24
4204,2020-11-01,687783,1098309.4,0.6262,8.2
4204,2020-12-01,705036,1035163.2,0.6811,9.54
4204,2021-01-01,656517,1021363.4,0.6428,10.24
4204,2021-02-01,615051,977078.6,0.6295,11.28
4204,2021-03-01,786580,1114822.4,0.7056,11.43
4204,2021-04-01,811237,1095306.0,0.7406,11.65
4204,2021-05-01,862619,1142110.6,0.7553,14.56
4204,2021-06-01,920872,1085357.6,0.8485,16.3
4204,2021-07-01,931530,1037835.0,0.8976,17.58
4204,2021-08-01,945079,1038224.2,0.9103,18.6
4204,2021-09-01,985143,1054722.2,0.934,17.57
4204,2021-10-01,1015864,1117658.6,0.9089,15.84
4204,2021-11-01,956902,1098309.4,0.8712,15.44
4204,2021-12-01,925935,1035163.2,0.8945,16.18
4204,2022-01-01,785500,1021363.4,0.7691,16.76
4204,2022-02-01,812288,977078.6,0.8313,17.32
4204,2022-03-01,992386,1114822.4,0.8902,17.96
4204,2022-04-01,1044818,1095306.0,0.9539,22.61
4204,2022-05-01,1099834,1142110.6,0.963,23.45
4204,2022-06-01,1149654,1085357.6,1.0592,26.72
4204,2022-07-01,986321,1037835.0,0.9504,28.01
4204,2022-08-01,1040418,1038224.2,1.0021,28.89
4204,2022-09-01,1121557,1054722.2,1.0634,28.56
4204,2022-10-01,1076165,1117658.6,0.9629,26.81
4204,2022-11-01,939872,1098309.4,0.8557,24.39
4204,2022-12-01,920529,1035163.2,0.8893,25.29
4204,2023-01-01,907054,1021363.4,0.8881,25.83
4204,2023-02-01,859792,977078.6,0.88,26.43
4204,2023-03-01,1055331,1114822.4,0.9466,27.08
4204,2023-04-01,1099158,1095306.0,1.0035,33.62
4204,2023-05-01,1221939,1142110.6,1.0699,33.24
4204,2023-06-01,1080603,1085357.6,0.9956,34.01
4204,2023-07-01,1031048,1037835.0,0.9935,36.8
4204,2023-08-01,1087835,1038224.2,1.0478,37.94
4204,2023-09-01,1003893,1054722.2,0.9518,33.91
4204,2023-10-01,958114,1117658.6,0.8573,29.48
4204,2023-11-01,915118,1098309.4,0.8332,31.1
4204,2023-12-01,883689,1035163.2,0.8537,32.95
4204,2024-01-01,843437,1021363.4,0.8258,32.95
4204,2024-02-01,822920,977078.6,0.8422,33.09
4204,2024-03-01,939515,1114822.4,0.8427,33.81
4204,2024-04-01,1071279,1095306.0,0.9781,39.63
4204,2024-05-01,1151036,1142110.6,1.0078,42.49
4204,2024-06-01,1099136,1085357.6,1.0127,45.9
4204,2024-07-01,1068349,1037835.0,1.0294,48.03
4204,2024-08-01,1060540,1038224.2,1.0215,48.49
4204,2024-09-01,1209922,1054722.2,1.1471,54.3
4204,2024-10-01,1245900,1117658.6,1.1147,54.94
4204,2024-11-01,1066903,1098309.4,0.9714,52.85
4204,2024-12-01,1030660,1035163.2,0.9956,53.25
4204,2025-01-01,1025611,1021363.4,1.0042,54.79
4204,2025-02-01,989187,977078.6,1.0124,56.55
4204,2025-03-01,1207697,1114822.4,1.0833,59.45
4204,2025-04-01,1214214,1095306.0,1.1086,63.3
4204,2025-05-01,687750,1142110.6,0.6022,62.29
4205,2020-07-01,485893,1394339.0,0.3485,6.72
4205,2020-08-01,485226,1387677.6,0.3497,8.15
4205,2020-09-01,578114,1428377.2000000002,0.4047,7.52
4205,2020-10-01,643012,1540112.2,0.4175,7.49
4205,2020-11-01,608580,1446618.4,0.4207,8.16
4205,2020-12-01,616156,1416314.6,0.435,9.29
4205,2021-01-01,579404,1384857.6,0.4184,10.22
4205,2021-02-01,536381,1343568.2,0.3992,11.47
4205,2021-03-01,686371,1522521.8,0.4508,12.05
4205,2021-04-01,688174,1464294.8,0.47,12.69
4205,2021-05-01,706002,1541492.6,0.458,13.79
4205,2021-06-01,726084,1462763.2,0.4964,15.25
4205,2021-07-01,714372,1394339.0,0.5123,16.27
4205,2021-08-01,709184,1387677.6,0.5111,16.61
4205,2021-09-01,771149,1428377.2000000002,0.5399,16.11
4205,2021-10-01,848013,1540112.2,0.5506,15.38
4205,2021-11-01,816899,1446618.4,0.5647,15.89
4205,2021-12-01,793772,1416314.6,0.5604,16.81
4205,2022-01-01,686809,1384857.6,0.4959,17.72
4205,2022-02-01,710267,1343568.2,0.5286,18.24
4205,2022-03-01,865281,1522521.8,0.5683,18.52
4205,2022-04-01,785185,1464294.8,0.5362,19.96
4205,2022-05-01,822146,1541492.6,0.5333,20.36
4205,2022-06-01,781621,1462763.2,0.5343,22.36
4205,2022-07-01,674003,1394339.0,0.4834,24.79
4205,2022-08-01,694781,1387677.6,0.5007,25.3
4205,2022-09-01,765543,1428377.2000000002,0.536,24.14
4205,2022-10-01,797406,1540112.2,0.5178,23.75
4205,2022-11-01,742748,1446618.4,0.5134,24.25
4205,2022-12-01,752484,1416314.6,0.5313,25.5
4205,2023-01-01,744710,1384857.6,0.5378,25.72
4205,2023-02-01,703709,1343568.2,0.5238,26.4
4205,2023-03-01,845996,1522521.8,0.5557,26.22
4205,2023-04-01,737621,1464294.8,0.5037,27.52
4205,2023-05-01,823330,1541492.6,0.5341,27.05
4205,2023-06-01,737750,1462763.2,0.5044,28.71
4205,2023-07-01,652549,1394339.0,0.468,31.21
4205,2023-08-01,685821,1387677.6,0.4942,31.19
4205,2023-09-01,675056,1428377.2000000002,0.4726,29.7
4205,2023-10-01,762744,1540112.2,0.4953,29.36
4205,2023-11-01,722030,1446618.4,0.4991,31.09
4205,2023-12-01,689544,1416314.6,0.4869,33.07
4205,2024-01-01,674891,1384857.6,0.4873,33.62
4205,2024-02-01,668451,1343568.2,0.4975,34.07
4205,2024-03-01,758599,1522521.8,0.4983,34.05
4205,2024-04-01,724865,1464294.8,0.495,34.96
4205,2024-05-01,764505,1541492.6,0.496,35.84
4205,2024-06-01,693046,1462763.2,0.4738,38.01
4205,2024-07-01,666919,1394339.0,0.4783,40.41
4205,2024-08-01,659886,1387677.6,0.4755,41.8
4205,2024-09-01,773313,1428377.2000000002,0.5414,49.06
4205,2024-10-01,871514,1540112.2,0.5659,51.12
4205,2024-11-01,789557,1446618.4,0.5458,52.03
4205,2024-12-01,774681,1416314.6,0.547,53.32
4205,2025-01-01,769241,1384857.6,0.5555,54.73
4205,2025-02-01,756549,1343568.2,0.5631,57.42
4205,2025-03-01,860272,1522521.8,0.565,59.39
4205,2025-04-01,856244,1464294.8,0.5847,61.98
4205,2025-05-01,469498,1541492.6,0.3046,59.98
4207,2020-07-01,538933,1569766.6,0.3433,6.91
4207,2020-08-01,541415,1548666.4,0.3496,8.25
4207,2020-09-01,649020,1606755.4,0.4039,7.07
4207,2020-10-01,730075,1717722.8,0.425,7.11
4207,2020-11-01,675584,1603881.0,0.4212,7.9
4207,2020-12-01,671283,1559397.4,0.4305,8.94
4207,2021-01-01,645112,1518862.4,0.4247,9.71
4207,2021-02-01,600155,1471650.0,0.4078,10.91
4207,2021-03-01,761945,1672257.6,0.4556,11.57
4207,2021-04-01,767673,1607357.8,0.4776,12.4
4207,2021-05-01,785073,1706644.2,0.46,13.46
4207,2021-06-01,814741,1611682.0,0.5055,14.53
4207,2021-07-01,804470,1569766.6,0.5125,15.59
4207,2021-08-01,806581,1548666.4,0.5208,16.1
4207,2021-09-01,860402,1606755.4,0.5355,15.35
4207,2021-10-01,949598,1717722.8,0.5528,15.05
4207,2021-11-01,915075,1603881.0,0.5705,15.51
4207,2021-12-01,885411,1559397.4,0.5678,16.4
4207,2022-01-01,775512,1518862.4,0.5106,17.03
4207,2022-02-01,813271,1471650.0,0.5526,17.75
4207,2022-03-01,990155,1672257.6,0.5921,18.36
4207,2022-04-01,903646,1607357.8,0.5622,19.39
4207,2022-05-01,947927,1706644.2,0.5554,19.66
4207,2022-06-01,903813,1611682.0,0.5608,21.71
4207,2022-07-01,806436,1569766.6,0.5137,24.25
4207,2022-08-01,830244,1548666.4,0.5361,25.18
4207,2022-09-01,905533,1606755.4,0.5636,23.85
4207,2022-10-01,938095,1717722.8,0.5461,23.52
4207,2022-11-01,896568,1603881.0,0.559,24.29
4207,2022-12-01,867824,1559397.4,0.5565,25.59
4207,2023-01-01,876807,1518862.4,0.5773,25.88
4207,2023-02-01,861008,1471650.0,0.5851,26.8
4207,2023-03-01,1028916,1672257.6,0.6153,26.7
4207,2023-04-01,907448,1607357.8,0.5646,28.03
4207,2023-05-01,1026261,1706644.2,0.6013,27.71
4207,2023-06-01,928192,1611682.0,0.5759,29.12
4207,2023-07-01,846059,1569766.6,0.539,31.67
4207,2023-08-01,843693,1548666.4,0.5448,32.55
4207,2023-09-01,888920,1606755.4,0.5532,30.56
4207,2023-10-01,942628,1717722.8,0.5488,29.15
4207,2023-11-01,888524,1603881.0,0.554,30.62
4207,2023-12-01,820533,1559397.4,0.5262,32.71
4207,2024-01-01,812286,1518862.4,0.5348,32.86
4207,2024-02-01,798302,1471650.0,0.5425,33.1
4207,2024-03-01,862646,1672257.6,0.5159,33.17
4207,2024-04-01,848389,1607357.8,0.5278,34.06
4207,2024-05-01,902885,1706644.2,0.529,34.4
4207,2024-06-01,807754,1611682.0,0.5012,36.85
4207,2024-07-01,780461,1569766.6,0.4972,40.04
4207,2024-08-01,756515,1548666.4,0.4885,41.45
4207,2024-09-01,888497,1606755.4,0.553,47.23
4207,2024-10-01,954895,1717722.8,0.5559,49.25
4207,2024-11-01,858331,1603881.0,0.5352,49.88
4207,2024-12-01,826466,1559397.4,0.53,51.66
4207,2025-01-01,838485,1518862.4,0.552,53.31
4207,2025-02-01,818832,1471650.0,0.5564,55.49
4207,2025-03-01,910002,1672257.6,0.5442,57.48
4207,2025-04-01,953348,1607357.8,0.5931,59.32
4207,2025-05-01,525128,1706644.2,0.3077,56.98
4208,2020-07-01,215097,657027.2000000001,0.3274,7.7
4208,2020-08-01,226708,666859.8,0.34,8.55
4208,2020-09-01,285225,711894.8,0.4007,7.4
4208,2020-10-01,315834,777329.4,0.4063,7.34
4208,2020-11-01,284643,716046.2,0.3975,8.23
4208,2020-12-01,273237,691401.2,0.3952,9.28
4208,2021-01-01,209658,661971.2,0.3167,9.57
4208,2021-02-01,221579,624561.0,0.3548,10.82
4208,2021-03-01,271707,724061.6,0.3753,11.44
4208,2021-04-01,309951,694996.0,0.446,12.45
4208,2021-05-01,331794,729318.4,0.4549,13.65
4208,2021-06-01,350374,679744.6,0.5154,14.81
4208,2021-07-01,347725,657027.2000000001,0.5292,15.99
4208,2021-08-01,354807,666859.8,0.5321,16.61
4208,2021-09-01,400884,711894.8,0.5631,14.53
4208,2021-10-01,452841,777329.4,0.5826,15.69
4208,2021-11-01,432187,716046.2,0.6036,16.21
4208,2021-12-01,402863,691401.2,0.5827,16.55
4208,2022-01-01,350680,661971.2,0.5298,17.21
4208,2022-02-01,384288,624561.0,0.6153,18.79
4208,2022-03-01,469935,724061.6,0.649,19.17
4208,2022-04-01,432957,694996.0,0.623,20.68
4208,2022-05-01,452543,729318.4,0.6205,20.94
4208,2022-06-01,444206,679744.6,0.6535,23.22
4208,2022-07-01,407741,657027.2000000001,0.6206,25.84
4208,2022-08-01,407786,666859.8,0.6115,27.38
4208,2022-09-01,434160,711894.8,0.6099,25.88
4208,2022-10-01,485883,777329.4,0.6251,25.56
4208,2022-11-01,471154,716046.2,0.658,26.23
4208,2022-12-01,444239,691401.2,0.6425,27.26
4208,2023-01-01,447240,661971.2,0.6756,27.22
4208,2023-02-01,429178,624561.0,0.6872,28.36
4208,2023-03-01,511745,724061.6,0.7068,27.68
4208,2023-04-01,450856,694996.0,0.6487,29.29
4208,2023-05-01,505119,729318.4,0.6926,29.12
4208,2023-06-01,466233,679744.6,0.6859,30.61
4208,2023-07-01,382315,657027.2000000001,0.5819,32.6
4208,2023-08-01,438454,666859.8,0.6575,34.7
4208,2023-09-01,453161,711894.8,0.6366,32.28
4208,2023-10-01,511082,777329.4,0.6575,31.51
4208,2023-11-01,484934,716046.2,0.6772,32.66
4208,2023-12-01,448114,691401.2,0.6481,33.78
4208,2024-01-01,427589,661971.2,0.6459,33.55
4208,2024-02-01,428098,624561.0,0.6854,34.1
4208,2024-03-01,457690,724061.6,0.6321,34.06
4208,2024-04-01,448281,694996.0,0.645,35.35
4208,2024-05-01,470426,729318.4,0.645,35.19
4208,2024-06-01,405944,679744.6,0.5972,37.35
4208,2024-07-01,370599,657027.2000000001,0.5641,40.32
4208,2024-08-01,397363,666859.8,0.5959,43.15
4208,2024-09-01,477547,711894.8,0.6708,49.15
4208,2024-10-01,508649,777329.4,0.6544,50.53
4208,2024-11-01,455505,716046.2,0.6361,50.61
4208,2024-12-01,425677,691401.2,0.6157,51.2
4208,2025-01-01,432987,661971.2,0.6541,52.66
4208,2025-02-01,417197,624561.0,0.668,54.77
4208,2025-03-01,471909,724061.6,0.6518,56.46
4208,2025-04-01,486541,694996.0,0.7001,58.85
4208,2025-05-01,254572,729318.4,0.3491,55.68
4209,2020-07-01,298665,847268.8,0.3525,6.97
4209,2020-08-01,310129,858008.6,0.3615,7.75
4209,2020-09-01,367521,881296.6,0.417,6.95
4209,2020-10-01,412909,946280.2,0.4363,6.84
4209,2020-11-01,374722,882419.8,0.4247,7.89
4209,2020-12-01,392620,878897.0,0.4467,9.06
4209,2021-01-01,358761,845622.0,0.4243,9.77
4209,2021-02-01,332158,800283.6,0.4151,11.14
4209,2021-03-01,429129,916452.6,0.4683,11.76
4209,2021-04-01,437142,884818.6,0.494,12.45
4209,2021-05-01,452650,930523.6,0.4864,13.45
4209,2021-06-01,452873,884758.8,0.5119,14.73
4209,2021-07-01,393142,847268.8,0.464,15.97
4209,2021-08-01,445444,858008.6,0.5192,16.39
4209,2021-09-01,438935,881296.6,0.4981,15.3
4209,2021-10-01,547192,946280.2,0.5783,14.99
4209,2021-11-01,530279,882419.8,0.6009,15.8
4209,2021-12-01,524471,878897.0,0.5967,16.78
4209,2022-01-01,452372,845622.0,0.535,17.53
4209,2022-02-01,455520,800283.6,0.5692,17.19
4209,2022-03-01,564242,916452.6,0.6157,18.12
4209,2022-04-01,514078,884818.6,0.581,19.61
4209,2022-05-01,548441,930523.6,0.5894,19.76
4209,2022-06-01,531770,884758.8,0.601,21.42
4209,2022-07-01,468482,847268.8,0.5529,23.81
4209,2022-08-01,490283,858008.6,0.5714,24.44
4209,2022-09-01,524325,881296.6,0.5949,24.24
4209,2022-10-01,544130,946280.2,0.575,23.77
4209,2022-11-01,529435,882419.8,0.6,24.59
4209,2022-12-01,529375,878897.0,0.6023,25.73
4209,2023-01-01,538407,845622.0,0.6367,26.27
4209,2023-02-01,508463,800283.6,0.6354,26.81
4209,2023-03-01,614087,916452.6,0.6701,26.68
4209,2023-04-01,542586,884818.6,0.6132,28.06
4209,2023-05-01,635860,930523.6,0.6833,28.43
4209,2023-06-01,551114,884758.8,0.6229,30.54
4209,2023-07-01,492017,847268.8,0.5807,33.03
4209,2023-08-01,528395,858008.6,0.6158,33.5
4209,2023-09-01,535761,881296.6,0.6079,31.71
4209,2023-10-01,576389,946280.2,0.6091,30.57
4209,2023-11-01,536521,882419.8,0.608,31.83
4209,2023-12-01,510355,878897.0,0.5807,33.82
4209,2024-01-01,498260,845622.0,0.5892,34.47
4209,2024-02-01,472495,800283.6,0.5904,34.69
4209,2024-03-01,511130,916452.6,0.5577,34.78
4209,2024-04-01,498366,884818.6,0.5632,35.71
4209,2024-05-01,522220,930523.6,0.5612,36.17
4209,2024-06-01,436204,884758.8,0.493,38.79
4209,2024-07-01,418780,847268.8,0.4943,42.14
4209,2024-08-01,421932,858008.6,0.4918,42.96
4209,2024-09-01,501071,881296.6,0.5686,51.48
4209,2024-10-01,534959,946280.2,0.5653,53.41
4209,2024-11-01,462290,882419.8,0.5239,54.24
4209,2024-12-01,476503,878897.0,0.5422,55.03
4209,2025-01-01,484312,845622.0,0.5727,57.0
4209,2025-02-01,475089,800283.6,0.5937,58.69
4209,2025-03-01,513993,916452.6,0.5609,60.56
4209,2025-04-01,530840,884818.6,0.5999,62.49
4209,2025-05-01,288435,930523.6,0.31,59.01
4210,2020-07-01,237409,710973.2,0.3339,6.61
4210,2020-08-01,242290,713394.6,0.3396,7.44
4210,2020-09-01,288637,735893.6,0.3922,6.11
4210,2020-10-01,330975,775097.2,0.427,6.21
4210,2020-11-01,301117,725338.0,0.4151,7.13
4210,2020-12-01,270415,721594.6000000001,0.3747,8.19
4210,2021-01-01,275318,697451.6,0.3947,9.12
4210,2021-02-01,257627,661481.0,0.3895,10.6
4210,2021-03-01,327299,758685.8,0.4314,11.18
4210,2021-04-01,331497,720354.0,0.4602,12.01
4210,2021-05-01,342885,763661.8,0.449,13.07
4210,2021-06-01,381449,752032.0,0.5072,14.63
4210,2021-07-01,351558,710973.2,0.4945,15.72
4210,2021-08-01,371607,713394.6,0.5209,16.48
4210,2021-09-01,386777,735893.6,0.5256,15.45
4210,2021-10-01,455996,775097.2,0.5883,15.22
4210,2021-11-01,441093,725338.0,0.6081,16.04
4210,2021-12-01,405312,721594.6000000001,0.5617,16.74
4210,2022-01-01,362016,697451.6,0.5191,17.52
4210,2022-02-01,380427,661481.0,0.5751,18.23
4210,2022-03-01,471311,758685.8,0.6212,18.96
4210,2022-04-01,426804,720354.0,0.5925,20.42
4210,2022-05-01,454042,763661.8,0.5946,20.97
4210,2022-06-01,441417,752032.0,0.587,22.58
4210,2022-07-01,382622,710973.2,0.5382,24.86
4210,2022-08-01,392064,713394.6,0.5496,25.86
4210,2022-09-01,443267,735893.6,0.6024,24.85
4210,2022-10-01,449072,775097.2,0.5794,24.52
4210,2022-11-01,436465,725338.0,0.6017,25.54
4210,2022-12-01,412502,721594.6000000001,0.5717,26.48
4210,2023-01-01,413375,697451.6,0.5927,26.94
4210,2023-02-01,399620,661481.0,0.6041,27.84
4210,2023-03-01,485233,758685.8,0.6396,27.36
4210,2023-04-01,414604,720354.0,0.5756,28.5
4210,2023-05-01,430579,763661.8,0.5638,27.96
4210,2023-06-01,388704,752032.0,0.5169,29.89
4210,2023-07-01,361562,710973.2,0.5085,32.74
4210,2023-08-01,360509,713394.6,0.5053,32.7
4210,2023-09-01,357860,735893.6,0.4863,30.95
4210,2023-10-01,409012,775097.2,0.5277,30.48
4210,2023-11-01,388985,725338.0,0.5363,31.86
4210,2023-12-01,387464,721594.6000000001,0.537,33.81
4210,2024-01-01,383615,697451.6,0.55,34.06
4210,2024-02-01,361825,661481.0,0.547,34.58
4210,2024-03-01,385237,758685.8,0.5078,34.6
4210,2024-04-01,383123,720354.0,0.5319,35.85
4210,2024-05-01,419786,763661.8,0.5497,36.26
4210,2024-06-01,368847,752032.0,0.4905,38.86
4210,2024-07-01,358332,710973.2,0.504,41.98
4210,2024-08-01,355440,713394.6,0.4982,41.84
4210,2024-09-01,435162,735893.6,0.5913,50.03
4210,2024-10-01,479535,775097.2,0.6187,51.98
4210,2024-11-01,403221,725338.0,0.5559,52.5
4210,2024-12-01,415781,721594.6000000001,0.5762,53.62
4210,2025-01-01,417950,697451.6,0.5993,56.49
4210,2025-02-01,402532,661481.0,0.6085,58.1
4210,2025-03-01,442081,758685.8,0.5827,60.14
4210,2025-04-01,452235,720354.0,0.6278,61.79
4210,2025-05-01,262088,763661.8,0.3432,60.18
4211,2020-07-01,180457,614600.4,0.2936,7.5
4211,2020-08-01,196111,606061.6,0.3236,8.48
4211,2020-09-01,254376,628895.4,0.4045,7.35
4211,2020-10-01,281733,685991.4,0.4107,7.62
4211,2020-11-01,225029,633831.4,0.355,8.64
4211,2020-12-01,250197,622133.6,0.4022,9.61
4211,2021-01-01,249762,626159.6,0.3989,10.71
4211,2021-02-01,232050,600942.4,0.3861,12.13
4211,2021-03-01,297239,683590.0,0.4348,12.77
4211,2021-04-01,306853,646983.0,0.4743,13.37
4211,2021-05-01,313884,685668.2,0.4578,14.55
4211,2021-06-01,331311,661609.6,0.5008,15.74
4211,2021-07-01,329744,614600.4,0.5365,16.89
4211,2021-08-01,324773,606061.6,0.5359,17.31
4211,2021-09-01,354039,628895.4,0.563,16.51
4211,2021-10-01,399287,685991.4,0.5821,16.19
4211,2021-11-01,368075,633831.4,0.5807,16.95
4211,2021-12-01,364271,622133.6,0.5855,17.94
4211,2022-01-01,318357,626159.6,0.5084,18.57
4211,2022-02-01,329398,600942.4,0.5481,19.02
4211,2022-03-01,406847,683590.0,0.5952,19.84
4211,2022-04-01,362591,646983.0,0.5604,21.18
4211,2022-05-01,372042,685668.2,0.5426,21.59
4211,2022-06-01,365108,661609.6,0.5518,23.69
4211,2022-07-01,330352,614600.4,0.5375,25.97
4211,2022-08-01,345124,606061.6,0.5695,26.77
4211,2022-09-01,361003,628895.4,0.574,26.24
4211,2022-10-01,377509,685991.4,0.5503,26.37
4211,2022-11-01,365646,633831.4,0.5769,27.32
4211,2022-12-01,354911,622133.6,0.5705,28.1
4211,2023-01-01,353930,626159.6,0.5652,28.72
4211,2023-02-01,330355,600942.4,0.5497,29.23
4211,2023-03-01,421594,683590.0,0.6167,29.2
4211,2023-04-01,370897,646983.0,0.5733,30.6
4211,2023-05-01,436097,685668.2,0.636,30.58
4211,2023-06-01,399009,661609.6,0.6031,32.44
4211,2023-07-01,353779,614600.4,0.5756,34.51
4211,2023-08-01,381371,606061.6,0.6293,35.05
4211,2023-09-01,388632,628895.4,0.618,33.54
4211,2023-10-01,417589,685991.4,0.6087,32.73
4211,2023-11-01,392922,633831.4,0.6199,33.99
