complex_id,period,ridership,baseline_ridership,baseline_comparison,omny_pct
13,2021-03-01,85834,357173.6,0.2403,19.38
13,2021-04-01,94782,354065.6,0.2677,21.33
13,2021-05-01,109853,355164.2,0.3093,24.18
13,2021-06-01,119817,348674.2,0.3436,26.49
13,2021-07-01,141079,342033.2,0.4125,28.85
13,2021-08-01,131022,348594.8,0.3759,28.94
13,2021-09-01,137111,338697.4,0.4048,30.86
13,2021-10-01,156626,375819.8,0.4168,32.76
13,2021-11-01,158660,353592.4,0.4487,33.54
13,2021-12-01,153722,348340.4,0.4413,32.44
13,2022-01-01,106292,328109.4,0.324,33.95
13,2022-02-01,132864,323039.6,0.4113,37.51
13,2022-03-01,169119,357173.6,0.4735,38.99
13,2022-04-01,164350,354065.6,0.4642,38.97
13,2022-05-01,177252,355164.2,0.4991,40.94
13,2022-06-01,179945,348674.2,0.5161,42.83
13,2022-07-01,175026,342033.2,0.5117,44.11
13,2022-08-01,183860,348594.8,0.5274,44.58
13,2022-09-01,192239,338697.4,0.5676,48.21
13,2022-10-01,211969,375819.8,0.564,50.02
13,2022-11-01,204365,353592.4,0.578,51.05
13,2022-12-01,223233,348340.4,0.6408,51.38
13,2023-01-01,202101,328109.4,0.616,53.0
13,2023-02-01,200060,323039.6,0.6193,54.58
13,2023-03-01,234386,357173.6,0.6562,55.27
13,2023-04-01,226145,354065.6,0.6387,54.63
13,2023-05-01,231738,355164.2,0.6525,55.26
13,2023-06-01,224079,348674.2,0.6427,56.09
13,2023-07-01,210627,342033.2,0.6158,56.52
13,2023-08-01,215764,348594.8,0.619,55.91
13,2023-09-01,235018,338697.4,0.6939,58.85
13,2023-10-01,256434,375819.8,0.6823,59.13
13,2023-11-01,234954,353592.4,0.6645,60.53
13,2023-12-01,230410,348340.4,0.6615,60.83
13,2024-01-01,230835,328109.4,0.7035,63.15
13,2024-02-01,214812,323039.6,0.665,63.1
13,2024-03-01,263477,357173.6,0.7377,64.04
13,2024-04-01,253658,354065.6,0.7164,62.91
13,2024-05-01,269427,355164.2,0.7586,64.46
13,2024-06-01,247139,348674.2,0.7088,65.95
13,2024-07-01,231925,342033.2,0.6781,65.69
13,2024-08-01,249101,348594.8,0.7146,66.31
13,2024-09-01,253290,338697.4,0.7478,69.87
13,2024-10-01,251808,375819.8,0.67,69.63
13,2024-11-01,259454,353592.4,0.7338,71.55
13,2024-12-01,244489,348340.4,0.7019,70.9
13,2025-01-01,245796,328109.4,0.7491,72.82
13,2025-02-01,243206,323039.6,0.7529,74.55
13,2025-03-01,251191,357173.6,0.7033,73.47
13,2025-04-01,271584,354065.6,0.767,75.88
13,2025-05-01,140093,355164.2,0.3944,76.72
14,2020-07-01,75113,614219.6,0.1223,7.39
14,2020-08-01,94548,637310.2,0.1484,10.11
14,2020-09-01,108169,654976.6,0.1651,10.87
14,2020-10-01,122035,727949.6,0.1676,10.85
14,2020-11-01,112063,668891.6,0.1675,13.88
14,2020-12-01,111314,625960.4,0.1778,15.41
14,2021-01-01,108600,603831.6,0.1799,17.47
14,2021-02-01,101949,614572.2,0.1659,19.61
14,2021-03-01,134676,682886.6,0.1972,20.63
14,2021-04-01,144815,675728.4,0.2143,22.97
14,2021-05-01,171866,678768.8,0.2532,25.05
14,2021-06-01,211373,648783.6,0.3258,26.26
14,2021-07-01,240927,614219.6,0.3922,28.23
14,2021-08-01,226844,637310.2,0.3559,29.24
14,2021-09-01,250672,654976.6,0.3827,30.84
14,2021-10-01,290749,727949.6,0.3994,32.44
14,2021-11-01,290372,668891.6,0.4341,33.53
14,2021-12-01,285444,625960.4,0.456,32.3
14,2022-01-01,188138,603831.6,0.3116,33.25
14,2022-02-01,240152,614572.2,0.3908,36.38
14,2022-03-01,299146,682886.6,0.4381,35.15
14,2022-04-01,301056,675728.4,0.4455,37.34
14,2022-05-01,309509,678768.8,0.456,40.56
14,2022-06-01,313007,648783.6,0.4825,42.63
14,2022-07-01,294207,614219.6,0.479,43.01
14,2022-08-01,305095,637310.2,0.4787,43.84
14,2022-09-01,325958,654976.6,0.4977,46.31
14,2022-10-01,351922,727949.6,0.4834,47.79
14,2022-11-01,339024,668891.6,0.5068,49.56
14,2022-12-01,358298,625960.4,0.5724,49.7
14,2023-01-01,323327,603831.6,0.5355,52.1
14,2023-02-01,315550,614572.2,0.5134,53.56
14,2023-03-01,378269,682886.6,0.5539,53.36
14,2023-04-01,362981,675728.4,0.5372,52.26
14,2023-05-01,368538,678768.8,0.543,53.37
14,2023-06-01,353194,648783.6,0.5444,55.09
14,2023-07-01,329685,614219.6,0.5368,55.45
14,2023-08-01,329023,637310.2,0.5163,55.56
14,2023-09-01,356070,654976.6,0.5436,57.17
14,2023-10-01,410485,727949.6,0.5639,57.13
14,2023-11-01,372355,668891.6,0.5567,59.5
14,2023-12-01,351870,625960.4,0.5621,59.18
14,2024-01-01,350414,603831.6,0.5803,62.32
14,2024-02-01,334879,614572.2,0.5449,62.19
14,2024-03-01,403150,682886.6,0.5904,62.44
14,2024-04-01,392029,675728.4,0.5802,61.87
14,2024-05-01,411328,678768.8,0.606,63.54
14,2024-06-01,379056,648783.6,0.5843,65.83
14,2024-07-01,352679,614219.6,0.5742,65.83
14,2024-08-01,355511,637310.2,0.5578,66.02
14,2024-09-01,386197,654976.6,0.5896,69.1
14,2024-10-01,399943,727949.6,0.5494,69.68
14,2024-11-01,388989,668891.6,0.5815,71.51
14,2024-12-01,361440,625960.4,0.5774,71.33
14,2025-01-01,360667,603831.6,0.5973,74.19
14,2025-02-01,369806,614572.2,0.6017,75.71
14,2025-03-01,381480,682886.6,0.5586,75.5
14,2025-04-01,414085,675728.4,0.6128,77.06
14,2025-05-01,207199,678768.8,0.3053,76.26
16,2020-07-01,49806,454460.6,0.1096,9.29
16,2020-08-01,72175,444825.6,0.1623,12.23
16,2020-09-01,87566,483461.0,0.1811,14.79
16,2020-10-01,98235,540490.8,0.1818,16.34
16,2020-11-01,86709,492602.8,0.176,16.15
16,2020-12-01,79052,457032.6,0.173,17.21
16,2021-01-01,79732,434346.8,0.1836,20.75
16,2021-02-01,82095,465947.2,0.1762,24.67
16,2021-03-01,109066,503531.8,0.2166,25.98
16,2021-04-01,121575,518927.6,0.2343,28.58
16,2021-05-01,147074,489197.4,0.3006,30.99
16,2021-06-01,157446,468901.4,0.3358,32.12
16,2021-07-01,182647,454460.6,0.4019,34.01
16,2021-08-01,183649,444825.6,0.4129,35.28
16,2021-09-01,247243,483461.0,0.5114,37.69
16,2021-10-01,281299,540490.8,0.5205,39.96
16,2021-11-01,276884,492602.8,0.5621,41.01
16,2021-12-01,239307,457032.6,0.5236,40.02
16,2022-01-01,159630,434346.8,0.3675,40.82
16,2022-02-01,238755,465947.2,0.5124,44.58
16,2022-03-01,292154,503531.8,0.5802,46.03
16,2022-04-01,281906,518927.6,0.5432,47.03
16,2022-05-01,270760,489197.4,0.5535,48.54
16,2022-06-01,266980,468901.4,0.5694,49.59
16,2022-07-01,251157,454460.6,0.5526,49.77
16,2022-08-01,254399,444825.6,0.5719,50.77
16,2022-09-01,300294,483461.0,0.6211,55.72
16,2022-10-01,334149,540490.8,0.6182,57.16
16,2022-11-01,303249,492602.8,0.6156,58.2
16,2022-12-01,295696,457032.6,0.647,57.61
16,2023-01-01,283685,434346.8,0.6531,59.01
16,2023-02-01,306842,465947.2,0.6585,61.52
16,2023-03-01,343679,503531.8,0.6825,61.02
16,2023-04-01,327963,518927.6,0.632,61.52
16,2023-05-01,313818,489197.4,0.6415,61.33
16,2023-06-01,301553,468901.4,0.6431,61.73
16,2023-07-01,274955,454460.6,0.605,61.76
16,2023-08-01,273649,444825.6,0.6152,61.36
16,2023-09-01,325851,483461.0,0.674,65.73
16,2023-10-01,380342,540490.8,0.7037,65.86
16,2023-11-01,343457,492602.8,0.6972,67.04
16,2023-12-01,300947,457032.6,0.6585,66.57
16,2024-01-01,308566,434346.8,0.7104,68.41
16,2024-02-01,328655,465947.2,0.7053,69.47
16,2024-03-01,374599,503531.8,0.7439,70.07
16,2024-04-01,364691,518927.6,0.7028,69.35
16,2024-05-01,348498,489197.4,0.7124,69.87
16,2024-06-01,313377,468901.4,0.6683,71.12
16,2024-07-01,286702,454460.6,0.6309,70.77
16,2024-08-01,305558,444825.6,0.6869,71.11
16,2024-09-01,369724,483461.0,0.7647,75.71
16,2024-10-01,365982,540490.8,0.6771,75.78
16,2024-11-01,372716,492602.8,0.7566,77.59
16,2024-12-01,293215,457032.6,0.6416,75.9
16,2025-01-01,325011,434346.8,0.7483,77.96
16,2025-02-01,345937,465947.2,0.7424,80.04
16,2025-03-01,348095,503531.8,0.6913,79.97
16,2025-04-01,372180,518927.6,0.7172,81.73
16,2025-05-01,187009,489197.4,0.3823,82.3
17,2020-07-01,46569,417930.2,0.1114,10.32
17,2020-08-01,65783,415133.0,0.1585,13.38
17,2020-09-01,76611,423214.8,0.181,14.6
17,2020-10-01,90976,449896.2,0.2022,17.25
17,2020-11-01,82324,423134.6,0.1946,18.75
17,2020-12-01,86449,444831.8,0.1943,20.83
17,2021-01-01,78757,396734.8,0.1985,23.38
17,2021-02-01,75218,383648.0,0.1961,26.78
17,2021-03-01,99095,410437.8,0.2414,28.15
17,2021-04-01,112431,430443.8,0.2612,29.51
17,2021-05-01,142850,435666.0,0.3279,31.49
17,2021-06-01,149532,424171.0,0.3525,31.82
17,2021-07-01,181544,417930.2,0.4344,33.65
17,2021-08-01,170853,415133.0,0.4116,35.65
17,2021-09-01,185889,423214.8,0.4392,36.89
17,2021-10-01,210229,449896.2,0.4673,39.16
17,2021-11-01,223727,423134.6,0.5287,39.96
17,2021-12-01,217692,444831.8,0.4894,38.76
17,2022-01-01,139567,396734.8,0.3518,41.23
17,2022-02-01,174298,383648.0,0.4543,43.67
17,2022-03-01,217340,410437.8,0.5295,45.26
17,2022-04-01,214821,430443.8,0.4991,44.09
17,2022-05-01,225212,435666.0,0.5169,47.31
17,2022-06-01,222956,424171.0,0.5256,48.16
17,2022-07-01,224938,417930.2,0.5382,48.73
17,2022-08-01,221316,415133.0,0.5331,49.37
17,2022-09-01,237414,423214.8,0.561,52.18
17,2022-10-01,256022,449896.2,0.5691,54.02
17,2022-11-01,241960,423134.6,0.5718,55.79
17,2022-12-01,272627,444831.8,0.6129,55.73
17,2023-01-01,226466,396734.8,0.5708,57.7
17,2023-02-01,225014,383648.0,0.5865,58.68
17,2023-03-01,254928,410437.8,0.6211,58.79
17,2023-04-01,262982,430443.8,0.611,57.56
17,2023-05-01,264500,435666.0,0.6071,59.33
17,2023-06-01,263981,424171.0,0.6223,59.77
17,2023-07-01,257840,417930.2,0.6169,60.03
17,2023-08-01,257455,415133.0,0.6202,59.95
17,2023-09-01,273808,423214.8,0.647,62.68
17,2023-10-01,292886,449896.2,0.651,62.68
17,2023-11-01,269311,423134.6,0.6365,64.87
17,2023-12-01,264681,444831.8,0.595,64.11
17,2024-01-01,247396,396734.8,0.6236,66.71
17,2024-02-01,240578,383648.0,0.6271,67.37
17,2024-03-01,282136,410437.8,0.6874,67.9
17,2024-04-01,261385,430443.8,0.6072,65.94
17,2024-05-01,287348,435666.0,0.6596,68.8
17,2024-06-01,275453,424171.0,0.6494,70.63
17,2024-07-01,263617,417930.2,0.6308,70.14
17,2024-08-01,274378,415133.0,0.6609,70.5
17,2024-09-01,267870,423214.8,0.6329,73.67
17,2024-10-01,259613,449896.2,0.5771,73.23
17,2024-11-01,290108,423134.6,0.6856,76.18
17,2024-12-01,258141,444831.8,0.5803,74.67
17,2025-01-01,254795,396734.8,0.6422,77.47
17,2025-02-01,250480,383648.0,0.6529,79.24
17,2025-03-01,261799,410437.8,0.6379,78.67
17,2025-04-01,280711,430443.8,0.6521,79.86
17,2025-05-01,146655,435666.0,0.3366,80.39
20,2020-07-01,21715,161084.8,0.1348,5.8
20,2020-08-01,27049,164539.8,0.1644,7.94
20,2020-09-01,29403,168457.6,0.1745,8.31
20,2020-10-01,31806,182555.2,0.1742,9.28
20,2020-11-01,26463,163045.6,0.1623,9.79
20,2020-12-01,28282,152458.0,0.1855,11.18
20,2021-01-01,27489,145760.8,0.1886,13.23
20,2021-02-01,26045,148947.6,0.1749,15.8
20,2021-03-01,36163,168619.6,0.2145,16.66
20,2021-04-01,37866,167900.8,0.2255,17.72
20,2021-05-01,43642,173349.2,0.2518,19.51
20,2021-06-01,55900,167019.6,0.3347,21.47
20,2021-07-01,57504,161084.8,0.357,22.18
20,2021-08-01,55756,164539.8,0.3389,23.05
20,2021-09-01,68373,168457.6,0.4059,23.55
20,2021-10-01,77305,182555.2,0.4235,24.72
20,2021-11-01,71003,163045.6,0.4355,24.54
20,2021-12-01,65042,152458.0,0.4266,23.35
20,2022-01-01,51343,145760.8,0.3522,24.43
20,2022-02-01,56679,148947.6,0.3805,26.36
20,2022-03-01,83212,168619.6,0.4935,29.12
20,2022-04-01,78860,167900.8,0.4697,30.42
20,2022-05-01,85193,173349.2,0.4915,31.5
20,2022-06-01,87030,167019.6,0.5211,33.64
20,2022-07-01,78237,161084.8,0.4857,34.41
20,2022-08-01,84175,164539.8,0.5116,34.5
20,2022-09-01,93416,168457.6,0.5545,37.31
20,2022-10-01,83980,182555.2,0.46,36.67
20,2022-11-01,81791,163045.6,0.5016,38.46
20,2022-12-01,81882,152458.0,0.5371,38.53
20,2023-01-01,84331,145760.8,0.5786,40.71
20,2023-02-01,73809,148947.6,0.4955,40.67
20,2023-03-01,93106,168619.6,0.5522,40.77
20,2023-04-01,94404,167900.8,0.5623,42.08
20,2023-05-01,109573,173349.2,0.6321,42.57
20,2023-06-01,100649,167019.6,0.6026,45.23
20,2023-07-01,89745,161084.8,0.5571,44.42
20,2023-08-01,106466,164539.8,0.6471,45.55
20,2023-09-01,98921,168457.6,0.5872,46.56
20,2023-10-01,111678,182555.2,0.6117,46.4
20,2023-11-01,97635,163045.6,0.5988,48.53
20,2023-12-01,85402,152458.0,0.5602,47.89
20,2024-01-01,97654,145760.8,0.67,50.35
20,2024-02-01,96397,148947.6,0.6472,51.28
20,2024-03-01,110536,168619.6,0.6555,51.72
20,2024-04-01,100512,167900.8,0.5986,50.27
20,2024-05-01,112139,173349.2,0.6469,52.38
20,2024-06-01,98832,167019.6,0.5917,55.6
20,2024-07-01,99123,161084.8,0.6153,57.14
20,2024-08-01,96208,164539.8,0.5847,56.93
20,2024-09-01,102404,168457.6,0.6079,62.31
20,2024-10-01,109465,182555.2,0.5996,63.2
20,2024-11-01,93162,163045.6,0.5714,65.26
20,2024-12-01,84945,152458.0,0.5572,63.94
20,2025-01-01,87544,145760.8,0.6006,67.0
20,2025-02-01,89345,148947.6,0.5998,69.69
20,2025-03-01,98950,168619.6,0.5868,70.01
20,2025-04-01,109570,167900.8,0.6526,71.25
20,2025-05-01,57230,173349.2,0.3301,72.25
22,2020-07-01,22425,181708.6,0.1234,8.07
22,2020-08-01,29482,178123.8,0.1655,11.06
22,2020-09-01,32970,177177.8,0.1861,11.95
22,2020-10-01,36796,193053.6,0.1906,13.42
22,2020-11-01,30988,173137.4,0.179,14.52
22,2020-12-01,33779,163006.2,0.2072,16.56
22,2021-01-01,31872,157799.4,0.202,18.84
22,2021-02-01,30304,152120.6,0.1992,20.71
22,2021-03-01,39316,174261.0,0.2256,21.83
22,2021-04-01,43064,181461.4,0.2373,24.21
22,2021-05-01,48734,182169.4,0.2675,26.34
22,2021-06-01,60478,180011.4,0.336,27.84
22,2021-07-01,65084,181708.6,0.3582,29.6
22,2021-08-01,60257,178123.8,0.3383,30.89
22,2021-09-01,69321,177177.8,0.3913,31.43
22,2021-10-01,78835,193053.6,0.4084,31.98
22,2021-11-01,79142,173137.4,0.4571,32.69
22,2021-12-01,68594,163006.2,0.4208,31.14
22,2022-01-01,51473,157799.4,0.3262,33.34
22,2022-02-01,53769,152120.6,0.3535,34.93
22,2022-03-01,82993,174261.0,0.4763,38.54
22,2022-04-01,81239,181461.4,0.4477,38.72
22,2022-05-01,88317,182169.4,0.4848,39.25
22,2022-06-01,89973,180011.4,0.4998,41.04
22,2022-07-01,78330,181708.6,0.4311,42.01
22,2022-08-01,84171,178123.8,0.4725,42.57
22,2022-09-01,90952,177177.8,0.5133,45.19
22,2022-10-01,81686,193053.6,0.4231,45.15
22,2022-11-01,83082,173137.4,0.4799,47.22
22,2022-12-01,84109,163006.2,0.516,46.04
22,2023-01-01,86269,157799.4,0.5467,49.75
22,2023-02-01,74379,152120.6,0.4889,49.97
22,2023-03-01,94752,174261.0,0.5437,49.2
22,2023-04-01,95264,181461.4,0.525,49.69
22,2023-05-01,106853,182169.4,0.5866,51.03
22,2023-06-01,102809,180011.4,0.5711,53.21
22,2023-07-01,91061,181708.6,0.5011,53.26
22,2023-08-01,102760,178123.8,0.5769,53.95
22,2023-09-01,93712,177177.8,0.5289,54.24
22,2023-10-01,105335,193053.6,0.5456,54.95
22,2023-11-01,93179,173137.4,0.5382,56.07
22,2023-12-01,83377,163006.2,0.5115,55.52
22,2024-01-01,98922,157799.4,0.6269,58.86
22,2024-02-01,91537,152120.6,0.6017,58.96
22,2024-03-01,112821,174261.0,0.6474,59.36
22,2024-04-01,103053,181461.4,0.5679,57.96
22,2024-05-01,106320,182169.4,0.5836,60.23
22,2024-06-01,97167,180011.4,0.5398,62.6
22,2024-07-01,98470,181708.6,0.5419,63.06
22,2024-08-01,94639,178123.8,0.5313,63.43
22,2024-09-01,101629,177177.8,0.5736,67.55
22,2024-10-01,113212,193053.6,0.5864,68.67
22,2024-11-01,104616,173137.4,0.6042,69.3
22,2024-12-01,95522,163006.2,0.586,68.38
22,2025-01-01,97595,157799.4,0.6185,70.82
22,2025-02-01,98265,152120.6,0.646,73.49
22,2025-03-01,108022,174261.0,0.6199,73.91
22,2025-04-01,121037,181461.4,0.667,75.75
22,2025-05-01,61332,182169.4,0.3367,76.38
26,2020-07-01,120307,491777.6,0.2446,0.0
26,2020-08-01,131322,484439.0,0.2711,0.0
26,2020-09-01,162173,538679.6,0.3011,0.0
26,2020-10-01,176156,577840.0,0.3049,1.69
26,2020-11-01,161370,527558.2,0.3059,7.88
26,2020-12-01,156028,519950.8,0.3001,10.22
26,2021-01-01,151288,487536.8,0.3103,13.13
26,2021-02-01,150295,480401.0,0.3129,15.28
26,2021-03-01,191622,551123.8,0.3477,16.68
26,2021-04-01,203061,539385.2,0.3765,18.6
26,2021-05-01,222017,550688.0,0.4032,20.97
26,2021-06-01,240653,521414.4,0.4615,22.72
26,2021-07-01,242038,491777.6,0.4922,24.67
26,2021-08-01,241059,484439.0,0.4976,25.55
26,2021-09-01,297730,538679.6,0.5527,24.8
26,2021-10-01,337926,577840.0,0.5848,25.33
26,2021-11-01,334699,527558.2,0.6344,26.81
26,2021-12-01,312740,519950.8,0.6015,26.39
26,2022-01-01,249942,487536.8,0.5127,26.31
26,2022-02-01,285676,480401.0,0.5947,30.19
26,2022-03-01,360485,551123.8,0.6541,31.42
26,2022-04-01,326364,539385.2,0.6051,34.02
26,2022-05-01,350185,550688.0,0.6359,34.93
26,2022-06-01,339233,521414.4,0.6506,37.02
26,2022-07-01,286385,491777.6,0.5823,39.55
26,2022-08-01,298181,484439.0,0.6155,40.28
26,2022-09-01,368647,538679.6,0.6844,40.53
26,2022-10-01,386389,577840.0,0.6687,40.83
26,2022-11-01,363998,527558.2,0.69,41.72
26,2022-12-01,355818,519950.8,0.6843,42.21
26,2023-01-01,350229,487536.8,0.7184,43.19
26,2023-02-01,341766,480401.0,0.7114,45.13
26,2023-03-01,398760,551123.8,0.7235,44.06
26,2023-04-01,355365,539385.2,0.6588,46.54
26,2023-05-01,404091,550688.0,0.7338,45.6
26,2023-06-01,354836,521414.4,0.6805,46.92
26,2023-07-01,329641,491777.6,0.6703,50.22
26,2023-08-01,332684,484439.0,0.6867,50.01
26,2023-09-01,356206,538679.6,0.6613,47.65
26,2023-10-01,390822,577840.0,0.6763,46.96
26,2023-11-01,373943,527558.2,0.7088,48.44
26,2023-12-01,361594,519950.8,0.6954,48.95
26,2024-01-01,361936,487536.8,0.7424,50.13
26,2024-02-01,388259,480401.0,0.8082,51.8
26,2024-03-01,400962,551123.8,0.7275,51.33
26,2024-04-01,401616,539385.2,0.7446,53.4
26,2024-05-01,448310,550688.0,0.8141,53.0
26,2024-06-01,389847,521414.4,0.7477,56.47
26,2024-07-01,392943,491777.6,0.799,58.54
26,2024-08-01,410605,484439.0,0.8476,60.18
26,2024-09-01,470044,538679.6,0.8726,65.69
26,2024-10-01,491370,577840.0,0.8504,67.15
26,2024-11-01,442768,527558.2,0.8393,68.22
26,2024-12-01,432669,519950.8,0.8321,68.63
26,2025-01-01,414218,487536.8,0.8496,70.41
26,2025-02-01,415328,480401.0,0.8645,72.33
26,2025-03-01,478346,551123.8,0.8679,74.02
26,2025-04-01,478610,539385.2,0.8873,76.0
26,2025-05-01,243805,550688.0,0.4427,73.85
28,2020-07-01,35509,165638.4,0.2144,0.0
28,2020-08-01,40291,165639.0,0.2432,0.0
28,2020-09-01,51212,169397.4,0.3023,0.0
28,2020-10-01,52231,187233.6,0.279,0.0
28,2020-11-01,54049,177083.2,0.3052,7.22
28,2020-12-01,52219,175111.0,0.2982,11.92
28,2021-01-01,54772,177006.0,0.3094,14.42
28,2021-02-01,55921,187367.4,0.2985,17.09
28,2021-03-01,71605,186083.8,0.3848,17.9
28,2021-04-01,77513,174873.6,0.4433,19.43
28,2021-05-01,89670,182849.0,0.4904,21.58
28,2021-06-01,97296,173374.2,0.5612,23.46
28,2021-07-01,102369,165638.4,0.618,26.54
28,2021-08-01,95450,165639.0,0.5763,27.43
28,2021-09-01,103060,169397.4,0.6084,27.56
28,2021-10-01,123101,187233.6,0.6575,29.33
28,2021-11-01,122449,177083.2,0.6915,30.53
28,2021-12-01,100488,175111.0,0.5739,28.95
28,2022-01-01,93000,177006.0,0.5254,31.1
28,2022-02-01,101896,187367.4,0.5438,33.65
28,2022-03-01,132534,186083.8,0.7122,36.16
28,2022-04-01,113655,174873.6,0.6499,37.78
28,2022-05-01,131042,182849.0,0.7167,39.47
28,2022-06-01,127791,173374.2,0.7371,41.13
28,2022-07-01,112379,165638.4,0.6785,43.67
28,2022-08-01,109959,165639.0,0.6638,44.33
28,2022-09-01,129023,169397.4,0.7617,45.69
28,2022-10-01,139094,187233.6,0.7429,46.43
28,2022-11-01,133666,177083.2,0.7548,48.17
28,2022-12-01,134544,175111.0,0.7683,47.83
28,2023-01-01,134874,177006.0,0.762,49.74
28,2023-02-01,124607,187367.4,0.665,50.96
28,2023-03-01,145373,186083.8,0.7812,50.5
28,2023-04-01,135672,174873.6,0.7758,52.06
28,2023-05-01,147942,182849.0,0.8091,51.49
28,2023-06-01,136448,173374.2,0.787,53.06
28,2023-07-01,127085,165638.4,0.7672,55.24
28,2023-08-01,131870,165639.0,0.7961,55.7
28,2023-09-01,126633,169397.4,0.7475,55.16
28,2023-10-01,156279,187233.6,0.8347,55.17
28,2023-11-01,148479,177083.2,0.8385,57.3
28,2023-12-01,133586,175111.0,0.7629,57.0
28,2024-01-01,148709,177006.0,0.8401,59.51
28,2024-02-01,141669,187367.4,0.7561,60.57
28,2024-03-01,159433,186083.8,0.8568,60.16
28,2024-04-01,147706,174873.6,0.8446,60.84
28,2024-05-01,167780,182849.0,0.9176,62.1
28,2024-06-01,145341,173374.2,0.8383,62.56
28,2024-07-01,140157,165638.4,0.8462,65.61
28,2024-08-01,132195,165639.0,0.7981,66.06
28,2024-09-01,150687,169397.4,0.8895,69.44
28,2024-10-01,170550,187233.6,0.9109,70.54
28,2024-11-01,159448,177083.2,0.9004,72.36
28,2024-12-01,154394,175111.0,0.8817,72.34
28,2025-01-01,157875,177006.0,0.8919,73.96
28,2025-02-01,147151,187367.4,0.7854,74.89
28,2025-03-01,173815,186083.8,0.9341,76.78
28,2025-04-01,165929,174873.6,0.9489,80.87
28,2025-05-01,83141,182849.0,0.4547,78.21
30,2020-07-01,32738,108419.8,0.302,0.0
30,2020-08-01,36784,108793.2,0.3381,0.0
30,2020-09-01,46496,116214.8,0.4001,0.0
30,2020-10-01,45244,152713.6,0.2963,0.0
30,2020-11-01,46305,142340.0,0.3253,4.53
30,2020-12-01,46630,140637.6,0.3316,8.57
30,2021-01-01,45660,145138.6,0.3146,11.03
30,2021-02-01,47414,135865.2,0.349,13.93
30,2021-03-01,59004,155428.4,0.3796,13.95
30,2021-04-01,61738,144154.2,0.4283,15.55
30,2021-05-01,69295,151448.8,0.4575,17.64
30,2021-06-01,74577,119911.8,0.6219,19.44
30,2021-07-01,74754,108419.8,0.6895,22.26
30,2021-08-01,74638,108793.2,0.6861,23.6
30,2021-09-01,87263,116214.8,0.7509,22.43
30,2021-10-01,103131,152713.6,0.6753,23.81
30,2021-11-01,101395,142340.0,0.7123,25.51
30,2021-12-01,86701,140637.6,0.6165,25.03
30,2022-01-01,79632,145138.6,0.5487,26.25
30,2022-02-01,83640,135865.2,0.6156,29.03
30,2022-03-01,107000,155428.4,0.6884,31.12
30,2022-04-01,91139,144154.2,0.6322,33.24
30,2022-05-01,101198,151448.8,0.6682,34.71
30,2022-06-01,103651,119911.8,0.8644,36.93
30,2022-07-01,88982,108419.8,0.8207,39.25
30,2022-08-01,89197,108793.2,0.8199,39.56
30,2022-09-01,104550,116214.8,0.8996,40.84
30,2022-10-01,111317,152713.6,0.7289,40.98
30,2022-11-01,108103,142340.0,0.7595,42.1
30,2022-12-01,106567,140637.6,0.7577,42.49
30,2023-01-01,108382,145138.6,0.7467,44.21
30,2023-02-01,99802,135865.2,0.7346,45.15
30,2023-03-01,120805,155428.4,0.7772,44.95
30,2023-04-01,105641,144154.2,0.7328,46.72
30,2023-05-01,120575,151448.8,0.7961,46.48
30,2023-06-01,109473,119911.8,0.9129,48.49
30,2023-07-01,97144,108419.8,0.896,51.16
30,2023-08-01,100529,108793.2,0.924,50.61
30,2023-09-01,99598,116214.8,0.857,49.82
30,2023-10-01,120198,152713.6,0.7871,50.0
30,2023-11-01,114044,142340.0,0.8012,51.4
30,2023-12-01,104456,140637.6,0.7427,51.89
30,2024-01-01,110962,145138.6,0.7645,53.91
30,2024-02-01,106994,135865.2,0.7875,55.13
30,2024-03-01,118275,155428.4,0.761,54.92
30,2024-04-01,108187,144154.2,0.7505,56.11
30,2024-05-01,121161,151448.8,0.8,56.55
30,2024-06-01,106986,119911.8,0.8922,59.0
30,2024-07-01,100900,108419.8,0.9306,61.85
30,2024-08-01,95946,108793.2,0.8819,62.48
30,2024-09-01,112505,116214.8,0.9681,67.05
30,2024-10-01,126977,152713.6,0.8315,68.52
30,2024-11-01,117170,142340.0,0.8232,69.65
30,2024-12-01,114503,140637.6,0.8142,69.25
30,2025-01-01,116213,145138.6,0.8007,71.22
30,2025-02-01,108213,135865.2,0.7965,71.99
30,2025-03-01,126723,155428.4,0.8153,73.67
30,2025-04-01,123636,144154.2,0.8577,76.49
30,2025-05-01,64769,151448.8,0.4277,75.18
31,2020-07-01,29011,100742.8,0.288,0.0
31,2020-08-01,30583,104157.4,0.2936,0.0
31,2020-09-01,36397,106974.0,0.3402,0.0
31,2020-10-01,35269,116412.2,0.303,0.44
31,2020-11-01,37190,102096.6,0.3643,2.58
31,2020-12-01,37044,103608.8,0.3575,3.34
31,2021-01-01,36472,96744.8,0.377,4.7
31,2021-02-01,37727,91851.0,0.4107,10.77
31,2021-03-01,46494,104756.8,0.4438,11.91
