complex_id,year,month,period,day_group,ridership,omny_pct
167,2024,12,2024-12-01,total,934258.0,75.62
167,2024,12,2024-12-01,weekday,679950.0,74.6
167,2024,12,2024-12-01,weekend,254308.0,78.35
168,2024,12,2024-12-01,total,306981.0,77.27
168,2024,12,2024-12-01,weekday,235836.0,76.56
168,2024,12,2024-12-01,weekend,71145.0,79.62
169,2024,12,2024-12-01,total,317180.0,69.39
169,2024,12,2024-12-01,weekday,256454.0,68.89
169,2024,12,2024-12-01,weekend,60726.0,71.52
173,2024,12,2024-12-01,total,182377.0,70.76
173,2024,12,2024-12-01,weekday,144016.0,70.68
173,2024,12,2024-12-01,weekend,38361.0,71.08
175,2024,12,2024-12-01,total,241782.0,72.14
175,2024,12,2024-12-01,weekday,184796.0,70.57
175,2024,12,2024-12-01,weekend,56986.0,77.22
176,2024,12,2024-12-01,total,116448.0,73.87
176,2024,12,2024-12-01,weekday,86319.0,73.14
176,2024,12,2024-12-01,weekend,30129.0,75.97
177,2024,12,2024-12-01,total,138150.0,76.6
177,2024,12,2024-12-01,weekday,108687.0,75.25
177,2024,12,2024-12-01,weekend,29463.0,81.56
179,2024,12,2024-12-01,total,317082.0,66.47
179,2024,12,2024-12-01,weekday,249982.0,65.93
179,2024,12,2024-12-01,weekend,67100.0,68.45
180,2024,12,2024-12-01,total,126246.0,70.87
180,2024,12,2024-12-01,weekday,98932.0,70.25
180,2024,12,2024-12-01,weekend,27314.0,73.12
181,2024,12,2024-12-01,total,258129.0,62.37
181,2024,12,2024-12-01,weekday,205874.0,61.92
181,2024,12,2024-12-01,weekend,52255.0,64.15
182,2024,12,2024-12-01,total,90970.0,61.35
182,2024,12,2024-12-01,weekday,72348.0,60.57
182,2024,12,2024-12-01,weekend,18622.0,64.38
183,2024,12,2024-12-01,total,106271.0,63.91
183,2024,12,2024-12-01,weekday,84882.0,63.43
183,2024,12,2024-12-01,weekend,21389.0,65.81
185,2024,12,2024-12-01,total,43778.0,52.73
185,2024,12,2024-12-01,weekday,35529.0,52.74
185,2024,12,2024-12-01,weekend,8249.0,52.69
186,2024,12,2024-12-01,total,51856.0,55.83
186,2024,12,2024-12-01,weekday,42987.0,56.69
186,2024,12,2024-12-01,weekend,8869.0,51.64
187,2024,12,2024-12-01,total,45300.0,56.41
187,2024,12,2024-12-01,weekday,36956.0,56.81
187,2024,12,2024-12-01,weekend,8344.0,54.61
188,2024,12,2024-12-01,total,178160.0,53.37
188,2024,12,2024-12-01,weekday,146908.0,53.82
188,2024,12,2024-12-01,weekend,31252.0,51.25
189,2024,12,2024-12-01,total,95520.0,54.03
189,2024,12,2024-12-01,weekday,78412.0,54.1
189,2024,12,2024-12-01,weekend,17108.0,53.73
190,2024,12,2024-12-01,total,75540.0,58.5
190,2024,12,2024-12-01,weekday,61779.0,58.88
190,2024,12,2024-12-01,weekend,13761.0,56.78
191,2024,12,2024-12-01,total,49096.0,54.63
191,2024,12,2024-12-01,weekday,41030.0,54.78
191,2024,12,2024-12-01,weekend,8066.0,53.83
192,2024,12,2024-12-01,total,120593.0,54.41
192,2024,12,2024-12-01,weekday,98611.0,54.85
192,2024,12,2024-12-01,weekend,21982.0,52.41
193,2024,12,2024-12-01,total,31623.0,52.32
193,2024,12,2024-12-01,weekday,27043.0,52.44
193,2024,12,2024-12-01,weekend,4580.0,51.59
194,2024,12,2024-12-01,total,38107.0,48.47
194,2024,12,2024-12-01,weekday,32597.0,48.73
194,2024,12,2024-12-01,weekend,5510.0,46.95
195,2024,12,2024-12-01,total,110389.0,44.96
195,2024,12,2024-12-01,weekday,93028.0,45.39
195,2024,12,2024-12-01,weekend,17361.0,42.65
196,2024,12,2024-12-01,total,12801.0,35.03
196,2024,12,2024-12-01,weekday,9140.0,37.26
196,2024,12,2024-12-01,weekend,3661.0,29.45
197,2024,12,2024-12-01,total,14768.0,53.44
197,2024,12,2024-12-01,weekday,12627.0,53.89
197,2024,12,2024-12-01,weekend,2141.0,50.77
198,2024,12,2024-12-01,total,86571.0,67.64
198,2024,12,2024-12-01,weekday,63413.0,66.69
198,2024,12,2024-12-01,weekend,23158.0,70.25
199,2024,12,2024-12-01,total,4929.0,61.29
199,2024,12,2024-12-01,weekday,4188.0,61.68
199,2024,12,2024-12-01,weekend,741.0,59.11
200,2024,12,2024-12-01,total,9631.0,53.55
200,2024,12,2024-12-01,weekday,8056.0,53.19
200,2024,12,2024-12-01,weekend,1575.0,55.37
201,2024,12,2024-12-01,total,6220.0,56.82
201,2024,12,2024-12-01,weekday,5294.0,56.71
201,2024,12,2024-12-01,weekend,926.0,57.45
202,2024,12,2024-12-01,total,3541.0,61.93
202,2024,12,2024-12-01,weekday,3069.0,61.91
202,2024,12,2024-12-01,weekend,472.0,62.08
203,2024,12,2024-12-01,total,12295.0,44.14
203,2024,12,2024-12-01,weekday,9980.0,44.99
203,2024,12,2024-12-01,weekend,2315.0,40.48
204,2024,12,2024-12-01,total,35914.0,57.3
204,2024,12,2024-12-01,weekday,29355.0,57.44
204,2024,12,2024-12-01,weekend,6559.0,56.67
205,2024,12,2024-12-01,total,27443.0,53.66
205,2024,12,2024-12-01,weekday,22914.0,54.32
205,2024,12,2024-12-01,weekend,4529.0,50.32
206,2024,12,2024-12-01,total,12772.0,56.29
206,2024,12,2024-12-01,weekday,10584.0,56.38
206,2024,12,2024-12-01,weekend,2188.0,55.85
207,2024,12,2024-12-01,total,12834.0,52.11
207,2024,12,2024-12-01,weekday,10747.0,52.59
207,2024,12,2024-12-01,weekend,2087.0,49.64
208,2024,12,2024-12-01,total,24930.0,56.66
208,2024,12,2024-12-01,weekday,21021.0,56.96
208,2024,12,2024-12-01,weekend,3909.0,55.05
209,2024,12,2024-12-01,total,88316.0,54.36
209,2024,12,2024-12-01,weekday,73352.0,54.44
209,2024,12,2024-12-01,weekend,14964.0,53.96
210,2024,12,2024-12-01,total,109538.0,55.04
210,2024,12,2024-12-01,weekday,89249.0,55.54
210,2024,12,2024-12-01,weekend,20289.0,52.85
211,2024,12,2024-12-01,total,107012.0,50.98
211,2024,12,2024-12-01,weekday,87143.0,51.52
211,2024,12,2024-12-01,weekend,19869.0,48.6
212,2024,12,2024-12-01,total,105258.0,56.89
212,2024,12,2024-12-01,weekday,87002.0,57.5
212,2024,12,2024-12-01,weekend,18256.0,53.99
213,2024,12,2024-12-01,total,149409.0,52.64
213,2024,12,2024-12-01,weekday,122055.0,52.91
213,2024,12,2024-12-01,weekend,27354.0,51.43
214,2024,12,2024-12-01,total,73102.0,54.32
214,2024,12,2024-12-01,weekday,60794.0,54.79
214,2024,12,2024-12-01,weekend,12308.0,52.0
215,2024,12,2024-12-01,total,137680.0,55.9
215,2024,12,2024-12-01,weekday,116857.0,56.3
215,2024,12,2024-12-01,weekend,20823.0,53.64
216,2024,12,2024-12-01,total,68842.0,51.97
216,2024,12,2024-12-01,weekday,57213.0,52.33
216,2024,12,2024-12-01,weekend,11629.0,50.22
217,2024,12,2024-12-01,total,90955.0,52.82
217,2024,12,2024-12-01,weekday,75243.0,53.49
217,2024,12,2024-12-01,weekend,15712.0,49.59
218,2024,12,2024-12-01,total,131366.0,50.33
218,2024,12,2024-12-01,weekday,106584.0,50.79
218,2024,12,2024-12-01,weekend,24782.0,48.37
220,2024,12,2024-12-01,total,49993.0,46.96
220,2024,12,2024-12-01,weekday,40945.0,46.9
220,2024,12,2024-12-01,weekend,9048.0,47.24
221,2024,12,2024-12-01,total,224205.0,52.31
221,2024,12,2024-12-01,weekday,177338.0,52.23
221,2024,12,2024-12-01,weekend,46867.0,52.62
222,2024,12,2024-12-01,total,179640.0,67.15
222,2024,12,2024-12-01,weekday,136028.0,66.21
222,2024,12,2024-12-01,weekend,43612.0,70.06
223,2024,12,2024-12-01,total,373214.0,65.89
223,2024,12,2024-12-01,weekday,300511.0,64.88
223,2024,12,2024-12-01,weekend,72703.0,70.1
224,2024,12,2024-12-01,total,375400.0,69.45
224,2024,12,2024-12-01,weekday,267566.0,68.35
224,2024,12,2024-12-01,weekend,107834.0,72.16
225,2024,12,2024-12-01,total,1490499.0,70.9
225,2024,12,2024-12-01,weekday,1158035.0,70.19
225,2024,12,2024-12-01,weekend,332464.0,73.39
228,2024,12,2024-12-01,total,558950.0,71.51
228,2024,12,2024-12-01,weekday,443196.0,71.16
228,2024,12,2024-12-01,weekend,115754.0,72.86
231,2024,12,2024-12-01,total,507119.0,55.68
231,2024,12,2024-12-01,weekday,375550.0,53.97
231,2024,12,2024-12-01,weekend,131569.0,60.57
232,2024,12,2024-12-01,total,385904.0,73.64
232,2024,12,2024-12-01,weekday,265641.0,71.92
232,2024,12,2024-12-01,weekend,120263.0,77.42
234,2024,12,2024-12-01,total,305067.0,63.74
234,2024,12,2024-12-01,weekday,230295.0,62.37
234,2024,12,2024-12-01,weekend,74772.0,67.95
235,2024,12,2024-12-01,total,312743.0,72.75
235,2024,12,2024-12-01,weekday,223822.0,71.99
235,2024,12,2024-12-01,weekend,88921.0,74.68
236,2024,12,2024-12-01,total,233747.0,75.34
236,2024,12,2024-12-01,weekday,178368.0,74.25
236,2024,12,2024-12-01,weekend,55379.0,78.86
237,2024,12,2024-12-01,total,230111.0,75.34
237,2024,12,2024-12-01,weekday,183321.0,74.54
237,2024,12,2024-12-01,weekend,46790.0,78.47
238,2024,12,2024-12-01,total,78584.0,64.49
238,2024,12,2024-12-01,weekday,62403.0,63.55
238,2024,12,2024-12-01,weekend,16181.0,68.12
240,2024,12,2024-12-01,total,232315.0,74.08
240,2024,12,2024-12-01,weekday,185395.0,73.51
240,2024,12,2024-12-01,weekend,46920.0,76.34
241,2024,12,2024-12-01,total,111907.0,72.49
241,2024,12,2024-12-01,weekday,88010.0,71.84
241,2024,12,2024-12-01,weekend,23897.0,74.89
242,2024,12,2024-12-01,total,112552.0,74.52
242,2024,12,2024-12-01,weekday,89969.0,74.17
242,2024,12,2024-12-01,weekend,22583.0,75.93
243,2024,12,2024-12-01,total,177465.0,59.01
243,2024,12,2024-12-01,weekday,140768.0,59.31
243,2024,12,2024-12-01,weekend,36697.0,57.84
244,2024,12,2024-12-01,total,73244.0,59.39
244,2024,12,2024-12-01,weekday,61273.0,59.42
244,2024,12,2024-12-01,weekend,11971.0,59.24
245,2024,12,2024-12-01,total,65899.0,53.46
245,2024,12,2024-12-01,weekday,54665.0,53.43
245,2024,12,2024-12-01,weekend,11234.0,53.61
246,2024,12,2024-12-01,total,31703.0,53.08
246,2024,12,2024-12-01,weekday,26678.0,53.7
246,2024,12,2024-12-01,weekend,5025.0,49.81
247,2024,12,2024-12-01,total,20104.0,51.19
247,2024,12,2024-12-01,weekday,16883.0,51.89
247,2024,12,2024-12-01,weekend,3221.0,47.5
248,2024,12,2024-12-01,total,48803.0,53.65
248,2024,12,2024-12-01,weekday,40427.0,53.76
248,2024,12,2024-12-01,weekend,8376.0,53.09
249,2024,12,2024-12-01,total,45464.0,55.33
249,2024,12,2024-12-01,weekday,37348.0,55.64
249,2024,12,2024-12-01,weekend,8116.0,53.91
250,2024,12,2024-12-01,total,66491.0,53.89
250,2024,12,2024-12-01,weekday,55200.0,54.5
250,2024,12,2024-12-01,weekend,11291.0,50.9
251,2024,12,2024-12-01,total,36759.0,53.31
251,2024,12,2024-12-01,weekday,30901.0,54.18
251,2024,12,2024-12-01,weekend,5858.0,48.69
252,2024,12,2024-12-01,total,44763.0,49.78
252,2024,12,2024-12-01,weekday,37619.0,49.37
252,2024,12,2024-12-01,weekend,7144.0,51.96
253,2024,12,2024-12-01,total,28411.0,54.96
253,2024,12,2024-12-01,weekday,24269.0,55.24
253,2024,12,2024-12-01,weekend,4142.0,53.31
254,2024,12,2024-12-01,total,346738.0,48.49
254,2024,12,2024-12-01,weekday,292236.0,48.57
254,2024,12,2024-12-01,weekend,54502.0,48.06
255,2024,12,2024-12-01,total,147362.0,52.45
255,2024,12,2024-12-01,weekday,121665.0,53.24
255,2024,12,2024-12-01,weekend,25697.0,48.71
256,2024,12,2024-12-01,total,137710.0,52.02
256,2024,12,2024-12-01,weekday,110910.0,52.78
256,2024,12,2024-12-01,weekend,26800.0,48.84
257,2024,12,2024-12-01,total,81373.0,54.96
257,2024,12,2024-12-01,weekday,67824.0,55.33
257,2024,12,2024-12-01,weekend,13549.0,53.12
258,2024,12,2024-12-01,total,94596.0,55.36
258,2024,12,2024-12-01,weekday,79231.0,55.93
258,2024,12,2024-12-01,weekend,15365.0,52.45
259,2024,12,2024-12-01,total,415125.0,51.34
259,2024,12,2024-12-01,weekday,345381.0,51.8
259,2024,12,2024-12-01,weekend,69744.0,49.05
260,2024,12,2024-12-01,total,63427.0,59.75
260,2024,12,2024-12-01,weekday,51001.0,59.67
260,2024,12,2024-12-01,weekend,12426.0,60.1
261,2024,12,2024-12-01,total,491310.0,56.13
261,2024,12,2024-12-01,weekday,400864.0,56.17
261,2024,12,2024-12-01,weekend,90446.0,55.96
262,2024,12,2024-12-01,total,152116.0,56.8
262,2024,12,2024-12-01,weekday,126902.0,57.24
262,2024,12,2024-12-01,weekend,25214.0,54.56
263,2024,12,2024-12-01,total,271108.0,52.68
263,2024,12,2024-12-01,weekday,220831.0,52.71
263,2024,12,2024-12-01,weekend,50277.0,52.57
264,2024,12,2024-12-01,total,402874.0,55.26
264,2024,12,2024-12-01,weekday,315024.0,55.24
264,2024,12,2024-12-01,weekend,87850.0,55.34
265,2024,12,2024-12-01,total,371817.0,55.36
265,2024,12,2024-12-01,weekday,302772.0,55.79
265,2024,12,2024-12-01,weekend,69045.0,53.51
266,2024,12,2024-12-01,total,266766.0,51.42
266,2024,12,2024-12-01,weekday,214057.0,52.14
266,2024,12,2024-12-01,weekend,52709.0,48.52
268,2024,12,2024-12-01,total,67319.0,56.2
268,2024,12,2024-12-01,weekday,53620.0,56.63
268,2024,12,2024-12-01,weekend,13699.0,54.51
269,2024,12,2024-12-01,total,127624.0,55.45
269,2024,12,2024-12-01,weekday,105314.0,55.5
269,2024,12,2024-12-01,weekend,22310.0,55.21
270,2024,12,2024-12-01,total,142212.0,65.23
270,2024,12,2024-12-01,weekday,113600.0,65.58
270,2024,12,2024-12-01,weekend,28612.0,63.86
271,2024,12,2024-12-01,total,236172.0,65.92
271,2024,12,2024-12-01,weekday,185660.0,65.9
271,2024,12,2024-12-01,weekend,50512.0,66.0
272,2024,12,2024-12-01,total,64923.0,61.16
272,2024,12,2024-12-01,weekday,55103.0,60.25
272,2024,12,2024-12-01,weekend,9820.0,66.3
273,2024,12,2024-12-01,total,325593.0,68.42
273,2024,12,2024-12-01,weekday,265125.0,68.04
273,2024,12,2024-12-01,weekend,60468.0,70.11
276,2024,12,2024-12-01,total,416130.0,73.1
276,2024,12,2024-12-01,weekday,353428.0,73.27
276,2024,12,2024-12-01,weekend,62702.0,72.13
277,2024,12,2024-12-01,total,389174.0,68.66
277,2024,12,2024-12-01,weekday,302888.0,68.41
277,2024,12,2024-12-01,weekend,86286.0,69.55
278,2024,12,2024-12-01,total,576068.0,44.77
278,2024,12,2024-12-01,weekday,493208.0,45.14
278,2024,12,2024-12-01,weekend,82860.0,42.59
279,2024,12,2024-12-01,total,566355.0,58.42
279,2024,12,2024-12-01,weekday,453887.0,58.02
279,2024,12,2024-12-01,weekend,112468.0,60.05
280,2024,12,2024-12-01,total,93762.0,60.49
280,2024,12,2024-12-01,weekday,74240.0,61.54
280,2024,12,2024-12-01,weekend,19522.0,56.46
282,2024,12,2024-12-01,total,37384.0,71.5
282,2024,12,2024-12-01,weekday,27726.0,69.35
282,2024,12,2024-12-01,weekend,9658.0,77.68
283,2024,12,2024-12-01,total,218543.0,75.57
283,2024,12,2024-12-01,weekday,166799.0,74.21
283,2024,12,2024-12-01,weekend,51744.0,79.98
284,2024,12,2024-12-01,total,204717.0,76.73
284,2024,12,2024-12-01,weekday,153374.0,75.28
284,2024,12,2024-12-01,weekend,51343.0,81.06
286,2024,12,2024-12-01,total,95878.0,64.24
286,2024,12,2024-12-01,weekday,75391.0,63.1
286,2024,12,2024-12-01,weekend,20487.0,68.44
287,2024,12,2024-12-01,total,63654.0,61.28
287,2024,12,2024-12-01,weekday,52132.0,60.6
287,2024,12,2024-12-01,weekend,11522.0,64.38
288,2024,12,2024-12-01,total,104395.0,72.33
288,2024,12,2024-12-01,weekday,82094.0,71.29
288,2024,12,2024-12-01,weekend,22301.0,76.17
289,2024,12,2024-12-01,total,168797.0,77.25
289,2024,12,2024-12-01,weekday,130063.0,76.34
289,2024,12,2024-12-01,weekend,38734.0,80.3
290,2024,12,2024-12-01,total,106150.0,76.82
290,2024,12,2024-12-01,weekday,83392.0,75.86
290,2024,12,2024-12-01,weekend,22758.0,80.36
291,2024,12,2024-12-01,total,105896.0,75.98
291,2024,12,2024-12-01,weekday,82995.0,75.09
291,2024,12,2024-12-01,weekend,22901.0,79.21
292,2024,12,2024-12-01,total,139475.0,75.68
292,2024,12,2024-12-01,weekday,106933.0,74.97
292,2024,12,2024-12-01,weekend,32542.0,78.01
293,2024,12,2024-12-01,total,107292.0,39.63
293,2024,12,2024-12-01,weekday,89184.0,39.23
293,2024,12,2024-12-01,weekend,18108.0,41.62
294,2024,12,2024-12-01,total,79995.0,58.37
294,2024,12,2024-12-01,weekday,64943.0,58.71
294,2024,12,2024-12-01,weekend,15052.0,56.9
295,2024,12,2024-12-01,total,153014.0,50.79
295,2024,12,2024-12-01,weekday,123376.0,50.95
295,2024,12,2024-12-01,weekend,29638.0,50.12
296,2024,12,2024-12-01,total,91609.0,56.04
296,2024,12,2024-12-01,weekday,73459.0,56.2
296,2024,12,2024-12-01,weekend,18150.0,55.39
297,2024,12,2024-12-01,total,41803.0,56.91
297,2024,12,2024-12-01,weekday,34847.0,56.74
297,2024,12,2024-12-01,weekend,6956.0,57.79
298,2024,12,2024-12-01,total,106349.0,50.22
298,2024,12,2024-12-01,weekday,83739.0,50.63
298,2024,12,2024-12-01,weekend,22610.0,48.7
299,2024,12,2024-12-01,total,134039.0,49.81
299,2024,12,2024-12-01,weekday,106108.0,49.91
299,2024,12,2024-12-01,weekend,27931.0,49.44
300,2024,12,2024-12-01,total,146424.0,54.48
300,2024,12,2024-12-01,weekday,116170.0,55.03
300,2024,12,2024-12-01,weekend,30254.0,52.38
301,2024,12,2024-12-01,total,209649.0,53.32
301,2024,12,2024-12-01,weekday,166134.0,53.4
301,2024,12,2024-12-01,weekend,43515.0,53.04
303,2024,12,2024-12-01,total,201337.0,55.53
303,2024,12,2024-12-01,weekday,154839.0,55.2
303,2024,12,2024-12-01,weekend,46498.0,56.65
304,2024,12,2024-12-01,total,198970.0,57.2
304,2024,12,2024-12-01,weekday,138785.0,56.03
304,2024,12,2024-12-01,weekend,60185.0,59.91
305,2024,12,2024-12-01,total,205179.0,60.65
305,2024,12,2024-12-01,weekday,177026.0,60.86
305,2024,12,2024-12-01,weekend,28153.0,59.29
306,2024,12,2024-12-01,total,151321.0,65.66
306,2024,12,2024-12-01,weekday,127469.0,65.6
306,2024,12,2024-12-01,weekend,23852.0,65.99
307,2024,12,2024-12-01,total,236240.0,75.61
307,2024,12,2024-12-01,weekday,206324.0,75.35
307,2024,12,2024-12-01,weekend,29916.0,77.41
308,2024,12,2024-12-01,total,222903.0,65.64
308,2024,12,2024-12-01,weekday,191240.0,65.35
308,2024,12,2024-12-01,weekend,31663.0,67.38
309,2024,12,2024-12-01,total,222644.0,63.19
309,2024,12,2024-12-01,weekday,188336.0,62.83
309,2024,12,2024-12-01,weekend,34308.0,65.18
310,2024,12,2024-12-01,total,719430.0,64.13
310,2024,12,2024-12-01,weekday,540312.0,63.27
310,2024,12,2024-12-01,weekend,179118.0,66.74
311,2024,12,2024-12-01,total,342910.0,66.76
311,2024,12,2024-12-01,weekday,279619.0,66.28
311,2024,12,2024-12-01,weekend,63291.0,68.9
312,2024,12,2024-12-01,total,309407.0,68.22
312,2024,12,2024-12-01,weekday,247754.0,67.47
312,2024,12,2024-12-01,weekend,61653.0,71.2
313,2024,12,2024-12-01,total,816916.0,67.99
313,2024,12,2024-12-01,weekday,613552.0,66.96
313,2024,12,2024-12-01,weekend,203364.0,71.11
314,2024,12,2024-12-01,total,428590.0,70.8
314,2024,12,2024-12-01,weekday,335178.0,70.36
314,2024,12,2024-12-01,weekend,93412.0,72.36
316,2024,12,2024-12-01,total,576921.0,70.34
316,2024,12,2024-12-01,weekday,430894.0,70.32
316,2024,12,2024-12-01,weekend,146027.0,70.42
318,2024,12,2024-12-01,total,1552097.0,69.48
318,2024,12,2024-12-01,weekday,1195623.0,68.7
318,2024,12,2024-12-01,weekend,356474.0,72.12
319,2024,12,2024-12-01,total,264906.0,66.57
319,2024,12,2024-12-01,weekday,207948.0,65.84
319,2024,12,2024-12-01,weekend,56958.0,69.22
320,2024,12,2024-12-01,total,272834.0,68.57
320,2024,12,2024-12-01,weekday,208050.0,68.06
320,2024,12,2024-12-01,weekend,64784.0,70.17
321,2024,12,2024-12-01,total,149714.0,71.81
321,2024,12,2024-12-01,weekday,117511.0,71.26
321,2024,12,2024-12-01,weekend,32203.0,73.81
323,2024,12,2024-12-01,total,267002.0,75.19
323,2024,12,2024-12-01,weekday,188802.0,73.88
323,2024,12,2024-12-01,weekend,78200.0,78.35
324,2024,12,2024-12-01,total,259243.0,73.22
324,2024,12,2024-12-01,weekday,215690.0,72.9
324,2024,12,2024-12-01,weekend,43553.0,74.81
325,2024,12,2024-12-01,total,100120.0,72.54
325,2024,12,2024-12-01,weekday,78457.0,72.5
325,2024,12,2024-12-01,weekend,21663.0,72.7
326,2024,12,2024-12-01,total,119785.0,70.83
326,2024,12,2024-12-01,weekday,94553.0,70.02
326,2024,12,2024-12-01,weekend,25232.0,73.86
327,2024,12,2024-12-01,total,330091.0,71.86
327,2024,12,2024-12-01,weekday,277392.0,71.48
327,2024,12,2024-12-01,weekend,52699.0,73.83
328,2024,12,2024-12-01,total,372384.0,68.55
328,2024,12,2024-12-01,weekday,275074.0,68.42
328,2024,12,2024-12-01,weekend,97310.0,68.93
329,2024,12,2024-12-01,total,164034.0,69.84
329,2024,12,2024-12-01,weekday,123140.0,68.71
329,2024,12,2024-12-01,weekend,40894.0,73.25
333,2024,12,2024-12-01,total,351514.0,71.55
333,2024,12,2024-12-01,weekday,289251.0,70.46
333,2024,12,2024-12-01,weekend,62263.0,76.59
334,2024,12,2024-12-01,total,143148.0,71.6
334,2024,12,2024-12-01,weekday,104521.0,70.9
334,2024,12,2024-12-01,weekend,38627.0,73.51
336,2024,12,2024-12-01,total,164899.0,62.31
336,2024,12,2024-12-01,weekday,126932.0,60.82
336,2024,12,2024-12-01,weekend,37967.0,67.29
337,2024,12,2024-12-01,total,183043.0,62.4
337,2024,12,2024-12-01,weekday,148154.0,61.86
337,2024,12,2024-12-01,weekend,34889.0,64.7
339,2024,12,2024-12-01,total,78298.0,73.91
339,2024,12,2024-12-01,weekday,68457.0,73.98
339,2024,12,2024-12-01,weekend,9841.0,73.47
340,2024,12,2024-12-01,total,125710.0,68.76
340,2024,12,2024-12-01,weekday,107326.0,68.57
340,2024,12,2024-12-01,weekend,18384.0,69.85
341,2024,12,2024-12-01,total,90284.0,69.84
341,2024,12,2024-12-01,weekday,70581.0,69.52
341,2024,12,2024-12-01,weekend,19703.0,70.95
343,2024,12,2024-12-01,total,66671.0,63.24
343,2024,12,2024-12-01,weekday,52517.0,62.71
343,2024,12,2024-12-01,weekend,14154.0,65.23
344,2024,12,2024-12-01,total,87683.0,61.52
344,2024,12,2024-12-01,weekday,69911.0,60.81
344,2024,12,2024-12-01,weekend,17772.0,64.3
345,2024,12,2024-12-01,total,451638.0,52.62
345,2024,12,2024-12-01,weekday,367246.0,52.41
345,2024,12,2024-12-01,weekend,84392.0,53.52
346,2024,12,2024-12-01,total,111144.0,51.3
346,2024,12,2024-12-01,weekday,91914.0,51.59
346,2024,12,2024-12-01,weekend,19230.0,49.86
347,2024,12,2024-12-01,total,81672.0,50.03
347,2024,12,2024-12-01,weekday,68257.0,50.2
347,2024,12,2024-12-01,weekend,13415.0,49.15
348,2024,12,2024-12-01,total,90394.0,49.75
348,2024,12,2024-12-01,weekday,72652.0,49.76
348,2024,12,2024-12-01,weekend,17742.0,49.7
349,2024,12,2024-12-01,total,46328.0,55.53
349,2024,12,2024-12-01,weekday,37876.0,55.94
349,2024,12,2024-12-01,weekend,8452.0,53.7
350,2024,12,2024-12-01,total,68001.0,49.02
350,2024,12,2024-12-01,weekday,54449.0,49.16
350,2024,12,2024-12-01,weekend,13552.0,48.46
351,2024,12,2024-12-01,total,40715.0,50.36
351,2024,12,2024-12-01,weekday,33040.0,50.77
351,2024,12,2024-12-01,weekend,7675.0,48.63
352,2024,12,2024-12-01,total,91419.0,46.41
352,2024,12,2024-12-01,weekday,75142.0,46.83
352,2024,12,2024-12-01,weekend,16277.0,44.44
353,2024,12,2024-12-01,total,64606.0,64.23
353,2024,12,2024-12-01,weekday,54052.0,64.43
353,2024,12,2024-12-01,weekend,10554.0,63.2
354,2024,12,2024-12-01,total,108354.0,62.01
354,2024,12,2024-12-01,weekday,87819.0,61.39
354,2024,12,2024-12-01,weekend,20535.0,64.66
355,2024,12,2024-12-01,total,140465.0,62.26
355,2024,12,2024-12-01,weekday,117059.0,61.49
355,2024,12,2024-12-01,weekend,23406.0,66.11
356,2024,12,2024-12-01,total,176658.0,55.07
356,2024,12,2024-12-01,weekday,143333.0,54.66
356,2024,12,2024-12-01,weekend,33325.0,56.82
357,2024,12,2024-12-01,total,85662.0,58.24
357,2024,12,2024-12-01,weekday,70394.0,58.25
357,2024,12,2024-12-01,weekend,15268.0,58.21
358,2024,12,2024-12-01,total,127447.0,53.4
358,2024,12,2024-12-01,weekday,104609.0,53.6
358,2024,12,2024-12-01,weekend,22838.0,52.5
359,2024,12,2024-12-01,total,333747.0,55.3
359,2024,12,2024-12-01,weekday,280885.0,55.51
359,2024,12,2024-12-01,weekend,52862.0,54.18
360,2024,12,2024-12-01,total,102856.0,48.6
360,2024,12,2024-12-01,weekday,85202.0,49.3
360,2024,12,2024-12-01,weekend,17654.0,45.26
361,2024,12,2024-12-01,total,64913.0,57.02
361,2024,12,2024-12-01,weekday,55033.0,57.5
361,2024,12,2024-12-01,weekend,9880.0,54.39
362,2024,12,2024-12-01,total,35167.0,56.5
362,2024,12,2024-12-01,weekday,30491.0,57.15
362,2024,12,2024-12-01,weekend,4676.0,52.31
363,2024,12,2024-12-01,total,71038.0,54.29
363,2024,12,2024-12-01,weekday,59808.0,54.4
363,2024,12,2024-12-01,weekend,11230.0,53.69
364,2024,12,2024-12-01,total,41651.0,56.07
364,2024,12,2024-12-01,weekday,34868.0,56.2
364,2024,12,2024-12-01,weekend,6783.0,55.37
365,2024,12,2024-12-01,total,100156.0,54.07
365,2024,12,2024-12-01,weekday,82127.0,54.58
365,2024,12,2024-12-01,weekend,18029.0,51.71
366,2024,12,2024-12-01,total,220072.0,57.36
366,2024,12,2024-12-01,weekday,180145.0,57.8
366,2024,12,2024-12-01,weekend,39927.0,55.35
367,2024,12,2024-12-01,total,63770.0,53.42
367,2024,12,2024-12-01,weekday,51006.0,54.3
367,2024,12,2024-12-01,weekend,12764.0,49.93
368,2024,12,2024-12-01,total,93552.0,53.12
368,2024,12,2024-12-01,weekday,75778.0,53.75
368,2024,12,2024-12-01,weekend,17774.0,50.46
369,2024,12,2024-12-01,total,99109.0,52.68
369,2024,12,2024-12-01,weekday,79034.0,53.48
369,2024,12,2024-12-01,weekend,20075.0,49.54
370,2024,12,2024-12-01,total,32178.0,57.74
370,2024,12,2024-12-01,weekday,26178.0,58.19
370,2024,12,2024-12-01,weekend,6000.0,55.82
371,2024,12,2024-12-01,total,159928.0,57.85
371,2024,12,2024-12-01,weekday,129879.0,58.1
