puma,year,month,period,day_group,ridership,omny_pct
4405,2024,8,2024-08-01,weekend,78064.0,62.73
4406,2024,8,2024-08-01,total,911325.0,48.33
4406,2024,8,2024-08-01,weekday,744571.0,47.89
4406,2024,8,2024-08-01,weekend,166754.0,50.29
4407,2024,8,2024-08-01,total,1257477.0,46.15
4407,2024,8,2024-08-01,weekday,975409.0,45.66
4407,2024,8,2024-08-01,weekend,282068.0,47.86
4409,2024,8,2024-08-01,total,412780.0,43.72
4409,2024,8,2024-08-01,weekday,361286.0,43.76
4409,2024,8,2024-08-01,weekend,51494.0,43.43
4410,2024,8,2024-08-01,total,444947.0,42.31
4410,2024,8,2024-08-01,weekday,362187.0,42.21
4410,2024,8,2024-08-01,weekend,82760.0,42.73
4412,2024,8,2024-08-01,total,1730105.0,41.76
4412,2024,8,2024-08-01,weekday,1429660.0,41.4
4412,2024,8,2024-08-01,weekend,300445.0,43.48
4414,2024,8,2024-08-01,total,360935.0,50.17
4414,2024,8,2024-08-01,weekday,271385.0,47.69
4414,2024,8,2024-08-01,weekend,89550.0,57.71
4103,2024,9,2024-09-01,total,2413284.0,67.22
4103,2024,9,2024-09-01,weekday,1798620.0,65.71
4103,2024,9,2024-09-01,weekend,614664.0,71.64
4104,2024,9,2024-09-01,total,3764244.0,70.17
4104,2024,9,2024-09-01,weekday,2892240.0,69.55
4104,2024,9,2024-09-01,weekend,872004.0,72.22
4107,2024,9,2024-09-01,total,5925723.0,65.56
4107,2024,9,2024-09-01,weekday,4621406.0,64.52
4107,2024,9,2024-09-01,weekend,1304317.0,69.22
4108,2024,9,2024-09-01,total,4999579.0,64.83
4108,2024,9,2024-09-01,weekday,4136825.0,64.03
4108,2024,9,2024-09-01,weekend,862754.0,68.65
4109,2024,9,2024-09-01,total,2128753.0,61.97
4109,2024,9,2024-09-01,weekday,1708099.0,61.66
4109,2024,9,2024-09-01,weekend,420654.0,63.22
4110,2024,9,2024-09-01,total,1173726.0,56.7
4110,2024,9,2024-09-01,weekday,944154.0,56.12
4110,2024,9,2024-09-01,weekend,229572.0,59.06
4111,2024,9,2024-09-01,total,1452392.0,57.18
4111,2024,9,2024-09-01,weekday,1182402.0,56.92
4111,2024,9,2024-09-01,weekend,269990.0,58.31
4112,2024,9,2024-09-01,total,2201011.0,55.53
4112,2024,9,2024-09-01,weekday,1770102.0,55.48
4112,2024,9,2024-09-01,weekend,430909.0,55.74
4121,2024,9,2024-09-01,total,11637873.0,68.27
4121,2024,9,2024-09-01,weekday,9174062.0,67.14
4121,2024,9,2024-09-01,weekend,2463811.0,72.49
4165,2024,9,2024-09-01,total,22479741.0,67.91
4165,2024,9,2024-09-01,weekday,18005223.0,67.41
4165,2024,9,2024-09-01,weekend,4474518.0,69.93
4204,2024,9,2024-09-01,total,1209922.0,54.3
4204,2024,9,2024-09-01,weekday,930433.0,53.33
4204,2024,9,2024-09-01,weekend,279489.0,57.52
4205,2024,9,2024-09-01,total,773313.0,49.06
4205,2024,9,2024-09-01,weekday,628860.0,49.51
4205,2024,9,2024-09-01,weekend,144453.0,47.1
4207,2024,9,2024-09-01,total,888497.0,47.23
4207,2024,9,2024-09-01,weekday,724809.0,47.87
4207,2024,9,2024-09-01,weekend,163688.0,44.42
4208,2024,9,2024-09-01,total,477547.0,49.15
4208,2024,9,2024-09-01,weekday,391650.0,49.31
4208,2024,9,2024-09-01,weekend,85897.0,48.41
4209,2024,9,2024-09-01,total,501071.0,51.48
4209,2024,9,2024-09-01,weekday,409591.0,52.21
4209,2024,9,2024-09-01,weekend,91480.0,48.2
4210,2024,9,2024-09-01,total,435162.0,50.03
4210,2024,9,2024-09-01,weekday,364415.0,50.67
4210,2024,9,2024-09-01,weekend,70747.0,46.71
4211,2024,9,2024-09-01,total,355154.0,50.31
4211,2024,9,2024-09-01,weekday,310334.0,51.07
4211,2024,9,2024-09-01,weekend,44820.0,45.09
4212,2024,9,2024-09-01,total,546270.0,44.72
4212,2024,9,2024-09-01,weekday,464927.0,45.58
4212,2024,9,2024-09-01,weekend,81343.0,39.83
4221,2024,9,2024-09-01,total,1556081.0,50.39
4221,2024,9,2024-09-01,weekday,1315647.0,50.9
4221,2024,9,2024-09-01,weekend,240434.0,47.54
4263,2024,9,2024-09-01,total,412742.0,50.94
4263,2024,9,2024-09-01,weekday,355581.0,51.53
4263,2024,9,2024-09-01,weekend,57161.0,47.27
4301,2024,9,2024-09-01,total,2717882.0,75.18
4301,2024,9,2024-09-01,weekday,2032099.0,73.86
4301,2024,9,2024-09-01,weekend,685783.0,79.08
4302,2024,9,2024-09-01,total,3940692.0,67.14
4302,2024,9,2024-09-01,weekday,3169887.0,66.04
4302,2024,9,2024-09-01,weekend,770805.0,71.69
4303,2024,9,2024-09-01,total,1478537.0,65.77
4303,2024,9,2024-09-01,weekday,1184860.0,64.86
4303,2024,9,2024-09-01,weekend,293677.0,69.41
4304,2024,9,2024-09-01,total,1553335.0,69.93
4304,2024,9,2024-09-01,weekday,1224722.0,69.09
4304,2024,9,2024-09-01,weekend,328613.0,73.06
4305,2024,9,2024-09-01,total,967469.0,49.47
4305,2024,9,2024-09-01,weekday,789064.0,49.98
4305,2024,9,2024-09-01,weekend,178405.0,47.19
4306,2024,9,2024-09-01,total,2247771.0,67.25
4306,2024,9,2024-09-01,weekday,1755482.0,66.52
4306,2024,9,2024-09-01,weekend,492289.0,69.87
4307,2024,9,2024-09-01,total,1531446.0,56.26
4307,2024,9,2024-09-01,weekday,1225818.0,56.3
4307,2024,9,2024-09-01,weekend,305628.0,56.09
4308,2024,9,2024-09-01,total,219062.0,70.77
4308,2024,9,2024-09-01,weekday,184559.0,70.52
4308,2024,9,2024-09-01,weekend,34503.0,72.1
4309,2024,9,2024-09-01,total,1595789.0,58.08
4309,2024,9,2024-09-01,weekday,1302416.0,57.61
4309,2024,9,2024-09-01,weekend,293373.0,60.19
4310,2024,9,2024-09-01,total,592793.0,53.81
4310,2024,9,2024-09-01,weekday,485546.0,54.09
4310,2024,9,2024-09-01,weekend,107247.0,52.52
4311,2024,9,2024-09-01,total,1297599.0,46.42
4311,2024,9,2024-09-01,weekday,1046276.0,47.5
4311,2024,9,2024-09-01,weekend,251323.0,41.93
4312,2024,9,2024-09-01,total,824750.0,51.87
4312,2024,9,2024-09-01,weekday,681001.0,52.33
4312,2024,9,2024-09-01,weekend,143749.0,49.7
4313,2024,9,2024-09-01,total,777927.0,52.09
4313,2024,9,2024-09-01,weekday,617885.0,52.17
4313,2024,9,2024-09-01,weekend,160042.0,51.79
4314,2024,9,2024-09-01,total,1345614.0,55.05
4314,2024,9,2024-09-01,weekday,1125148.0,55.3
4314,2024,9,2024-09-01,weekend,220466.0,53.75
4315,2024,9,2024-09-01,total,1000190.0,51.54
4315,2024,9,2024-09-01,weekday,838442.0,52.0
4315,2024,9,2024-09-01,weekend,161748.0,49.17
4316,2024,9,2024-09-01,total,940620.0,51.9
4316,2024,9,2024-09-01,weekday,757647.0,51.78
4316,2024,9,2024-09-01,weekend,182973.0,52.41
4317,2024,9,2024-09-01,total,388472.0,52.49
4317,2024,9,2024-09-01,weekday,317410.0,52.36
4317,2024,9,2024-09-01,weekend,71062.0,53.09
4318,2024,9,2024-09-01,total,49355.0,36.56
4318,2024,9,2024-09-01,weekday,40902.0,37.25
4318,2024,9,2024-09-01,weekend,8453.0,33.21
4401,2024,9,2024-09-01,total,2214478.0,63.51
4401,2024,9,2024-09-01,weekday,1800826.0,63.2
4401,2024,9,2024-09-01,weekend,413652.0,64.87
4402,2024,9,2024-09-01,total,2672978.0,61.82
4402,2024,9,2024-09-01,weekday,2161150.0,61.52
4402,2024,9,2024-09-01,weekend,511828.0,63.08
4403,2024,9,2024-09-01,total,857286.0,49.85
4403,2024,9,2024-09-01,weekday,675118.0,50.52
4403,2024,9,2024-09-01,weekend,182168.0,47.37
4404,2024,9,2024-09-01,total,4029079.0,52.4
4404,2024,9,2024-09-01,weekday,3165269.0,52.55
4404,2024,9,2024-09-01,weekend,863810.0,51.89
4405,2024,9,2024-09-01,total,456973.0,63.42
4405,2024,9,2024-09-01,weekday,387845.0,62.59
4405,2024,9,2024-09-01,weekend,69128.0,68.1
4406,2024,9,2024-09-01,total,1005650.0,53.71
4406,2024,9,2024-09-01,weekday,818074.0,53.3
4406,2024,9,2024-09-01,weekend,187576.0,55.52
4407,2024,9,2024-09-01,total,1302841.0,50.21
4407,2024,9,2024-09-01,weekday,1013583.0,50.24
4407,2024,9,2024-09-01,weekend,289258.0,50.11
4409,2024,9,2024-09-01,total,520293.0,51.63
4409,2024,9,2024-09-01,weekday,430181.0,52.49
4409,2024,9,2024-09-01,weekend,90112.0,47.55
4410,2024,9,2024-09-01,total,442336.0,48.62
4410,2024,9,2024-09-01,weekday,397129.0,49.1
4410,2024,9,2024-09-01,weekend,45207.0,44.39
4412,2024,9,2024-09-01,total,1885388.0,46.95
4412,2024,9,2024-09-01,weekday,1554769.0,47.07
4412,2024,9,2024-09-01,weekend,330619.0,46.36
4414,2024,9,2024-09-01,total,348699.0,53.01
4414,2024,9,2024-09-01,weekday,284217.0,52.91
4414,2024,9,2024-09-01,weekend,64482.0,53.44
4103,2024,10,2024-10-01,total,2614546.0,68.04
4103,2024,10,2024-10-01,weekday,2037445.0,66.83
4103,2024,10,2024-10-01,weekend,577101.0,72.33
4104,2024,10,2024-10-01,total,4304067.0,70.72
4104,2024,10,2024-10-01,weekday,3420678.0,70.15
4104,2024,10,2024-10-01,weekend,883389.0,72.9
4107,2024,10,2024-10-01,total,6609909.0,66.23
4107,2024,10,2024-10-01,weekday,5293083.0,65.26
4107,2024,10,2024-10-01,weekend,1316826.0,70.14
4108,2024,10,2024-10-01,total,5434166.0,65.77
4108,2024,10,2024-10-01,weekday,4617046.0,65.06
4108,2024,10,2024-10-01,weekend,817120.0,69.84
4109,2024,10,2024-10-01,total,2280637.0,62.78
4109,2024,10,2024-10-01,weekday,1904093.0,62.64
4109,2024,10,2024-10-01,weekend,376544.0,63.5
4110,2024,10,2024-10-01,total,1378076.0,58.16
4110,2024,10,2024-10-01,weekday,1122797.0,57.73
4110,2024,10,2024-10-01,weekend,255279.0,60.07
4111,2024,10,2024-10-01,total,1649239.0,58.82
4111,2024,10,2024-10-01,weekday,1406540.0,58.67
4111,2024,10,2024-10-01,weekend,242699.0,59.72
4112,2024,10,2024-10-01,total,2430033.0,57.0
4112,2024,10,2024-10-01,weekday,2013041.0,56.87
4112,2024,10,2024-10-01,weekend,416992.0,57.61
4121,2024,10,2024-10-01,total,12833711.0,68.92
4121,2024,10,2024-10-01,weekday,10476809.0,67.97
4121,2024,10,2024-10-01,weekend,2356902.0,73.13
4165,2024,10,2024-10-01,total,25140256.0,68.65
4165,2024,10,2024-10-01,weekday,20767917.0,68.21
4165,2024,10,2024-10-01,weekend,4372339.0,70.74
4204,2024,10,2024-10-01,total,1245900.0,54.94
4204,2024,10,2024-10-01,weekday,1058739.0,55.4
4204,2024,10,2024-10-01,weekend,187161.0,52.3
4205,2024,10,2024-10-01,total,871514.0,51.12
4205,2024,10,2024-10-01,weekday,737611.0,51.61
4205,2024,10,2024-10-01,weekend,133903.0,48.45
4207,2024,10,2024-10-01,total,954895.0,49.25
4207,2024,10,2024-10-01,weekday,807009.0,49.77
4207,2024,10,2024-10-01,weekend,147886.0,46.4
4208,2024,10,2024-10-01,total,508649.0,50.53
4208,2024,10,2024-10-01,weekday,427102.0,50.54
4208,2024,10,2024-10-01,weekend,81547.0,50.45
4209,2024,10,2024-10-01,total,534959.0,53.41
4209,2024,10,2024-10-01,weekday,455189.0,54.03
4209,2024,10,2024-10-01,weekend,79770.0,49.89
4210,2024,10,2024-10-01,total,479535.0,51.98
4210,2024,10,2024-10-01,weekday,412500.0,52.58
4210,2024,10,2024-10-01,weekend,67035.0,48.28
4211,2024,10,2024-10-01,total,402249.0,52.82
4211,2024,10,2024-10-01,weekday,356421.0,53.1
4211,2024,10,2024-10-01,weekend,45828.0,50.62
4212,2024,10,2024-10-01,total,592489.0,47.3
4212,2024,10,2024-10-01,weekday,525899.0,47.75
4212,2024,10,2024-10-01,weekend,66590.0,43.8
4221,2024,10,2024-10-01,total,1781273.0,52.71
4221,2024,10,2024-10-01,weekday,1525311.0,53.21
4221,2024,10,2024-10-01,weekend,255962.0,49.72
4263,2024,10,2024-10-01,total,497855.0,53.53
4263,2024,10,2024-10-01,weekday,425966.0,53.73
4263,2024,10,2024-10-01,weekend,71889.0,52.33
4301,2024,10,2024-10-01,total,2943588.0,76.3
4301,2024,10,2024-10-01,weekday,2300841.0,75.14
4301,2024,10,2024-10-01,weekend,642747.0,80.46
4302,2024,10,2024-10-01,total,4237842.0,67.9
4302,2024,10,2024-10-01,weekday,3547827.0,67.2
4302,2024,10,2024-10-01,weekend,690015.0,71.51
4303,2024,10,2024-10-01,total,1618031.0,66.69
4303,2024,10,2024-10-01,weekday,1332812.0,66.2
4303,2024,10,2024-10-01,weekend,285219.0,68.96
4304,2024,10,2024-10-01,total,1728080.0,70.95
4304,2024,10,2024-10-01,weekday,1404214.0,70.37
4304,2024,10,2024-10-01,weekend,323866.0,73.46
4305,2024,10,2024-10-01,total,1096761.0,52.05
4305,2024,10,2024-10-01,weekday,921932.0,52.45
4305,2024,10,2024-10-01,weekend,174829.0,49.91
4306,2024,10,2024-10-01,total,2472954.0,67.85
4306,2024,10,2024-10-01,weekday,2007977.0,67.4
4306,2024,10,2024-10-01,weekend,464977.0,69.8
4307,2024,10,2024-10-01,total,1708864.0,58.3
4307,2024,10,2024-10-01,weekday,1412512.0,58.52
4307,2024,10,2024-10-01,weekend,296352.0,57.22
4308,2024,10,2024-10-01,total,224435.0,72.1
4308,2024,10,2024-10-01,weekday,202635.0,71.87
4308,2024,10,2024-10-01,weekend,21800.0,74.17
4309,2024,10,2024-10-01,total,1673580.0,59.4
4309,2024,10,2024-10-01,weekday,1407634.0,59.01
4309,2024,10,2024-10-01,weekend,265946.0,61.49
4310,2024,10,2024-10-01,total,612344.0,55.52
4310,2024,10,2024-10-01,weekday,537661.0,55.71
4310,2024,10,2024-10-01,weekend,74683.0,54.18
4311,2024,10,2024-10-01,total,1383779.0,48.43
4311,2024,10,2024-10-01,weekday,1146960.0,49.39
4311,2024,10,2024-10-01,weekend,236819.0,43.76
4312,2024,10,2024-10-01,total,884586.0,53.58
4312,2024,10,2024-10-01,weekday,738647.0,53.9
4312,2024,10,2024-10-01,weekend,145939.0,51.93
4313,2024,10,2024-10-01,total,788008.0,52.6
4313,2024,10,2024-10-01,weekday,651629.0,52.86
4313,2024,10,2024-10-01,weekend,136379.0,51.34
4314,2024,10,2024-10-01,total,1379632.0,56.23
4314,2024,10,2024-10-01,weekday,1221110.0,56.52
4314,2024,10,2024-10-01,weekend,158522.0,54.03
4315,2024,10,2024-10-01,total,1029264.0,52.69
4315,2024,10,2024-10-01,weekday,898651.0,53.06
4315,2024,10,2024-10-01,weekend,130613.0,50.14
4316,2024,10,2024-10-01,total,1031775.0,53.82
4316,2024,10,2024-10-01,weekday,863823.0,53.72
4316,2024,10,2024-10-01,weekend,167952.0,54.32
4317,2024,10,2024-10-01,total,425006.0,53.86
4317,2024,10,2024-10-01,weekday,353304.0,53.6
4317,2024,10,2024-10-01,weekend,71702.0,55.15
4318,2024,10,2024-10-01,total,54389.0,39.14
4318,2024,10,2024-10-01,weekday,46321.0,39.79
4318,2024,10,2024-10-01,weekend,8068.0,35.39
4401,2024,10,2024-10-01,total,2471509.0,64.6
4401,2024,10,2024-10-01,weekday,2067474.0,64.32
4401,2024,10,2024-10-01,weekend,404035.0,66.01
4402,2024,10,2024-10-01,total,2926974.0,62.92
4402,2024,10,2024-10-01,weekday,2458583.0,62.76
4402,2024,10,2024-10-01,weekend,468391.0,63.77
4403,2024,10,2024-10-01,total,922077.0,52.25
4403,2024,10,2024-10-01,weekday,756762.0,52.75
4403,2024,10,2024-10-01,weekend,165315.0,49.98
4404,2024,10,2024-10-01,total,4252052.0,52.33
4404,2024,10,2024-10-01,weekday,3441498.0,52.89
4404,2024,10,2024-10-01,weekend,810554.0,49.95
4405,2024,10,2024-10-01,total,538885.0,64.94
4405,2024,10,2024-10-01,weekday,459344.0,64.53
4405,2024,10,2024-10-01,weekend,79541.0,67.3
4406,2024,10,2024-10-01,total,1079914.0,54.41
4406,2024,10,2024-10-01,weekday,913241.0,54.3
4406,2024,10,2024-10-01,weekend,166673.0,54.97
4407,2024,10,2024-10-01,total,1232110.0,50.92
4407,2024,10,2024-10-01,weekday,1102503.0,50.95
4407,2024,10,2024-10-01,weekend,129607.0,50.64
4409,2024,10,2024-10-01,total,562503.0,53.58
4409,2024,10,2024-10-01,weekday,489616.0,54.16
4409,2024,10,2024-10-01,weekend,72887.0,49.64
4410,2024,10,2024-10-01,total,480740.0,50.06
4410,2024,10,2024-10-01,weekday,443918.0,50.28
4410,2024,10,2024-10-01,weekend,36822.0,47.4
4412,2024,10,2024-10-01,total,2066276.0,48.8
4412,2024,10,2024-10-01,weekday,1768907.0,48.86
4412,2024,10,2024-10-01,weekend,297369.0,48.38
4414,2024,10,2024-10-01,total,346641.0,53.48
4414,2024,10,2024-10-01,weekday,301816.0,53.64
4414,2024,10,2024-10-01,weekend,44825.0,52.43
4103,2024,11,2024-11-01,total,2394872.0,69.86
4103,2024,11,2024-11-01,weekday,1747514.0,68.2
4103,2024,11,2024-11-01,weekend,647358.0,74.33
4104,2024,11,2024-11-01,total,3700616.0,72.19
4104,2024,11,2024-11-01,weekday,2804760.0,71.29
4104,2024,11,2024-11-01,weekend,895856.0,74.98
4107,2024,11,2024-11-01,total,6038887.0,67.69
4107,2024,11,2024-11-01,weekday,4555268.0,66.4
4107,2024,11,2024-11-01,weekend,1483619.0,71.64
4108,2024,11,2024-11-01,total,4977017.0,67.52
4108,2024,11,2024-11-01,weekday,3963411.0,66.25
4108,2024,11,2024-11-01,weekend,1013606.0,72.44
4109,2024,11,2024-11-01,total,1953635.0,63.68
4109,2024,11,2024-11-01,weekday,1580989.0,63.43
4109,2024,11,2024-11-01,weekend,372646.0,64.73
4110,2024,11,2024-11-01,total,1263989.0,59.31
4110,2024,11,2024-11-01,weekday,974979.0,58.65
4110,2024,11,2024-11-01,weekend,289010.0,61.51
4111,2024,11,2024-11-01,total,1512931.0,59.71
4111,2024,11,2024-11-01,weekday,1213391.0,59.29
4111,2024,11,2024-11-01,weekend,299540.0,61.37
4112,2024,11,2024-11-01,total,2187429.0,57.78
4112,2024,11,2024-11-01,weekday,1735672.0,57.77
4112,2024,11,2024-11-01,weekend,451757.0,57.83
4121,2024,11,2024-11-01,total,11210474.0,70.48
4121,2024,11,2024-11-01,weekday,8637399.0,69.23
4121,2024,11,2024-11-01,weekend,2573075.0,74.68
4165,2024,11,2024-11-01,total,23021807.0,70.1
4165,2024,11,2024-11-01,weekday,17858286.0,69.34
4165,2024,11,2024-11-01,weekend,5163521.0,72.7
4204,2024,11,2024-11-01,total,1066903.0,52.85
4204,2024,11,2024-11-01,weekday,841576.0,52.68
4204,2024,11,2024-11-01,weekend,225327.0,53.49
4205,2024,11,2024-11-01,total,789557.0,52.03
4205,2024,11,2024-11-01,weekday,646430.0,52.57
4205,2024,11,2024-11-01,weekend,143127.0,49.6
4207,2024,11,2024-11-01,total,858331.0,49.88
4207,2024,11,2024-11-01,weekday,696258.0,50.49
4207,2024,11,2024-11-01,weekend,162073.0,47.26
4208,2024,11,2024-11-01,total,455505.0,50.61
4208,2024,11,2024-11-01,weekday,363627.0,50.72
4208,2024,11,2024-11-01,weekend,91878.0,50.18
4209,2024,11,2024-11-01,total,462290.0,54.24
4209,2024,11,2024-11-01,weekday,389465.0,54.78
4209,2024,11,2024-11-01,weekend,72825.0,51.32
4210,2024,11,2024-11-01,total,403221.0,52.5
4210,2024,11,2024-11-01,weekday,348338.0,53.05
4210,2024,11,2024-11-01,weekend,54883.0,48.99
4211,2024,11,2024-11-01,total,364628.0,53.28
4211,2024,11,2024-11-01,weekday,302485.0,53.84
4211,2024,11,2024-11-01,weekend,62143.0,50.59
4212,2024,11,2024-11-01,total,547741.0,47.54
4212,2024,11,2024-11-01,weekday,448084.0,48.21
4212,2024,11,2024-11-01,weekend,99657.0,44.56
4221,2024,11,2024-11-01,total,1650708.0,53.83
4221,2024,11,2024-11-01,weekday,1340948.0,54.29
4221,2024,11,2024-11-01,weekend,309760.0,51.84
4263,2024,11,2024-11-01,total,461888.0,54.46
4263,2024,11,2024-11-01,weekday,376964.0,54.7
4263,2024,11,2024-11-01,weekend,84924.0,53.39
4301,2024,11,2024-11-01,total,2733145.0,77.38
4301,2024,11,2024-11-01,weekday,1981698.0,75.63
4301,2024,11,2024-11-01,weekend,751447.0,82.0
4302,2024,11,2024-11-01,total,3759746.0,69.27
4302,2024,11,2024-11-01,weekday,2964228.0,68.13
4302,2024,11,2024-11-01,weekend,795518.0,73.52
4303,2024,11,2024-11-01,total,1498368.0,67.44
4303,2024,11,2024-11-01,weekday,1167216.0,66.6
4303,2024,11,2024-11-01,weekend,331152.0,70.39
4304,2024,11,2024-11-01,total,1582010.0,71.87
4304,2024,11,2024-11-01,weekday,1216603.0,71.11
4304,2024,11,2024-11-01,weekend,365407.0,74.41
4305,2024,11,2024-11-01,total,962430.0,52.45
4305,2024,11,2024-11-01,weekday,792775.0,52.94
4305,2024,11,2024-11-01,weekend,169655.0,50.19
4306,2024,11,2024-11-01,total,2237702.0,68.98
4306,2024,11,2024-11-01,weekday,1723660.0,68.17
4306,2024,11,2024-11-01,weekend,514042.0,71.7
4307,2024,11,2024-11-01,total,1542917.0,60.08
4307,2024,11,2024-11-01,weekday,1221481.0,60.31
4307,2024,11,2024-11-01,weekend,321436.0,59.19
4308,2024,11,2024-11-01,total,214866.0,73.2
4308,2024,11,2024-11-01,weekday,173958.0,72.77
4308,2024,11,2024-11-01,weekend,40908.0,74.99
4309,2024,11,2024-11-01,total,1545774.0,60.38
4309,2024,11,2024-11-01,weekday,1225281.0,59.83
4309,2024,11,2024-11-01,weekend,320493.0,62.48
4310,2024,11,2024-11-01,total,590386.0,56.42
4310,2024,11,2024-11-01,weekday,473022.0,56.54
4310,2024,11,2024-11-01,weekend,117364.0,55.92
4311,2024,11,2024-11-01,total,1259099.0,48.75
4311,2024,11,2024-11-01,weekday,996626.0,49.79
4311,2024,11,2024-11-01,weekend,262473.0,44.77
4312,2024,11,2024-11-01,total,824970.0,54.57
4312,2024,11,2024-11-01,weekday,672370.0,54.91
4312,2024,11,2024-11-01,weekend,152600.0,53.1
4313,2024,11,2024-11-01,total,677654.0,52.29
4313,2024,11,2024-11-01,weekday,542889.0,52.84
4313,2024,11,2024-11-01,weekend,134765.0,50.1
4314,2024,11,2024-11-01,total,1290558.0,57.38
4314,2024,11,2024-11-01,weekday,1063152.0,57.45
4314,2024,11,2024-11-01,weekend,227406.0,57.02
4315,2024,11,2024-11-01,total,961514.0,52.92
4315,2024,11,2024-11-01,weekday,793179.0,53.4
4315,2024,11,2024-11-01,weekend,168335.0,50.66
4316,2024,11,2024-11-01,total,936970.0,54.37
4316,2024,11,2024-11-01,weekday,739791.0,54.16
4316,2024,11,2024-11-01,weekend,197179.0,55.15
4317,2024,11,2024-11-01,total,368412.0,54.6
4317,2024,11,2024-11-01,weekday,308512.0,54.41
4317,2024,11,2024-11-01,weekend,59900.0,55.54
4318,2024,11,2024-11-01,total,41426.0,39.73
4318,2024,11,2024-11-01,weekday,38897.0,40.35
4318,2024,11,2024-11-01,weekend,2529.0,30.21
4401,2024,11,2024-11-01,total,2230951.0,66.34
4401,2024,11,2024-11-01,weekday,1760764.0,65.89
4401,2024,11,2024-11-01,weekend,470187.0,68.01
4402,2024,11,2024-11-01,total,2604076.0,63.63
4402,2024,11,2024-11-01,weekday,2077883.0,63.33
4402,2024,11,2024-11-01,weekend,526193.0,64.84
4403,2024,11,2024-11-01,total,850359.0,55.02
4403,2024,11,2024-11-01,weekday,668426.0,55.57
4403,2024,11,2024-11-01,weekend,181933.0,52.99
4404,2024,11,2024-11-01,total,3840633.0,53.05
4404,2024,11,2024-11-01,weekday,2967627.0,53.54
4404,2024,11,2024-11-01,weekend,873006.0,51.39
4405,2024,11,2024-11-01,total,476343.0,66.29
4405,2024,11,2024-11-01,weekday,395679.0,65.95
4405,2024,11,2024-11-01,weekend,80664.0,67.95
4406,2024,11,2024-11-01,total,971851.0,54.75
4406,2024,11,2024-11-01,weekday,789189.0,54.95
4406,2024,11,2024-11-01,weekend,182662.0,53.86
4407,2024,11,2024-11-01,total,1171629.0,51.39
4407,2024,11,2024-11-01,weekday,950822.0,51.39
4407,2024,11,2024-11-01,weekend,220807.0,51.39
4409,2024,11,2024-11-01,total,494927.0,55.5
4409,2024,11,2024-11-01,weekday,422556.0,56.11
4409,2024,11,2024-11-01,weekend,72371.0,51.95
4410,2024,11,2024-11-01,total,462846.0,50.49
4410,2024,11,2024-11-01,weekday,382070.0,51.01
4410,2024,11,2024-11-01,weekend,80776.0,48.04
4412,2024,11,2024-11-01,total,1868948.0,50.13
4412,2024,11,2024-11-01,weekday,1534776.0,50.29
4412,2024,11,2024-11-01,weekend,334172.0,49.4
4414,2024,11,2024-11-01,total,315693.0,56.15
4414,2024,11,2024-11-01,weekday,256689.0,55.72
4414,2024,11,2024-11-01,weekend,59004.0,58.05
4103,2024,12,2024-12-01,total,2444539.0,69.62
4103,2024,12,2024-12-01,weekday,1799858.0,68.12
4103,2024,12,2024-12-01,weekend,644681.0,73.82
4104,2024,12,2024-12-01,total,3844675.0,72.41
4104,2024,12,2024-12-01,weekday,2937492.0,71.73
4104,2024,12,2024-12-01,weekend,907183.0,74.61
4107,2024,12,2024-12-01,total,5971478.0,67.48
4107,2024,12,2024-12-01,weekday,4620055.0,66.69
4107,2024,12,2024-12-01,weekend,1351423.0,70.18
4108,2024,12,2024-12-01,total,4892945.0,67.84
4108,2024,12,2024-12-01,weekday,3972523.0,67.03
4108,2024,12,2024-12-01,weekend,920422.0,71.38
4109,2024,12,2024-12-01,total,1839609.0,62.88
4109,2024,12,2024-12-01,weekday,1488206.0,62.87
4109,2024,12,2024-12-01,weekend,351403.0,62.95
4110,2024,12,2024-12-01,total,1238833.0,59.8
4110,2024,12,2024-12-01,weekday,971390.0,59.09
4110,2024,12,2024-12-01,weekend,267443.0,62.38
4111,2024,12,2024-12-01,total,1467834.0,60.46
4111,2024,12,2024-12-01,weekday,1193889.0,60.15
4111,2024,12,2024-12-01,weekend,273945.0,61.83
4112,2024,12,2024-12-01,total,2142381.0,58.72
4112,2024,12,2024-12-01,weekday,1716916.0,58.72
4112,2024,12,2024-12-01,weekend,425465.0,58.71
4121,2024,12,2024-12-01,total,11605856.0,70.19
4121,2024,12,2024-12-01,weekday,9049559.0,69.27
4121,2024,12,2024-12-01,weekend,2556297.0,73.44
4165,2024,12,2024-12-01,total,24754302.0,70.62
4165,2024,12,2024-12-01,weekday,19257396.0,70.04
4165,2024,12,2024-12-01,weekend,5496906.0,72.66
4204,2024,12,2024-12-01,total,1030660.0,53.25
4204,2024,12,2024-12-01,weekday,831294.0,53.49
4204,2024,12,2024-12-01,weekend,199366.0,52.21
4205,2024,12,2024-12-01,total,774681.0,53.32
4205,2024,12,2024-12-01,weekday,633342.0,53.78
4205,2024,12,2024-12-01,weekend,141339.0,51.29
4207,2024,12,2024-12-01,total,826466.0,51.66
4207,2024,12,2024-12-01,weekday,674881.0,52.15
4207,2024,12,2024-12-01,weekend,151585.0,49.45
4208,2024,12,2024-12-01,total,425677.0,51.2
4208,2024,12,2024-12-01,weekday,349849.0,51.46
4208,2024,12,2024-12-01,weekend,75828.0,50.0
4209,2024,12,2024-12-01,total,476503.0,55.03
4209,2024,12,2024-12-01,weekday,385963.0,55.66
