puma,year,month,period,day_group,ridership,baseline,baseline_comparison,omny_pct
4303,2023,7,2023-07-01,weekend,323567.0,425633.67,0.7602,56.46
4304,2023,7,2023-07-01,total,1334862.0,1989936.0,0.6708,55.33
4304,2023,7,2023-07-01,weekday,987984.0,1584650.33,0.6235,53.59
4304,2023,7,2023-07-01,weekend,346878.0,405285.66,0.8559,60.26
4305,2023,7,2023-07-01,total,853750.0,1513399.66,0.5641,32.53
4305,2023,7,2023-07-01,weekday,678445.0,1238509.0,0.5478,32.19
4305,2023,7,2023-07-01,weekend,175305.0,274890.66,0.6377,33.86
4306,2023,7,2023-07-01,total,1815729.0,2559482.66,0.7094,51.99
4306,2023,7,2023-07-01,weekday,1378521.0,2082522.01,0.6619,50.55
4306,2023,7,2023-07-01,weekend,437208.0,476960.66,0.9167,56.5
4307,2023,7,2023-07-01,total,1340656.0,1854634.67,0.7229,40.49
4307,2023,7,2023-07-01,weekday,1030322.0,1493094.67,0.6901,40.03
4307,2023,7,2023-07-01,weekend,310334.0,361540.0,0.8584,42.0
4308,2023,7,2023-07-01,total,196407.0,296904.33,0.6615,58.81
4308,2023,7,2023-07-01,weekday,152952.0,241718.33,0.6328,58.08
4308,2023,7,2023-07-01,weekend,43455.0,55186.0,0.7874,61.41
4309,2023,7,2023-07-01,total,1364707.0,2069757.66,0.6594,43.92
4309,2023,7,2023-07-01,weekday,1050713.0,1668747.34,0.6296,42.47
4309,2023,7,2023-07-01,weekend,313994.0,401010.33,0.783,48.75
4310,2023,7,2023-07-01,total,512509.0,665810.99,0.7698,38.14
4310,2023,7,2023-07-01,weekday,404054.0,572313.0,0.706,37.72
4310,2023,7,2023-07-01,weekend,108455.0,93498.0,1.16,39.67
4311,2023,7,2023-07-01,total,1117120.0,1574375.66,0.7096,30.48
4311,2023,7,2023-07-01,weekday,870591.0,1282512.66,0.6788,30.44
4311,2023,7,2023-07-01,weekend,246529.0,291863.0,0.8447,30.62
4312,2023,7,2023-07-01,total,723676.0,922785.67,0.7842,35.64
4312,2023,7,2023-07-01,weekday,579327.0,764984.33,0.7573,35.46
4312,2023,7,2023-07-01,weekend,144349.0,157801.34,0.9148,36.34
4313,2023,7,2023-07-01,total,893407.0,1305331.0,0.6844,37.27
4313,2023,7,2023-07-01,weekday,641365.0,955931.34,0.6709,35.91
4313,2023,7,2023-07-01,weekend,252042.0,349399.67,0.7214,40.73
4314,2023,7,2023-07-01,total,1159700.0,1846103.0,0.6282,39.19
4314,2023,7,2023-07-01,weekday,910313.0,1524904.0,0.597,38.37
4314,2023,7,2023-07-01,weekend,249387.0,321199.0,0.7764,42.2
4315,2023,7,2023-07-01,total,887151.0,1317625.67,0.6733,37.54
4315,2023,7,2023-07-01,weekday,710402.0,1092763.32,0.6501,37.22
4315,2023,7,2023-07-01,weekend,176749.0,224862.32,0.786,38.81
4316,2023,7,2023-07-01,total,769307.0,1354791.5,0.5678,34.34
4316,2023,7,2023-07-01,weekday,591610.0,1096683.34,0.5395,32.94
4316,2023,7,2023-07-01,weekend,177697.0,258108.17,0.6885,39.01
4317,2023,7,2023-07-01,total,336255.0,502399.67,0.6693,36.07
4317,2023,7,2023-07-01,weekday,265402.0,435447.0,0.6095,35.1
4317,2023,7,2023-07-01,weekend,70853.0,66952.67,1.0583,39.69
4318,2023,7,2023-07-01,total,51692.0,293467.0,0.1761,25.96
4318,2023,7,2023-07-01,weekday,44202.0,248435.67,0.1779,25.62
4318,2023,7,2023-07-01,weekend,7490.0,45031.33,0.1663,27.97
4401,2023,7,2023-07-01,total,1862693.0,2886142.17,0.6454,48.38
4401,2023,7,2023-07-01,weekday,1474582.0,2486659.33,0.593,47.69
4401,2023,7,2023-07-01,weekend,388111.0,399482.84,0.9715,51.02
4402,2023,7,2023-07-01,total,2410711.0,3381829.32,0.7128,46.25
4402,2023,7,2023-07-01,weekday,1880256.0,2782689.67,0.6757,45.27
4402,2023,7,2023-07-01,weekend,530455.0,599139.65,0.8854,49.69
4403,2023,7,2023-07-01,total,656595.0,1138986.99,0.5765,31.67
4403,2023,7,2023-07-01,weekday,488192.0,899767.0,0.5426,31.49
4403,2023,7,2023-07-01,weekend,168403.0,239220.0,0.704,32.18
4404,2023,7,2023-07-01,total,3751680.0,4589963.32,0.8174,35.59
4404,2023,7,2023-07-01,weekday,2834931.0,3677073.33,0.771,35.41
4404,2023,7,2023-07-01,weekend,916749.0,912889.99,1.0042,36.15
4405,2023,7,2023-07-01,total,399787.0,469526.66,0.8515,47.34
4405,2023,7,2023-07-01,weekday,326699.0,390191.67,0.8373,46.45
4405,2023,7,2023-07-01,weekend,73088.0,79335.01,0.9213,51.31
4406,2023,7,2023-07-01,total,888604.0,1427409.0,0.6225,37.91
4406,2023,7,2023-07-01,weekday,714311.0,1142723.67,0.6251,37.66
4406,2023,7,2023-07-01,weekend,174293.0,284685.34,0.6122,38.95
4407,2023,7,2023-07-01,total,1156454.0,1522978.67,0.7593,32.29
4407,2023,7,2023-07-01,weekday,873200.0,1211228.0,0.7209,31.56
4407,2023,7,2023-07-01,weekend,283254.0,311750.67,0.9086,34.52
4409,2023,7,2023-07-01,total,403817.0,664665.83,0.6075,33.72
4409,2023,7,2023-07-01,weekday,342926.0,570505.33,0.6011,33.86
4409,2023,7,2023-07-01,weekend,60891.0,94160.49,0.6467,32.91
4410,2023,7,2023-07-01,total,452517.0,752630.66,0.6012,32.54
4410,2023,7,2023-07-01,weekday,359192.0,615115.0,0.5839,32.51
4410,2023,7,2023-07-01,weekend,93325.0,137515.67,0.6786,32.67
4412,2023,7,2023-07-01,total,1543688.0,2407599.34,0.6412,29.27
4412,2023,7,2023-07-01,weekday,1285987.0,2100254.34,0.6123,29.08
4412,2023,7,2023-07-01,weekend,257701.0,307344.99,0.8385,30.21
4414,2023,7,2023-07-01,total,326255.0,528581.67,0.6172,38.38
4414,2023,7,2023-07-01,weekday,237649.0,393290.0,0.6043,35.33
4414,2023,7,2023-07-01,weekend,88606.0,135291.66,0.6549,46.57
4103,2023,8,2023-08-01,total,2153366.0,2687078.0,0.8014,54.2
4103,2023,8,2023-08-01,weekday,1717769.0,2190298.66,0.7843,52.14
4103,2023,8,2023-08-01,weekend,435597.0,496779.33,0.8768,62.33
4104,2023,8,2023-08-01,total,3367567.0,4413354.66,0.763,55.82
4104,2023,8,2023-08-01,weekday,2759107.0,3683842.33,0.749,55.32
4104,2023,8,2023-08-01,weekend,608460.0,729512.34,0.8341,58.08
4107,2023,8,2023-08-01,total,5153798.0,7217057.84,0.7141,51.15
4107,2023,8,2023-08-01,weekday,4131560.0,5988694.84,0.6899,50.08
4107,2023,8,2023-08-01,weekend,1022238.0,1228363.0,0.8322,55.47
4108,2023,8,2023-08-01,total,4364758.0,6032962.0,0.7235,51.28
4108,2023,8,2023-08-01,weekday,3680030.0,5160746.68,0.7131,50.44
4108,2023,8,2023-08-01,weekend,684728.0,872215.34,0.785,55.79
4109,2023,8,2023-08-01,total,1715002.0,2613324.33,0.6563,45.31
4109,2023,8,2023-08-01,weekday,1385745.0,2123902.66,0.6525,44.61
4109,2023,8,2023-08-01,weekend,329257.0,489421.66,0.6727,48.24
4110,2023,8,2023-08-01,total,1055976.0,1835918.65,0.5752,41.04
4110,2023,8,2023-08-01,weekday,873666.0,1544897.16,0.5655,40.3
4110,2023,8,2023-08-01,weekend,182310.0,291021.51,0.6264,44.55
4111,2023,8,2023-08-01,total,1316907.0,2153684.33,0.6115,41.29
4111,2023,8,2023-08-01,weekday,1074709.0,1769628.66,0.6073,40.5
4111,2023,8,2023-08-01,weekend,242198.0,384055.66,0.6306,44.81
4112,2023,8,2023-08-01,total,1998743.0,3197514.16,0.6251,40.33
4112,2023,8,2023-08-01,weekday,1639505.0,2636972.84,0.6217,39.83
4112,2023,8,2023-08-01,weekend,359238.0,560541.34,0.6409,42.58
4121,2023,8,2023-08-01,total,10589159.0,15920453.0,0.6651,52.66
4121,2023,8,2023-08-01,weekday,8627950.0,13584712.34,0.6351,51.81
4121,2023,8,2023-08-01,weekend,1961209.0,2335740.68,0.8397,56.4
4165,2023,8,2023-08-01,total,20693481.0,31709167.15,0.6526,52.39
4165,2023,8,2023-08-01,weekday,17070642.0,27253468.33,0.6264,51.94
4165,2023,8,2023-08-01,weekend,3622839.0,4455698.84,0.8131,54.52
4204,2023,8,2023-08-01,total,1087321.0,1805955.0,0.6021,37.96
4204,2023,8,2023-08-01,weekday,834588.0,1449671.33,0.5757,35.16
4204,2023,8,2023-08-01,weekend,252733.0,356283.66,0.7094,47.21
4205,2023,8,2023-08-01,total,685629.0,1371028.17,0.5001,31.2
4205,2023,8,2023-08-01,weekday,580844.0,1122301.16,0.5175,31.16
4205,2023,8,2023-08-01,weekend,104785.0,248727.0,0.4213,31.41
4207,2023,8,2023-08-01,total,843389.0,1479992.33,0.5699,32.57
4207,2023,8,2023-08-01,weekday,703452.0,1214706.33,0.5791,32.46
4207,2023,8,2023-08-01,weekend,139937.0,265285.99,0.5275,33.08
4208,2023,8,2023-08-01,total,438382.0,641264.17,0.6836,34.7
4208,2023,8,2023-08-01,weekday,362331.0,544505.17,0.6654,34.48
4208,2023,8,2023-08-01,weekend,76051.0,96759.0,0.786,35.74
4209,2023,8,2023-08-01,total,528284.0,838211.67,0.6303,33.51
4209,2023,8,2023-08-01,weekday,433635.0,689507.34,0.6289,33.34
4209,2023,8,2023-08-01,weekend,94649.0,148704.33,0.6365,34.27
4210,2023,8,2023-08-01,total,360212.0,701098.0,0.5138,32.72
4210,2023,8,2023-08-01,weekday,318298.0,594635.65,0.5353,33.02
4210,2023,8,2023-08-01,weekend,41914.0,106462.33,0.3937,30.5
4211,2023,8,2023-08-01,total,381298.0,584075.33,0.6528,35.06
4211,2023,8,2023-08-01,weekday,326994.0,514596.67,0.6354,35.16
4211,2023,8,2023-08-01,weekend,54304.0,69478.67,0.7816,34.45
4212,2023,8,2023-08-01,total,517264.0,937884.68,0.5515,27.56
4212,2023,8,2023-08-01,weekday,437922.0,811966.0,0.5393,27.66
4212,2023,8,2023-08-01,weekend,79342.0,125918.66,0.6301,27.0
4221,2023,8,2023-08-01,total,1424024.0,2446630.66,0.582,31.74
4221,2023,8,2023-08-01,weekday,1201247.0,2078600.34,0.5779,31.6
4221,2023,8,2023-08-01,weekend,222777.0,368030.33,0.6053,32.46
4263,2023,8,2023-08-01,total,415644.0,695155.34,0.5979,31.86
4263,2023,8,2023-08-01,weekday,349539.0,585219.32,0.5973,31.56
4263,2023,8,2023-08-01,weekend,66105.0,109936.0,0.6013,33.39
4301,2023,8,2023-08-01,total,2484045.0,3117621.66,0.7968,62.8
4301,2023,8,2023-08-01,weekday,1928676.0,2544677.67,0.7579,61.09
4301,2023,8,2023-08-01,weekend,555369.0,572943.99,0.9693,68.76
4302,2023,8,2023-08-01,total,3334615.0,4761976.33,0.7003,51.96
4302,2023,8,2023-08-01,weekday,2704870.0,4042800.99,0.6691,50.55
4302,2023,8,2023-08-01,weekend,629745.0,719175.32,0.8756,57.98
4303,2023,8,2023-08-01,total,1397482.0,2161339.99,0.6466,52.13
4303,2023,8,2023-08-01,weekday,1129695.0,1762830.67,0.6408,51.06
4303,2023,8,2023-08-01,weekend,267787.0,398509.32,0.672,56.64
4304,2023,8,2023-08-01,total,1339936.0,2011218.0,0.6662,54.82
4304,2023,8,2023-08-01,weekday,1066712.0,1641333.34,0.6499,53.37
4304,2023,8,2023-08-01,weekend,273224.0,369884.66,0.7387,60.46
4305,2023,8,2023-08-01,total,899039.0,1532018.68,0.5868,32.25
4305,2023,8,2023-08-01,weekday,761378.0,1283243.67,0.5933,31.97
4305,2023,8,2023-08-01,weekend,137661.0,248775.02,0.5534,33.76
4306,2023,8,2023-08-01,total,1857842.0,2572606.33,0.7222,51.65
4306,2023,8,2023-08-01,weekday,1509605.0,2131556.35,0.7082,50.56
4306,2023,8,2023-08-01,weekend,348237.0,441050.0,0.7896,56.34
4307,2023,8,2023-08-01,total,1393710.0,1843611.34,0.756,40.43
4307,2023,8,2023-08-01,weekday,1136774.0,1516570.33,0.7496,40.06
4307,2023,8,2023-08-01,weekend,256936.0,327040.99,0.7856,42.06
4308,2023,8,2023-08-01,total,205085.0,294488.0,0.6964,59.12
4308,2023,8,2023-08-01,weekday,168094.0,244868.0,0.6865,58.41
4308,2023,8,2023-08-01,weekend,36991.0,49620.0,0.7455,62.31
4309,2023,8,2023-08-01,total,1414824.0,2097684.01,0.6745,43.59
4309,2023,8,2023-08-01,weekday,1157297.0,1741408.0,0.6646,42.44
4309,2023,8,2023-08-01,weekend,257527.0,356276.01,0.7228,48.72
4310,2023,8,2023-08-01,total,532801.0,674431.67,0.79,38.2
4310,2023,8,2023-08-01,weekday,444139.0,584410.0,0.76,37.79
4310,2023,8,2023-08-01,weekend,88662.0,90021.67,0.9849,40.26
4311,2023,8,2023-08-01,total,1182895.0,1586822.0,0.7454,30.59
4311,2023,8,2023-08-01,weekday,963977.0,1311739.31,0.7349,30.6
4311,2023,8,2023-08-01,weekend,218918.0,275082.68,0.7958,30.55
4312,2023,8,2023-08-01,total,753309.0,957994.68,0.7863,35.44
4312,2023,8,2023-08-01,weekday,644694.0,802334.33,0.8035,35.43
4312,2023,8,2023-08-01,weekend,108615.0,155660.34,0.6978,35.54
4313,2023,8,2023-08-01,total,861506.0,1227824.0,0.7017,35.98
4313,2023,8,2023-08-01,weekday,656914.0,926832.0,0.7088,34.44
4313,2023,8,2023-08-01,weekend,204592.0,300992.0,0.6797,40.95
4314,2023,8,2023-08-01,total,1212642.0,1878759.0,0.6454,39.21
4314,2023,8,2023-08-01,weekday,1011313.0,1571620.0,0.6435,38.55
4314,2023,8,2023-08-01,weekend,201329.0,307139.0,0.6555,42.51
4315,2023,8,2023-08-01,total,922840.0,1329380.0,0.6942,37.23
4315,2023,8,2023-08-01,weekday,782530.0,1121466.0,0.6978,36.9
4315,2023,8,2023-08-01,weekend,140310.0,207914.0,0.6748,39.05
4316,2023,8,2023-08-01,total,804470.0,1383473.33,0.5815,33.57
4316,2023,8,2023-08-01,weekday,653027.0,1128276.65,0.5788,32.44
4316,2023,8,2023-08-01,weekend,151443.0,255196.67,0.5934,38.43
4317,2023,8,2023-08-01,total,350284.0,522196.67,0.6708,36.0
4317,2023,8,2023-08-01,weekday,291937.0,442459.66,0.6598,35.32
4317,2023,8,2023-08-01,weekend,58347.0,79737.01,0.7317,39.42
4318,2023,8,2023-08-01,total,53170.0,309990.0,0.1715,25.45
4318,2023,8,2023-08-01,weekday,48147.0,265877.33,0.1811,25.3
4318,2023,8,2023-08-01,weekend,5023.0,44112.67,0.1139,26.88
4401,2023,8,2023-08-01,total,1969801.0,2928206.83,0.6727,49.07
4401,2023,8,2023-08-01,weekday,1635843.0,2529833.67,0.6466,48.31
4401,2023,8,2023-08-01,weekend,333958.0,398373.17,0.8383,52.78
4402,2023,8,2023-08-01,total,2419607.0,3383469.32,0.7151,46.24
4402,2023,8,2023-08-01,weekday,1994017.0,2810437.65,0.7095,45.48
4402,2023,8,2023-08-01,weekend,425590.0,573031.68,0.7427,49.8
4403,2023,8,2023-08-01,total,650911.0,1149568.0,0.5662,32.36
4403,2023,8,2023-08-01,weekday,519362.0,917843.67,0.5659,32.12
4403,2023,8,2023-08-01,weekend,131549.0,231724.33,0.5677,33.31
4404,2023,8,2023-08-01,total,4073005.0,4822056.34,0.8447,37.31
4404,2023,8,2023-08-01,weekday,3315483.0,3949482.67,0.8395,37.27
4404,2023,8,2023-08-01,weekend,757522.0,872573.68,0.8681,37.45
4405,2023,8,2023-08-01,total,424997.0,481985.67,0.8818,47.45
4405,2023,8,2023-08-01,weekday,366974.0,403578.01,0.9093,46.85
4405,2023,8,2023-08-01,weekend,58023.0,78407.66,0.74,51.2
4406,2023,8,2023-08-01,total,934836.0,1385898.66,0.6745,38.12
4406,2023,8,2023-08-01,weekday,785963.0,1174673.67,0.6691,37.67
4406,2023,8,2023-08-01,weekend,148873.0,211225.0,0.7048,40.46
4407,2023,8,2023-08-01,total,1216922.0,1559689.67,0.7802,33.19
4407,2023,8,2023-08-01,weekday,979987.0,1263309.0,0.7757,32.59
4407,2023,8,2023-08-01,weekend,236935.0,296380.67,0.7994,35.69
4409,2023,8,2023-08-01,total,417247.0,665472.16,0.627,34.04
4409,2023,8,2023-08-01,weekday,377648.0,587844.0,0.6424,34.13
4409,2023,8,2023-08-01,weekend,39599.0,77628.17,0.5101,33.25
4410,2023,8,2023-08-01,total,478511.0,773760.67,0.6184,32.87
4410,2023,8,2023-08-01,weekday,399241.0,644938.66,0.619,32.73
4410,2023,8,2023-08-01,weekend,79270.0,128821.99,0.6153,33.61
4412,2023,8,2023-08-01,total,1660318.0,2504783.01,0.6629,30.01
4412,2023,8,2023-08-01,weekday,1433674.0,2165114.67,0.6622,29.85
4412,2023,8,2023-08-01,weekend,226644.0,339668.33,0.6673,31.03
4414,2023,8,2023-08-01,total,330066.0,511025.67,0.6459,36.22
4414,2023,8,2023-08-01,weekday,250138.0,395403.34,0.6326,33.17
4414,2023,8,2023-08-01,weekend,79928.0,115622.34,0.6913,45.78
4103,2023,9,2023-09-01,total,2315603.0,2626283.33,0.8817,54.17
4103,2023,9,2023-09-01,weekday,1722736.0,2111619.67,0.8158,51.33
4103,2023,9,2023-09-01,weekend,592867.0,514663.66,1.152,62.41
4104,2023,9,2023-09-01,total,3557337.0,4526793.67,0.7858,56.79
4104,2023,9,2023-09-01,weekday,2794054.0,3630339.65,0.7696,55.59
4104,2023,9,2023-09-01,weekend,763283.0,896454.01,0.8514,61.19
4107,2023,9,2023-09-01,total,5451581.0,7666096.51,0.7111,51.88
4107,2023,9,2023-09-01,weekday,4241704.0,6106525.49,0.6946,50.06
4107,2023,9,2023-09-01,weekend,1209877.0,1559571.0,0.7758,58.26
4108,2023,9,2023-09-01,total,4489813.0,6348610.33,0.7072,51.68
4108,2023,9,2023-09-01,weekday,3700344.0,5242870.01,0.7058,50.33
4108,2023,9,2023-09-01,weekend,789469.0,1105740.32,0.714,58.0
4109,2023,9,2023-09-01,total,1917118.0,2865378.34,0.6691,48.23
4109,2023,9,2023-09-01,weekday,1528671.0,2260757.67,0.6762,47.1
4109,2023,9,2023-09-01,weekend,388447.0,604620.65,0.6425,52.66
4110,2023,9,2023-09-01,total,1096948.0,1952769.32,0.5617,40.33
4110,2023,9,2023-09-01,weekday,859870.0,1547701.84,0.5556,38.77
4110,2023,9,2023-09-01,weekend,237078.0,405067.51,0.5853,45.96
4111,2023,9,2023-09-01,total,1340392.0,2251006.34,0.5955,40.55
4111,2023,9,2023-09-01,weekday,1074603.0,1800086.67,0.597,38.95
4111,2023,9,2023-09-01,weekend,265789.0,450919.67,0.5894,47.06
4112,2023,9,2023-09-01,total,2018273.0,3274644.35,0.6163,40.18
4112,2023,9,2023-09-01,weekday,1648510.0,2595454.82,0.6352,39.21
4112,2023,9,2023-09-01,weekend,369763.0,679189.5,0.5444,44.5
4121,2023,9,2023-09-01,total,10597657.0,15896888.0,0.6666,54.61
4121,2023,9,2023-09-01,weekday,8420238.0,13008115.99,0.6473,53.07
4121,2023,9,2023-09-01,weekend,2177419.0,2888772.02,0.7538,60.59
4165,2023,9,2023-09-01,total,20492383.0,30849506.16,0.6643,54.04
4165,2023,9,2023-09-01,weekday,16420053.0,25634778.49,0.6405,53.23
4165,2023,9,2023-09-01,weekend,4072330.0,5214727.66,0.7809,57.29
4204,2023,9,2023-09-01,total,1003229.0,1849044.83,0.5426,33.93
4204,2023,9,2023-09-01,weekday,798392.0,1440391.34,0.5543,32.79
4204,2023,9,2023-09-01,weekend,204837.0,408653.5,0.5012,38.38
4205,2023,9,2023-09-01,total,674756.0,1401482.67,0.4815,29.71
4205,2023,9,2023-09-01,weekday,569491.0,1122721.83,0.5072,29.36
4205,2023,9,2023-09-01,weekend,105265.0,278760.83,0.3776,31.63
4207,2023,9,2023-09-01,total,888530.0,1520185.0,0.5845,30.58
4207,2023,9,2023-09-01,weekday,730930.0,1219616.33,0.5993,30.05
4207,2023,9,2023-09-01,weekend,157600.0,300568.67,0.5243,33.02
4208,2023,9,2023-09-01,total,453024.0,715815.34,0.6329,32.29
4208,2023,9,2023-09-01,weekday,379859.0,586586.17,0.6476,31.63
4208,2023,9,2023-09-01,weekend,73165.0,129229.17,0.5662,35.72
4209,2023,9,2023-09-01,total,535437.0,849216.66,0.6305,31.73
4209,2023,9,2023-09-01,weekday,432433.0,687336.0,0.6291,31.27
4209,2023,9,2023-09-01,weekend,103004.0,161880.66,0.6363,33.65
4210,2023,9,2023-09-01,total,357530.0,718948.32,0.4973,30.98
4210,2023,9,2023-09-01,weekday,312556.0,600806.67,0.5202,31.03
4210,2023,9,2023-09-01,weekend,44974.0,118141.66,0.3807,30.64
4211,2023,9,2023-09-01,total,388492.0,594350.0,0.6536,33.56
4211,2023,9,2023-09-01,weekday,327957.0,510758.0,0.6421,33.25
4211,2023,9,2023-09-01,weekend,60535.0,83592.0,0.7242,35.23
4212,2023,9,2023-09-01,total,526486.0,960648.33,0.5481,25.25
4212,2023,9,2023-09-01,weekday,437674.0,827066.0,0.5292,24.96
4212,2023,9,2023-09-01,weekend,88812.0,133582.33,0.6648,26.69
4221,2023,9,2023-09-01,total,1474260.0,2582146.65,0.5709,30.18
4221,2023,9,2023-09-01,weekday,1219937.0,2138859.01,0.5704,29.68
4221,2023,9,2023-09-01,weekend,254323.0,443287.68,0.5737,32.59
4263,2023,9,2023-09-01,total,414875.0,724921.01,0.5723,30.18
4263,2023,9,2023-09-01,weekday,340190.0,590493.01,0.5761,29.46
4263,2023,9,2023-09-01,weekend,74685.0,134428.0,0.5556,33.46
4301,2023,9,2023-09-01,total,2535531.0,3176315.34,0.7983,62.57
4301,2023,9,2023-09-01,weekday,1898191.0,2485815.32,0.7636,60.06
4301,2023,9,2023-09-01,weekend,637340.0,690500.0,0.923,70.06
4302,2023,9,2023-09-01,total,3514135.0,5051892.33,0.6956,52.08
4302,2023,9,2023-09-01,weekday,2828007.0,4173591.01,0.6776,50.02
4302,2023,9,2023-09-01,weekend,686128.0,878301.32,0.7812,60.59
4303,2023,9,2023-09-01,total,1419176.0,2183880.99,0.6498,51.84
4303,2023,9,2023-09-01,weekday,1125216.0,1725702.34,0.652,50.22
4303,2023,9,2023-09-01,weekend,293960.0,458178.67,0.6416,58.01
4304,2023,9,2023-09-01,total,1387956.0,2064067.35,0.6724,53.91
4304,2023,9,2023-09-01,weekday,1080656.0,1610290.0,0.6711,51.84
4304,2023,9,2023-09-01,weekend,307300.0,453777.34,0.6772,61.18
4305,2023,9,2023-09-01,total,929682.0,1579538.32,0.5886,30.48
4305,2023,9,2023-09-01,weekday,765605.0,1291719.01,0.5927,29.79
4305,2023,9,2023-09-01,weekend,164077.0,287819.33,0.5701,33.69
4306,2023,9,2023-09-01,total,1997671.0,2742967.01,0.7283,50.35
4306,2023,9,2023-09-01,weekday,1574038.0,2208623.0,0.7127,48.3
4306,2023,9,2023-09-01,weekend,423633.0,534344.01,0.7928,57.97
4307,2023,9,2023-09-01,total,1421548.0,1913730.99,0.7428,39.25
4307,2023,9,2023-09-01,weekday,1143999.0,1524399.99,0.7505,38.37
4307,2023,9,2023-09-01,weekend,277549.0,389331.0,0.7129,42.87
4308,2023,9,2023-09-01,total,196298.0,309465.66,0.6343,56.98
4308,2023,9,2023-09-01,weekday,172778.0,250192.0,0.6906,56.28
4308,2023,9,2023-09-01,weekend,23520.0,59273.67,0.3968,62.06
4309,2023,9,2023-09-01,total,1445416.0,2191973.0,0.6594,43.12
4309,2023,9,2023-09-01,weekday,1164269.0,1754875.67,0.6634,41.63
4309,2023,9,2023-09-01,weekend,281147.0,437097.35,0.6432,49.31
4310,2023,9,2023-09-01,total,552870.0,712780.01,0.7757,36.97
4310,2023,9,2023-09-01,weekday,456313.0,595752.33,0.7659,36.19
4310,2023,9,2023-09-01,weekend,96557.0,117027.68,0.8251,40.63
4311,2023,9,2023-09-01,total,1181392.0,1622796.99,0.728,29.33
4311,2023,9,2023-09-01,weekday,951444.0,1294603.66,0.7349,29.06
4311,2023,9,2023-09-01,weekend,229948.0,328193.33,0.7006,30.43
4312,2023,9,2023-09-01,total,773245.0,1005980.33,0.7686,34.27
4312,2023,9,2023-09-01,weekday,637299.0,819507.66,0.7777,33.56
4312,2023,9,2023-09-01,weekend,135946.0,186472.66,0.729,37.61
4313,2023,9,2023-09-01,total,742303.0,1055905.67,0.703,33.0
4313,2023,9,2023-09-01,weekday,582624.0,808875.34,0.7203,31.56
4313,2023,9,2023-09-01,weekend,159679.0,247030.33,0.6464,38.21
4314,2023,9,2023-09-01,total,1234684.0,1958632.67,0.6304,37.57
4314,2023,9,2023-09-01,weekday,1041223.0,1612453.68,0.6457,37.04
4314,2023,9,2023-09-01,weekend,193461.0,346179.0,0.5588,40.42
4315,2023,9,2023-09-01,total,930114.0,1358913.34,0.6845,35.5
4315,2023,9,2023-09-01,weekday,784008.0,1114986.33,0.7032,35.09
4315,2023,9,2023-09-01,weekend,146106.0,243926.99,0.599,37.67
4316,2023,9,2023-09-01,total,794265.0,1418844.83,0.5598,32.59
4316,2023,9,2023-09-01,weekday,638388.0,1134578.83,0.5627,31.06
4316,2023,9,2023-09-01,weekend,155877.0,284266.0,0.5483,38.88
4317,2023,9,2023-09-01,total,358774.0,512888.66,0.6995,36.05
4317,2023,9,2023-09-01,weekday,288309.0,439282.34,0.6563,34.47
4317,2023,9,2023-09-01,weekend,70465.0,73606.33,0.9573,42.53
4318,2023,9,2023-09-01,total,54197.0,301038.67,0.18,25.47
4318,2023,9,2023-09-01,weekday,46312.0,251446.67,0.1842,25.27
4318,2023,9,2023-09-01,weekend,7885.0,49592.0,0.159,26.63
4401,2023,9,2023-09-01,total,1980332.0,3004248.49,0.6592,48.61
4401,2023,9,2023-09-01,weekday,1606232.0,2521836.34,0.6369,47.42
4401,2023,9,2023-09-01,weekend,374100.0,482412.18,0.7755,53.73
4402,2023,9,2023-09-01,total,2593539.0,3538629.99,0.7329,45.32
4402,2023,9,2023-09-01,weekday,2101972.0,2853876.66,0.7365,44.05
4402,2023,9,2023-09-01,weekend,491567.0,684753.32,0.7179,50.73
4403,2023,9,2023-09-01,total,642010.0,1152816.33,0.5569,31.23
4403,2023,9,2023-09-01,weekday,499302.0,890594.33,0.5606,30.88
4403,2023,9,2023-09-01,weekend,142708.0,262222.0,0.5442,32.45
4404,2023,9,2023-09-01,total,3965417.0,4797207.0,0.8266,36.84
4404,2023,9,2023-09-01,weekday,3111820.0,3735172.0,0.8331,36.0
4404,2023,9,2023-09-01,weekend,853597.0,1062035.0,0.8037,39.89
